ID,Text
cGameSceneNPCScriptReference000B,No entry<BR>beyond this<BR>point.
cGameSceneNPCScriptReference000F,"Hey Ogami,<BR>this door<BR>won’t open."
cGameSceneNPCScriptReference0010,"You’re right.<BR>What do you<BR>think we<BR>should do,<BR><NAME>?"
cGameSceneNPCScriptReference0011,Blow it up
cGameSceneNPCScriptReference0013,No idea…
cGameSceneNPCScriptReference0015,Let’s blow it<BR>up!
cGameSceneNPCScriptReference0016,<NAME> felt<BR>closer to<BR>Kohran for<BR>some reason.
cGameSceneNPCScriptReference0017,"Whoa, hold it!<BR>Who do you<BR>think you are,<BR>Kohran?!"
cGameSceneNPCScriptReference0018,This is a very<BR>important door<BR>leading to the<BR>bridge.
cGameSceneNPCScriptReference0019,We can’t just<BR>blow it up!
cGameSceneNPCScriptReference001B,… I have no<BR>idea.<BR>Is there<BR>something<BR>important back<BR>there?
cGameSceneNPCScriptReference001C,"Yeah, the<BR>bridge is just<BR>past here."
cGameSceneNPCScriptReference001D,"So it’s not<BR>going to open<BR>easily, is it?"
cGameSceneNPCScriptReference001E,"That’s right,<BR><NAME>.<BR>You’re pretty<BR>sharp."
cGameSceneNPCScriptReference001F,…
cGameSceneNPCScriptReference0020,Well we’re<BR>not getting<BR>anywhere at<BR>this rate.
cGameSceneNPCScriptReference0021,We probably<BR>need an access<BR>pass to get<BR>through here.
cGameSceneNPCScriptReference0022,Let’s go back<BR>and look for<BR>one.
cGameSceneNPCScriptReference0023,We’ll need an<BR>access pass to<BR>get through.<BR>Let’s go look<BR>for it.
cGameSceneNPCScriptReference0024,"Hey, <NAME>,<BR>try using<BR>the access<BR>pass you just<BR>picked up."
cGameSceneNPCScriptReference0025,Roger.
cGameSceneNPCScriptReference0027,"Yes sir, Mr.<BR>Ogami!"
cGameSceneNPCScriptReference0028,Pass<BR>confirmed.<BR>Releasing<BR>lock.
cGameSceneNPCScriptReference0029,"Alright, it’s<BR>open."
cGameSceneNPCScriptReference002A,"Nicely done,<BR><NAME>!<BR>Way to go!"
cGameSceneNPCScriptReference002B,"Keep up the<BR>good work,<BR>we’re counting<BR>on you."
cGameSceneNPCScriptReference002C,No entry<BR>beyond this<BR>point.
cGameSceneNPCScriptReference0030,"Hey Ogami,<BR>this door<BR>won’t open."
cGameSceneNPCScriptReference0031,"You’re right.<BR>What do you<BR>think we<BR>should do,<BR><NAME>?"
cGameSceneNPCScriptReference0032,Let’s smash it<BR>open
cGameSceneNPCScriptReference0034,No idea…
cGameSceneNPCScriptReference0036,Let’s smash it<BR>open!<BR>Hiyahh!!
cGameSceneNPCScriptReference0037,<NAME> felt<BR>closer to<BR>Kanna for some<BR>reason.
cGameSceneNPCScriptReference0038,"Whoa, hold it!<BR>Who do you<BR>think you are,<BR>Kanna?!"
cGameSceneNPCScriptReference0039,This is a very<BR>important door<BR>leading to the<BR>bridge.
cGameSceneNPCScriptReference003A,You won’t be<BR>able to smash<BR>through it<BR>that easily.
cGameSceneNPCScriptReference003C,… I have no<BR>idea.<BR>Is there<BR>something<BR>important back<BR>there?
cGameSceneNPCScriptReference003D,"Yeah, the<BR>bridge is just<BR>past here."
cGameSceneNPCScriptReference003E,"So it’s not<BR>going to open<BR>easily, is it?"
cGameSceneNPCScriptReference003F,"That’s right,<BR><NAME>.<BR>You’re pretty<BR>sharp."
cGameSceneNPCScriptReference0040,…
cGameSceneNPCScriptReference0041,Well we’re<BR>not getting<BR>anywhere at<BR>this rate.
cGameSceneNPCScriptReference0042,We probably<BR>need an access<BR>pass to get<BR>through here.
cGameSceneNPCScriptReference0043,Let’s go back<BR>and look for<BR>one.
cGameSceneNPCScriptReference0044,We’ll need an<BR>access pass to<BR>get through.<BR>Let’s go look<BR>for it.
cGameSceneNPCScriptReference0045,"Hey, <NAME>,<BR>try using<BR>the access<BR>pass you just<BR>picked up."
cGameSceneNPCScriptReference0046,Roger.
cGameSceneNPCScriptReference0048,"Yes sir, Mr.<BR>Ogami!"
cGameSceneNPCScriptReference0049,Pass<BR>confirmed.<BR>Releasing<BR>lock.
cGameSceneNPCScriptReference004A,"Alright, it’s<BR>open."
cGameSceneNPCScriptReference004B,"Nicely done,<BR><NAME>.<BR>Good job."
cGameSceneNPCScriptReference004C,"Keep up the<BR>good work,<BR>we’re counting<BR>on you."
