ID,Text
cGameSceneNPCScriptReference2183,あいた〜……
cGameSceneNPCScriptReference2184,あっ!<BR>ほのおが　きえてるよ<BR><NAME>!!!
cGameSceneNPCScriptReference2185,ほんとだ!<BR>だいせいこうだわ!!
cGameSceneNPCScriptReference2186,よーし!<BR>『まじんき』を<BR>とりもどそう<BR><NAME>!!
cGameSceneNPCScriptReference2187,げほげほ……
cGameSceneNPCScriptReference2188,あっ!<BR>ほのおが　きえてるよ<BR><NAME>!!!
cGameSceneNPCScriptReference2189,ほんとだ!<BR>だいせいこうだ!!
cGameSceneNPCScriptReference218A,よーし!<BR>『まじんき』を<BR>とりもどそう<BR><NAME>!!
cGameSceneNPCScriptReference218B,あいた〜……
cGameSceneNPCScriptReference218C,おっ!<BR>ほのおが　きえてるぜ!!<BR><NAME>!!!
cGameSceneNPCScriptReference218D,ほんとうだわ!<BR>だいせいこう　ですね!!
cGameSceneNPCScriptReference218E,よーし!<BR>『まじんき』を<BR>かいしゅう　するぜ!!
cGameSceneNPCScriptReference218F,げほげほ……
cGameSceneNPCScriptReference2190,おっ!<BR>ほのおが　きえてるぜ!!<BR><NAME>!!!
cGameSceneNPCScriptReference2191,ほんとだ!<BR>だいせいこう　ですね!!
cGameSceneNPCScriptReference2192,よーし!<BR>『まじんき』を<BR>かいしゅう　するぜ!!
cGameSceneNPCScriptReference2193,あいた〜……
cGameSceneNPCScriptReference2194,よしっ!<BR>ほのおが　きえてるよ!!<BR><NAME>くん!!!
cGameSceneNPCScriptReference2195,ほんとうだわ!<BR>だいせいこう　ですね!!
cGameSceneNPCScriptReference2196,さあ　『まじんき』を<BR>かいしゅう　しよう!!
cGameSceneNPCScriptReference2197,げほげほ……
cGameSceneNPCScriptReference2198,あっ!<BR>ほのおが　きえてます!!<BR><NAME>さん!!!
cGameSceneNPCScriptReference2199,ほんとだ!<BR>だいせいこう　ですね!!
cGameSceneNPCScriptReference219A,さあ　『まじんき』を<BR>かいしゅう　しましょう!!
