ID,Text
cGameSceneNPCScriptReference03CB,!!!
cGameSceneNPCScriptReference03CC,あっ!<BR>さっきにげていった<BR>まものだ!!
cGameSceneNPCScriptReference03CD,ワキ〜〜〜!!
cGameSceneNPCScriptReference03CE,エッ!?
cGameSceneNPCScriptReference03CF,な　なに?
cGameSceneNPCScriptReference03D0,キャァァァァァァーーー。<BR>なんなのぉぉぉぉぉーーー。
cGameSceneNPCScriptReference03D1,まものが　メインダクトに<BR>すいこまれちゃったから<BR>エンジンが　ぼうそうを<BR>はじめたんだよ　きっと!
cGameSceneNPCScriptReference03D2,このままじゃあ<BR>ミカサが　ばくはつ<BR>しちゃうよ〜。
cGameSceneNPCScriptReference03D3,どうしよう?<BR><NAME>!
cGameSceneNPCScriptReference03D4,やっつける
cGameSceneNPCScriptReference03D6,まものを　ひきぬく
cGameSceneNPCScriptReference03D8,エンジンをとめる
cGameSceneNPCScriptReference03DA,やっつけましょう!
cGameSceneNPCScriptReference03DB,そうだね。<BR>やっつけちゃおう!!
cGameSceneNPCScriptReference03DC,アイリス。<BR>ミカサのエンジンに<BR>いじょうが　みられるけど<BR>どうかしたの?
cGameSceneNPCScriptReference03DD,エレベーターを　つかうのに<BR>エンジンを<BR>うごかしたんだよ。
cGameSceneNPCScriptReference03DE,そしたら　メインダクトに<BR>まものが　はさまっちゃって<BR>エンジンが　ぼうそう<BR>しちゃったの。
cGameSceneNPCScriptReference03DF,それで　いまから<BR>そのまものを<BR>やっつける　ところなんです。
cGameSceneNPCScriptReference03E0,ちょ　ちょっとまちなさい!<BR><NAME>　アイリス!!
cGameSceneNPCScriptReference03E1,まものを　こうげきしては<BR>ダメよ。<BR>エンジンに　ダメージを<BR>あたえるかも　しれないから。
cGameSceneNPCScriptReference03E2,…………そのまもの……<BR>メインダクトから<BR>ひきぬけないかしら?
cGameSceneNPCScriptReference03E3,わかりました。<BR>やってみます。
cGameSceneNPCScriptReference03E4,ダ　ダメです!!<BR>かえでさん!!!
cGameSceneNPCScriptReference03E5,だったら　エンジンを<BR>とめるしか　ほうほうは<BR>ないわね。
cGameSceneNPCScriptReference03E6,でも　さっき<BR>エンジンをうごかすスイッチを<BR>こわしちゃったよ。
cGameSceneNPCScriptReference03E7,だったら<BR>だい２せいぎょしつへ<BR>いきなさい。
cGameSceneNPCScriptReference03E8,そこでエンジンを<BR>とめられる　はずよ。
cGameSceneNPCScriptReference03E9,だい２せいぎょしつは<BR>このフロアの　おくだよ。<BR>レッツゴー　<NAME>。
cGameSceneNPCScriptReference03EA,とりあえず　メインダクトから<BR>まものを　ひきぬき<BR>ましょうか。
cGameSceneNPCScriptReference03EB,うん!　そうだね。<BR>それがいいよ　<NAME>。
cGameSceneNPCScriptReference03ED,エンジンをとめましょう。
cGameSceneNPCScriptReference03EE,うん!　そうだね!!
cGameSceneNPCScriptReference03EF,……って　それは　ムリだよ。<BR>さっき　レバーを<BR>おっちゃったじゃない。
cGameSceneNPCScriptReference03F0,それよりも　まものを<BR>あそこから　ひきぬいたら<BR>いいんじゃない?
cGameSceneNPCScriptReference03F1,えーーーと………………
cGameSceneNPCScriptReference03F2,<NAME>。<BR>まものを　あそこから<BR>ひきぬいたら<BR>いいんじゃないかな〜。
cGameSceneNPCScriptReference03F3,そうね。<BR>わかったわ　アイリス。
cGameSceneNPCScriptReference03F4,ダ　ダメ〜。<BR>ぬけないわ　アイリス。
cGameSceneNPCScriptReference03F5,はやくしないと<BR>オーバーヒートで　エンジンが<BR>ばくはつ　しちゃうよ〜。
cGameSceneNPCScriptReference03F6,アイリス!<BR>ミカサのエンジンに<BR>いじょうが　みられるけど<BR>どうかしたの?
cGameSceneNPCScriptReference03F7,エレベーターを　つかうのに<BR>エンジンを<BR>うごかしたんだよ。
cGameSceneNPCScriptReference03F8,そしたら　メインダクトに<BR>まものが　はさまっちゃって<BR>エンジンが　ぼうそう<BR>しちゃったの。
cGameSceneNPCScriptReference03F9,まものを<BR>ひっぱってみたんだけど<BR>ぬけなくて……<BR>どうしたらいい?
cGameSceneNPCScriptReference03FA,だったら　エンジンを<BR>とめるしか　ほうほうは<BR>ないわね。
cGameSceneNPCScriptReference03FB,でも　さっき<BR>エンジンをうごかすスイッチを<BR>こわしちゃったよ。
cGameSceneNPCScriptReference03FC,エエッ!<BR>それは　たいへんだわ!!
cGameSceneNPCScriptReference03FD,アイリス　<NAME>!<BR>だい２せいぎょしつへ<BR>いきなさい。
cGameSceneNPCScriptReference03FE,そこへいって　エンジンを<BR>とめるのよ。
cGameSceneNPCScriptReference03FF,だい２せいぎょしつは<BR>このフロアの　おくだよ。<BR>レッツゴー　<NAME>。
cGameSceneNPCScriptReference0400,!!!
cGameSceneNPCScriptReference0401,あっ!<BR>さっきにげていった<BR>まものだ!!
cGameSceneNPCScriptReference0402,ワキ〜〜〜!!
cGameSceneNPCScriptReference0403,エッ!?
cGameSceneNPCScriptReference0404,な　なに?
cGameSceneNPCScriptReference0405,うわぁぁぁぁぁぁーーー。<BR>どうしたんだぁぁぁぁーーー。
cGameSceneNPCScriptReference0406,まものが　メインダクトに<BR>すいこまれちゃったから<BR>エンジンが　ぼうそうを<BR>はじめたんだよ　きっと!
cGameSceneNPCScriptReference0407,このままじゃあ<BR>ミカサが　ばくはつ<BR>しちゃうよ〜。
cGameSceneNPCScriptReference0408,どうしよう?<BR><NAME>!
cGameSceneNPCScriptReference0409,やっつける
