ID,Text
cGameSceneNPCScriptReference13AE,こうらんに　しつもんする
cGameSceneNPCScriptReference13B0,こうらんさん<BR>いったい　どこまで<BR>おりていくんでしょうか?
cGameSceneNPCScriptReference13B1,どこまでやろか?<BR>ウチも　わからへんわ。
cGameSceneNPCScriptReference13B2,ふあんやと　おもうけど<BR>がんばってな。
cGameSceneNPCScriptReference13B3,こうらんに　しつもんする
cGameSceneNPCScriptReference13B5,こうらんさん<BR>いったい　どこまで<BR>おりていくんですか?
cGameSceneNPCScriptReference13B6,どこまでやろか?<BR>ウチも　わからへんわ。
cGameSceneNPCScriptReference13B7,ふあんやと　おもうけど<BR>がんばってな。
cGameSceneNPCScriptReference13B8,マリアに　しつもんする
cGameSceneNPCScriptReference13BA,マリアさん<BR>いったい　どこまで<BR>おりていくんでしょうか?
cGameSceneNPCScriptReference13BB,さあ……<BR>わからないわ。
cGameSceneNPCScriptReference13BC,マリアに　しつもんする
cGameSceneNPCScriptReference13BE,マリアさん<BR>いったい　どこまで<BR>おりていくんですか?
cGameSceneNPCScriptReference13BF,さあ　どこまでかしら。<BR>わたしにも　わからないわ。
cGameSceneNPCScriptReference13C0,おおがみに　しつもんする
cGameSceneNPCScriptReference13C2,おおがみさん<BR>いったい　どこまで<BR>おりていくんでしょうか?
cGameSceneNPCScriptReference13C3,さあ　どこまでだろう。<BR>オレにも　わからないよ。
cGameSceneNPCScriptReference13C4,おおがみに　しつもんする
cGameSceneNPCScriptReference13C6,おおがみさん<BR>いったい　どこまで<BR>おりていくんですか?
cGameSceneNPCScriptReference13C7,さあ……<BR>オレにもわからないな。
