ID,Text
cGameSceneNPCScriptReference2362,ろうやに　ひとがいる……
cGameSceneNPCScriptReference2363,おや?<BR>……………………………………<BR>めが　するどいぞ……
cGameSceneNPCScriptReference2364,くちには……　キバ?<BR>おおっ!　ぜんしんがウロコで<BR>おおわれている。
cGameSceneNPCScriptReference2365,たすけない
cGameSceneNPCScriptReference2367,たすける
cGameSceneNPCScriptReference2369,これは　どうみても<BR>まものだな……<BR>たすけるのは　ヤメよう。
cGameSceneNPCScriptReference236A,かわった　ひとだな〜。
cGameSceneNPCScriptReference236B,かわいそうだから<BR>はやく　だしてあげなきゃ。
cGameSceneNPCScriptReference236C,あっ!<BR>まものだったのか!!
cGameSceneNPCScriptReference236E,まものの　ワナだったのか……<BR>こんどから　きをつけよう。
cGameSceneNPCScriptReference236F,ろうやに　ひとがいるわ……
cGameSceneNPCScriptReference2370,あら?<BR>……………………………………<BR>あたまに　ツノがあるわ?!
cGameSceneNPCScriptReference2371,キバが　するどそうだわ。<BR>あっ!　めから<BR>ビームをだしたわ!!
cGameSceneNPCScriptReference2372,たすけない
cGameSceneNPCScriptReference2374,たすける
cGameSceneNPCScriptReference2376,これは　どうみても<BR>まものよね……<BR>たすけるのは　ヤメましょう。
cGameSceneNPCScriptReference2377,かわった　ひとだわ。
cGameSceneNPCScriptReference2378,かわいそうだから<BR>はやく　だしてあげなきゃ。
cGameSceneNPCScriptReference2379,あっ!<BR>まものだったのね!!
cGameSceneNPCScriptReference237B,まものの　ワナだったのね……<BR>こんどから<BR>きをつけましょう。
