ID,Text
cGameSceneNPCScriptReference1D16,………………………?<BR>なんだか　あやしいわ……
cGameSceneNPCScriptReference1D17,でも　このいわは<BR>わたしの　チカラじゃ<BR>こわせそうにないわ。
cGameSceneNPCScriptReference1D18,………………………?<BR>いわのおくから　なにか<BR>きこえるわ…………………
cGameSceneNPCScriptReference1D19,どれどれ?<BR>あたいにも　きかせてくれよ。
cGameSceneNPCScriptReference1D1A,……………………………………<BR>なんにも<BR>きこえねーぞ?
cGameSceneNPCScriptReference1D1B,でも　なかは<BR>くうどうに　なってる<BR>みたいだな。
cGameSceneNPCScriptReference1D1C,よし　<NAME>!<BR>このいわを　<BR>ブチやぶってみろよ。
cGameSceneNPCScriptReference1D1D,だいじょうぶ。<BR>あたいの　いうとおりに<BR>やれば　できるからさ。
cGameSceneNPCScriptReference1D1E,まずは　『せいけんづき』<BR>つぎに　『ちゅうだんげり』<BR>さいごに　『たいあたり』だ!
cGameSceneNPCScriptReference1D1F,それじゃ　いくぜ!!
cGameSceneNPCScriptReference1D20,せいけんづき
cGameSceneNPCScriptReference1D22,からてチョップ
cGameSceneNPCScriptReference1D24,みぎストレート
cGameSceneNPCScriptReference1D26,せいけんづき!
cGameSceneNPCScriptReference1D27,よしっ!<BR>つぎだ!!
cGameSceneNPCScriptReference1D29,からてチョップ!
cGameSceneNPCScriptReference1D2A,えっ!!<BR>それは　ちがうだろ!?<BR>もういちど　はじめからだ。
cGameSceneNPCScriptReference1D2C,みぎストレート!
cGameSceneNPCScriptReference1D2D,えっ!!<BR>それは　ちがうだろ!?<BR>もういちど　はじめからだ。
cGameSceneNPCScriptReference1D2E,……………………………………
cGameSceneNPCScriptReference1D2F,グズグズしてんじゃねー。<BR>もういちど　いくぜ。
cGameSceneNPCScriptReference1D30,ちゅうだんげり
cGameSceneNPCScriptReference1D32,じょうだんげり
cGameSceneNPCScriptReference1D34,ちゅうだんします
cGameSceneNPCScriptReference1D36,ちゅうだんげり!
cGameSceneNPCScriptReference1D37,よしっ!<BR>さいごに!!
cGameSceneNPCScriptReference1D39,じょうだんげり!
cGameSceneNPCScriptReference1D3A,えっ!!<BR>それは　ちがうだろ!?<BR>もういちど　はじめからだ。
cGameSceneNPCScriptReference1D3B,ちゅうだんします!
cGameSceneNPCScriptReference1D3C,えっ!!<BR>ちゅうだんするのかよ。
cGameSceneNPCScriptReference1D3D,それじゃあ　もういちど<BR>はじめからだ!!
cGameSceneNPCScriptReference1D3E,……………………………………
cGameSceneNPCScriptReference1D3F,グズグズしてんじゃねー。<BR>もういちど　はじめからだ!
cGameSceneNPCScriptReference1D40,たいあたり
cGameSceneNPCScriptReference1D42,バックドロップ
cGameSceneNPCScriptReference1D44,たいやきたべたい
cGameSceneNPCScriptReference1D46,たいあたり!
