ID,Text
cGameSceneNPCScriptReference2716,おおがみさん……<BR>だれか　いますよ。
cGameSceneNPCScriptReference2717,か……　かやま?!
cGameSceneNPCScriptReference2718,かやまじゃないか!<BR>こんなところで<BR>なにしてるんだ?
cGameSceneNPCScriptReference2719,おとしちゃったんだよ〜。<BR>オレのたいせつな<BR>『しろいギター』……
cGameSceneNPCScriptReference271A,エッ!?<BR>だって　おまえ　ギター<BR>もっているじゃないか。　
cGameSceneNPCScriptReference271B,ちがうんだよ〜<BR>こんな　ヤスモノじゃなくて<BR>オレのは　とくべつしよう<BR>なんだよ〜。
cGameSceneNPCScriptReference271C,この　いけに　<BR>おとしちゃったんだよ〜。<BR>さがしてくれよ〜<BR>おおがみぃ〜〜〜。
cGameSceneNPCScriptReference271D,オレは　いそがしくて<BR>さがしてられないんだよ〜。
cGameSceneNPCScriptReference271E,『しろいギター』なんだ〜。<BR>たのんだよ　おおがみぃ〜〜。
cGameSceneNPCScriptReference271F,お……　おい!　かやま……<BR>……………………………………<BR>いっちゃったか……
cGameSceneNPCScriptReference2720,さがすといったって……<BR>どうしようか……<BR>………………?
cGameSceneNPCScriptReference2721,な　な……なんだ?!
cGameSceneNPCScriptReference2722,おまえたちか〜<BR>この　うつくしい　いけに<BR>ゴミをすてたのは〜。
cGameSceneNPCScriptReference2723,おまえが　すてたゴミは<BR>この『しろいギター』か……<BR>それとも　ごうかな<BR>『きんのギター』か?
cGameSceneNPCScriptReference2724,しろいギター
cGameSceneNPCScriptReference2726,きんのギター
cGameSceneNPCScriptReference2728,くろいギター
cGameSceneNPCScriptReference272A,しろいギターです。
cGameSceneNPCScriptReference272B,しょうじきな　やつだな〜。<BR>その　しょうじきさにめんじて<BR>たたかいにかてば　このギター<BR>かえしてやろう。
cGameSceneNPCScriptReference272D,たかそうな<BR>きんのギターです。
cGameSceneNPCScriptReference272E,……そうか。<BR>おまえのような　ウソつきは<BR>こらしめてやる〜!
cGameSceneNPCScriptReference272F,そうですね〜……<BR>くろいギター……　かな?
cGameSceneNPCScriptReference2730,……くろい?<BR>おまえ　オレのはなしを<BR>きいてなかったな?
cGameSceneNPCScriptReference2731,つうしんぼに　いつも<BR>「おちつきがない」とか<BR>「ひとのはなしを　きかない」<BR>とか　かかれているだろ?
cGameSceneNPCScriptReference2732,おまえのようなやつには<BR>おしおきだ〜。
cGameSceneNPCScriptReference2733,いえ　どちらでもないです。
cGameSceneNPCScriptReference2734,そうか〜。<BR>おまえのゴミじゃないんだな。<BR>じゃましたな〜。
cGameSceneNPCScriptReference2735,ま　まけた…<BR>ギターはかえそう……<BR>だがな……
cGameSceneNPCScriptReference2736,ゴミは　すてるなよな!!
cGameSceneNPCScriptReference2737,ふう……　<BR>なんとか　とりかえせましたね<BR>かやまさんの　しろいギター。
cGameSceneNPCScriptReference2738,うん。<BR>かやまの　よろこぶかおが<BR>めにうかぶよ。
cGameSceneNPCScriptReference2739,よくやったな。<BR><NAME>くん。
cGameSceneNPCScriptReference273A,<NAME>は　キーアイテム<BR>『しろいギター』を<BR>てにいれた。
cGameSceneNPCScriptReference273B,さあ　さきをいそごう。
