ID,Text
cGameSceneNPCScriptReference039F,どこへいくの?<BR>ダメだよ　<NAME>!
cGameSceneNPCScriptReference03A0,はやく　エンジンのぼうそうを<BR>とめないと　タイヘンなことに<BR>なっちゃうよ。
cGameSceneNPCScriptReference03A1,エンジンが　とまっているから<BR>うごかないんだよ。
cGameSceneNPCScriptReference03A6,どこへいくの?<BR>ダメだよ　<NAME>!
cGameSceneNPCScriptReference03A7,はやく　エンジンのぼうそうを<BR>とめないと　タイヘンなことに<BR>なっちゃうよ。
cGameSceneNPCScriptReference03A8,エンジンが　とまっているから<BR>うごかないんだよ。
cGameSceneNPCScriptReference03B3,どこへいくんですか!<BR>はやく　エンジンの<BR>ぼうそうを　とめないと　<BR>たいへんなことになります!!
cGameSceneNPCScriptReference03B4,エンジンが<BR>とまっているから<BR>うごかないんですよ。
cGameSceneNPCScriptReference03B9,どこへいくんですか!<BR>はやく　エンジンの<BR>ぼうそうを　とめないと　<BR>たいへんなことになります!!
cGameSceneNPCScriptReference03BA,エンジンが<BR>とまっているんですから<BR>うごきませんよ。
cGameSceneNPCScriptReference03AD,どこへいくんだ!<BR>はやく　エンジンの<BR>ぼうそうを　とめないと　<BR>たいへんなことになる!!
cGameSceneNPCScriptReference03AE,エンジンが<BR>とまっているのに<BR>うごくわけないだろ。
cGameSceneNPCScriptReference03BF,どこへいくんですの!<BR>はやく　エンジンの<BR>ぼうそうを　とめないと　
cGameSceneNPCScriptReference03C0,たいへんなことに<BR>なりますわよ!!
cGameSceneNPCScriptReference03C1,エンジンが<BR>とまっているのに<BR>うごくわけないじゃ<BR>ありませんの!
