ID,Text
cGameSceneNPCScriptReference06B7,…………リスさーん<BR>………アイリスさーん!
cGameSceneNPCScriptReference06B8,……あれ?<BR>いま　こえが<BR>きこえなかった?
cGameSceneNPCScriptReference06B9,え…?<BR>あっ!　アイリス!!<BR>あそこに　ひとがいるわ!!
cGameSceneNPCScriptReference06BA,あっ!　あれはバラぐみの<BR>きくちゃんだ!!
cGameSceneNPCScriptReference06BB,きくちゃん!<BR>そんなとこで<BR>なにしてるの?
cGameSceneNPCScriptReference06BC,そ…　それが……<BR>『まじんき』を<BR>みつけたとおもったら……
cGameSceneNPCScriptReference06BD,おそろしいまものに<BR>おそわれて……<BR>きがついたら<BR>ここに　いたんです。
cGameSceneNPCScriptReference06BE,どうして　そこに<BR>たってるの?
cGameSceneNPCScriptReference06BF,ゆかが　つるつるすべって<BR>おもうように<BR>あるけないんですよ〜。
cGameSceneNPCScriptReference06C0,アイリス……
cGameSceneNPCScriptReference06C1,たすけに　いきましょう
cGameSceneNPCScriptReference06C3,たすけを　よびましょう
cGameSceneNPCScriptReference06C5,たすけに　いきましょう。
cGameSceneNPCScriptReference06C6,そうだね　<NAME>。
cGameSceneNPCScriptReference06C8,たすけを　よびましょう。
cGameSceneNPCScriptReference06C9,エッ?　そうなの?
cGameSceneNPCScriptReference06CA,きくちゃん。<BR>たすけをよぶから<BR>まっててね。
cGameSceneNPCScriptReference06CB,え〜〜〜っ……<BR>もうダメ。<BR>あたし　たおれちゃいそう……
cGameSceneNPCScriptReference06CC,え〜!<BR>タイヘンだよ!
cGameSceneNPCScriptReference06CD,……………………………………
cGameSceneNPCScriptReference06CE,たすけにいくから<BR>まっててね。
cGameSceneNPCScriptReference06CF,は〜い。<BR>よろしくおねがいしま〜す。
cGameSceneNPCScriptReference06D0,<NAME>!<BR>レッツゴー!!
cGameSceneNPCScriptReference06D1,…………リスさーん<BR>……アイリスさーん!
cGameSceneNPCScriptReference06D2,……あれ?<BR>いま　こえが<BR>きこえなかった?
cGameSceneNPCScriptReference06D3,え…?<BR>あっ!　アイリス!!<BR>あそこに　ひとがいるよ!!
cGameSceneNPCScriptReference06D4,あっ!　あれはバラぐみの<BR>きくちゃんだ!!
cGameSceneNPCScriptReference06D5,きくちゃん!<BR>そんなとこで<BR>なにしてるの?
cGameSceneNPCScriptReference06D6,そ…　それが……<BR>『まじんき』を<BR>みつけたとおもったら……
cGameSceneNPCScriptReference06D7,おそろしいまものに<BR>おそわれて……<BR>きがついたら<BR>ここに　いたんです。
cGameSceneNPCScriptReference06D8,どうして　そこに<BR>たってるの?
cGameSceneNPCScriptReference06D9,ゆかが　つるつるすべって<BR>おもうように<BR>あるけないんですよ〜。
cGameSceneNPCScriptReference06DA,アイリス……
cGameSceneNPCScriptReference06DB,たすけにいこう
cGameSceneNPCScriptReference06DD,たすけをよぼう
cGameSceneNPCScriptReference06DF,たすけにいこう。
cGameSceneNPCScriptReference06E0,そうだね　<NAME>。
cGameSceneNPCScriptReference06E2,たすけをよぼう。
cGameSceneNPCScriptReference06E3,エッ?　そうなの?
cGameSceneNPCScriptReference06E4,きくちゃん。<BR>たすけをよぶから<BR>まっててね。
cGameSceneNPCScriptReference06E5,え〜〜〜っ……<BR>もうダメ。<BR>あたし　たおれちゃいそう……
cGameSceneNPCScriptReference06E6,え〜!<BR>タイヘンだよ!
cGameSceneNPCScriptReference06E7,……………………………………
cGameSceneNPCScriptReference06E8,たすけにいくから<BR>まっててね。
cGameSceneNPCScriptReference06E9,は〜い。<BR>よろしくおねがいしま〜す。
cGameSceneNPCScriptReference06EA,<NAME>!<BR>レッツゴー!!
cGameSceneNPCScriptReference0705,…………くらさーん<BR>……さくらさーん!
cGameSceneNPCScriptReference0706,……ん?<BR>いま　こえが<BR>きこえませんでしたか?
cGameSceneNPCScriptReference0707,えっ?<BR>あっ!　さくらさん!!<BR>あそこに　ひとがいます!!
cGameSceneNPCScriptReference0708,あっ!　あれはバラぐみの<BR>おか　きくのじょう　さん……<BR>きくちゃんだわ!!
cGameSceneNPCScriptReference0709,きくちゃん!<BR>どうして　そんなところに!!
cGameSceneNPCScriptReference070A,そ…　それが……<BR>『まじんき』を<BR>みつけたとおもったら……
cGameSceneNPCScriptReference070B,おそろしいまものに<BR>おそわれて……<BR>きがついたら<BR>ここに　いたんです。
cGameSceneNPCScriptReference070C,なぜ　そんなところに<BR>たっているんです?<BR>さむいでしょう?
cGameSceneNPCScriptReference070D,ゆかが　つるつるすべって<BR>おもうように<BR>あるけないんですよ〜。
cGameSceneNPCScriptReference070E,さくらさん……
cGameSceneNPCScriptReference070F,いそいで　たすけにいく
cGameSceneNPCScriptReference0711,まものについて　きく
cGameSceneNPCScriptReference0713,さくらさん。<BR>いそいで　たすけに<BR>いきましょう!!
cGameSceneNPCScriptReference0714,そうですね。<BR><NAME>さん。
cGameSceneNPCScriptReference0715,きくちゃん。<BR>いまから　いきますから<BR>そこで　じっと<BR>しててくださーい。
cGameSceneNPCScriptReference0716,は〜い。
cGameSceneNPCScriptReference0717,さくらさん<BR>おそろしい　まものについて<BR>ききましょうよ。
cGameSceneNPCScriptReference0718,そうですね。
cGameSceneNPCScriptReference0719,ねえ　きくちゃん<BR>おそろしい　まものって<BR>どんなやつ　だったんですか?
cGameSceneNPCScriptReference071A,いっしゅんのことだったから<BR>おぼえてないんです〜。
cGameSceneNPCScriptReference071B,そんなことより<BR>はやくたすけて　くださーい。<BR>さむくて　たおれそうでーす。
cGameSceneNPCScriptReference071C,じゃあ　たすけに<BR>いきますから<BR>そこで　じっと<BR>しててくださーい。
cGameSceneNPCScriptReference071D,は〜い。
cGameSceneNPCScriptReference071E,<NAME>さん<BR>いきますよ。
