ID,Text
cGameSceneNPCScriptReference14B7,あっ　ていげきから<BR>よびだしだわ!
cGameSceneNPCScriptReference14B9,ゆりさん
cGameSceneNPCScriptReference14BB,かすみさん
cGameSceneNPCScriptReference14BC,つばきさん
cGameSceneNPCScriptReference14BE,<NAME>さん。<BR>こちら　ゆりです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference14BF,はい。<BR><NAME>です。
cGameSceneNPCScriptReference14C0,<NAME>さん<BR>たいへんなのよ。
cGameSceneNPCScriptReference14C1,カンナさんとも　アイリスとも<BR>れんらくが<BR>とれなくなったのよ。
cGameSceneNPCScriptReference14C2,エッ!<BR>それは　たいへんだわ!!
cGameSceneNPCScriptReference14C3,すこしまえから<BR>ていじれんらくが<BR>はいらなく　なったの。
cGameSceneNPCScriptReference14C4,こうらんさん!!
cGameSceneNPCScriptReference14C5,<NAME>はん!<BR>いくで!!
cGameSceneNPCScriptReference14C6,カンナはんとアイリスを<BR>さがすんや!!
cGameSceneNPCScriptReference14C7,<NAME>さん。<BR>こちら　かすみです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference14C8,はい。<BR><NAME>です。
cGameSceneNPCScriptReference14C9,<NAME>さん<BR>たいへんなんです。
cGameSceneNPCScriptReference14CA,カンナさんとも　アイリスとも<BR>れんらくが<BR>とれなくなったんです。
cGameSceneNPCScriptReference14CB,エッ!<BR>それは　たいへんだわ!!
cGameSceneNPCScriptReference14CC,すこしまえから<BR>ていじれんらくが<BR>はいらなくなって……
cGameSceneNPCScriptReference14CD,こうらんさん!!
cGameSceneNPCScriptReference14CE,<NAME>はん!<BR>いくで!!
cGameSceneNPCScriptReference14CF,カンナはんとアイリスを<BR>さがすんや!!
cGameSceneNPCScriptReference14D0,<NAME>さん。<BR>こちら　つばきです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference14D1,はい。<BR><NAME>です。
cGameSceneNPCScriptReference14D2,<NAME>さん<BR>たいへんなんです。
cGameSceneNPCScriptReference14D3,カンナさん　アイリスちゃんと<BR>れんらくが<BR>とれなくなったんです。
cGameSceneNPCScriptReference14D4,エッ!<BR>それは　たいへんだわ!!
cGameSceneNPCScriptReference14D5,すこしまえから<BR>ていじれんらくが<BR>はいらなくなって……
cGameSceneNPCScriptReference14D6,こうらんさん!!
cGameSceneNPCScriptReference14D7,<NAME>はん!<BR>いくで!!
cGameSceneNPCScriptReference14D8,カンナはんとアイリスを<BR>さがすんや!!
cGameSceneNPCScriptReference14D9,あっ　ていげきから<BR>よびだしだ!
cGameSceneNPCScriptReference14DB,ゆりさん
cGameSceneNPCScriptReference14DC,かすみさん
cGameSceneNPCScriptReference14DE,つばきさん
cGameSceneNPCScriptReference14E0,<NAME>くん。<BR>こちら　ゆりです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference14E1,はい。<BR><NAME>です。
cGameSceneNPCScriptReference14E2,<NAME>くん<BR>たいへんなのよ。
cGameSceneNPCScriptReference14E3,カンナさんとも　アイリスとも<BR>れんらくが<BR>とれなくなったのよ。
cGameSceneNPCScriptReference14E4,ええっ!!
cGameSceneNPCScriptReference14E5,すこしまえから<BR>ていじれんらくが<BR>はいらなく　なったの。
cGameSceneNPCScriptReference14E6,こうらんさん!!
cGameSceneNPCScriptReference14E7,<NAME>はん!<BR>いくで!!
cGameSceneNPCScriptReference14E8,カンナはんとアイリスを<BR>さがすんや!!
cGameSceneNPCScriptReference14E9,<NAME>さん。<BR>こちら　かすみです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference14EA,はい。<BR><NAME>です。
cGameSceneNPCScriptReference14EB,<NAME>さん<BR>たいへんなんです。
cGameSceneNPCScriptReference14EC,カンナさんとも　アイリスとも<BR>れんらくが<BR>とれなくなったんです。
cGameSceneNPCScriptReference14ED,ええっ!!
cGameSceneNPCScriptReference14EE,すこしまえから<BR>ていじれんらくが<BR>はいらなくなって……
cGameSceneNPCScriptReference14EF,こうらんさん!!
cGameSceneNPCScriptReference14F0,<NAME>はん!<BR>いくで!!
cGameSceneNPCScriptReference14F1,カンナはんとアイリスを<BR>さがすんや!!
cGameSceneNPCScriptReference14F2,<NAME>さん。<BR>こちら　つばきです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference14F3,はい。<BR><NAME>です。
cGameSceneNPCScriptReference14F4,<NAME>さん<BR>たいへんなんです。
cGameSceneNPCScriptReference14F5,カンナさん　アイリスちゃんと<BR>れんらくが<BR>とれなくなったんです。
cGameSceneNPCScriptReference14F6,ええっ!!
cGameSceneNPCScriptReference14F7,すこしまえから<BR>ていじれんらくが<BR>はいらなくなって……
cGameSceneNPCScriptReference14F8,こうらんさん!!
cGameSceneNPCScriptReference14F9,<NAME>はん!<BR>いくで!!
cGameSceneNPCScriptReference14FA,カンナはんとアイリスを<BR>さがすんや!!
cGameSceneNPCScriptReference14FB,あっ　ていげきから<BR>よびだしだわ!
cGameSceneNPCScriptReference14FD,ゆりさん
cGameSceneNPCScriptReference14FF,かすみさん
cGameSceneNPCScriptReference1500,つばきさん
cGameSceneNPCScriptReference1502,<NAME>さん。<BR>こちら　ゆりです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference1503,はい。<BR><NAME>です。
cGameSceneNPCScriptReference1504,<NAME>さん<BR>たいへんなのよ。
cGameSceneNPCScriptReference1505,カンナさんとも　アイリスとも<BR>れんらくが<BR>とれなくなったのよ。
cGameSceneNPCScriptReference1506,エッ!<BR>それは　たいへんだわ!!
cGameSceneNPCScriptReference1507,すこしまえから<BR>ていじれんらくが<BR>はいらなく　なったの。
cGameSceneNPCScriptReference1508,マリアさん!!
cGameSceneNPCScriptReference1509,わかったわ!<BR>いそいで　カンナ　アイリスと<BR>ごうりゅうしましょう!!
cGameSceneNPCScriptReference150A,いくわよ　<NAME>。
cGameSceneNPCScriptReference150B,<NAME>さん。<BR>こちら　かすみです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference150C,はい。<BR><NAME>です。
cGameSceneNPCScriptReference150D,<NAME>さん<BR>たいへんなんです。
cGameSceneNPCScriptReference150E,カンナさんとも　アイリスとも<BR>れんらくが<BR>とれなくなったんです。
cGameSceneNPCScriptReference150F,エッ!<BR>それは　たいへんだわ!!
cGameSceneNPCScriptReference1510,すこしまえから<BR>ていじれんらくが<BR>はいらなくなって……
cGameSceneNPCScriptReference1511,マリアさん!!
cGameSceneNPCScriptReference1512,わかったわ!<BR>いそいで　カンナ　アイリスと<BR>ごうりゅうしましょう!!
cGameSceneNPCScriptReference1513,いくわよ　<NAME>。
cGameSceneNPCScriptReference1514,<NAME>さん。<BR>こちら　つばきです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference1515,はい。<BR><NAME>です。
cGameSceneNPCScriptReference1516,<NAME>さん<BR>たいへんなんです。
cGameSceneNPCScriptReference1517,カンナさん　アイリスちゃんと<BR>れんらくが<BR>とれなくなったんです。
cGameSceneNPCScriptReference1518,エッ!<BR>それは　たいへんだわ!!
cGameSceneNPCScriptReference1519,すこしまえから<BR>ていじれんらくが<BR>はいらなくなって……
cGameSceneNPCScriptReference151A,マリアさん!!
cGameSceneNPCScriptReference151B,わかったわ!<BR>いそいで　カンナ　アイリスと<BR>ごうりゅうしましょう!!
cGameSceneNPCScriptReference151C,いくわよ　<NAME>。
cGameSceneNPCScriptReference151D,あっ　ていげきから<BR>よびだしだ!
cGameSceneNPCScriptReference151F,ゆりさん
cGameSceneNPCScriptReference1520,かすみさん
cGameSceneNPCScriptReference1522,つばきさん
cGameSceneNPCScriptReference1524,<NAME>くん。<BR>こちら　ゆりです。<BR>おうとうねがいます。
cGameSceneNPCScriptReference1525,はい。<BR><NAME>です。
cGameSceneNPCScriptReference1526,<NAME>くん<BR>たいへんなのよ。
