ID,Text
cGameSceneNPCScriptReference0944,あら?　これは　なにかしら?
cGameSceneNPCScriptReference0945,<NAME>　なにを<BR>みつけたんだ?
cGameSceneNPCScriptReference0946,ものほしざお
cGameSceneNPCScriptReference0948,てつげた
cGameSceneNPCScriptReference094A,きょだいウチワ
cGameSceneNPCScriptReference094C,カンナさん<BR>『ものほしざお』を<BR>みつけました。
cGameSceneNPCScriptReference094D,これを　つかって<BR>ぼうたかとび　みたいにして<BR>ファンを　とびこえましょう。
cGameSceneNPCScriptReference094E,おもしろいアイデアじゃ<BR>ねーか。
cGameSceneNPCScriptReference094F,でも……　ダメだ。<BR>てんじょうが<BR>じゃまになるからな。
cGameSceneNPCScriptReference0950,ほかに　なにかないか<BR>さがそうぜ。
cGameSceneNPCScriptReference0951,カンナさん<BR>『てつげた』を<BR>みつけました。
cGameSceneNPCScriptReference0952,これを　はけば<BR>ふきとばされないんじゃ<BR>ないですか?
cGameSceneNPCScriptReference0953,なかなか<BR>いいアイデアじゃねーか。
cGameSceneNPCScriptReference0954,でもな〜　ざんねんながら<BR>その　てつげた<BR>にんげんサイズなんだな。
cGameSceneNPCScriptReference0955,ということで<BR>ほかに　なにかないか<BR>さがすぞ　<NAME>。
cGameSceneNPCScriptReference0956,カンナさん<BR>『きょだいウチワ』を<BR>みつけました。
cGameSceneNPCScriptReference0957,これを　ファンにむかって<BR>あおいで　ファンのかぜを<BR>うちけしましょう。
cGameSceneNPCScriptReference0958,なかなか　おもしろい<BR>アイデアだな〜。<BR>だけど……
cGameSceneNPCScriptReference0959,それが　せいこうしたとして<BR>ウチワを　あおいでたやつは<BR>どうするんだ?
cGameSceneNPCScriptReference095A,おいてきぼりに<BR>なっちゃうだろ?<BR>じゃあ　ダメだな。
cGameSceneNPCScriptReference095B,ほかに　なにかないか<BR>さがそうぜ。
cGameSceneNPCScriptReference095C,スクラップだらけです。
cGameSceneNPCScriptReference0961,おや?　これはなんだ?
cGameSceneNPCScriptReference0962,<NAME>　なにを<BR>みつけたんだ?
cGameSceneNPCScriptReference0963,ミニカー
cGameSceneNPCScriptReference0965,てつげた
cGameSceneNPCScriptReference0967,きょだいウチワ
cGameSceneNPCScriptReference0969,カンナさん<BR>『ミニカー』を<BR>みつけました。
cGameSceneNPCScriptReference096A,これを　おとりにして<BR>ファンが　ミニカーにきを<BR>とられてるうちに<BR>かけぬけましょう。
cGameSceneNPCScriptReference096B,なかなか　たのしいアイデア<BR>じゃねーか。
cGameSceneNPCScriptReference096C,でもな　あいては<BR>ただのきかいだ。<BR>おとりもなにもねーだろっ!!
cGameSceneNPCScriptReference096D,もっとまじめに　さがせよな<BR><NAME>。
cGameSceneNPCScriptReference096E,カンナさん<BR>『てつげた』を<BR>みつけました。
cGameSceneNPCScriptReference096F,これを　はけば<BR>ふきとばされないんじゃ<BR>ないですか?
cGameSceneNPCScriptReference0970,なかなか<BR>いいアイデアじゃねーか。
cGameSceneNPCScriptReference0971,でもな〜　ざんねんながら<BR>その　てつげた<BR>にんげんサイズなんだな。
cGameSceneNPCScriptReference0972,ということで<BR>ほかに　なにかないか<BR>さがすぞ　<NAME>。
cGameSceneNPCScriptReference0973,カンナさん<BR>『きょだいウチワ』を<BR>みつけました。
cGameSceneNPCScriptReference0974,これを　ファンにむかって<BR>あおいで　ファンのかぜを<BR>うちけしましょう。
cGameSceneNPCScriptReference0975,なかなか　おもしろい<BR>アイデアだな〜。<BR>だけど……
