ID,Text
cGameSceneNPCScriptReference2337,ろうやに　ひとがいるぞ……<BR>……しつもんしてみよう。
cGameSceneNPCScriptReference2338,すみません。<BR>あなたは　ひと　ですか?
cGameSceneNPCScriptReference2339,なにを　いっているんだい。<BR>みれば　わかるだろ?
cGameSceneNPCScriptReference233A,ぼくは　あの　まきびしけの<BR>むすこなんだぞ。<BR>はやく　ここから<BR>だしたまえ!
cGameSceneNPCScriptReference233B,たすけない
cGameSceneNPCScriptReference233D,たすける
cGameSceneNPCScriptReference233F,たいどがデカい……<BR>こんなやつは　まものに<BR>ちがいない。
cGameSceneNPCScriptReference2340,たすけるのは<BR>ヤメておこう。
cGameSceneNPCScriptReference2341,えらそうなひとだな〜。<BR>たすけるのヤメようかな……
cGameSceneNPCScriptReference2342,なにを　しているんだ<BR>はやく　ここから<BR>だしてくれ。
cGameSceneNPCScriptReference2343,しかたない。<BR>たすけてあげるか。
cGameSceneNPCScriptReference2344,やあ　ごくろうであった。
cGameSceneNPCScriptReference2345,それにしても<BR>たすけにくるのが<BR>おそすぎるじゃないか<BR>まったくもー。
cGameSceneNPCScriptReference2346,さっきは<BR>しろいハデなふくをきた<BR>おとこおんなに<BR>ムシされるし。
cGameSceneNPCScriptReference2347,あいつは　おたくらの<BR>なかま　なんじゃないの?
cGameSceneNPCScriptReference2348,さあ〜……………………
cGameSceneNPCScriptReference2349,まあ　いいや。<BR>それじゃ　ボクは<BR>しつれいするよ。
cGameSceneNPCScriptReference234A,<NAME>は<BR>かねもちの　むすこ<BR>まきびし　よういちろう　を<BR>たすけた。
cGameSceneNPCScriptReference234B,ろうやに　ひとがいるわ……<BR>……しつもんしてみよう。
cGameSceneNPCScriptReference234C,すみません。<BR>あなたは　ひと　ですか?
cGameSceneNPCScriptReference234D,なにを　いっているんだい。<BR>みれば　わかるだろ?
cGameSceneNPCScriptReference234E,ぼくは　あの　まきびしけの<BR>むすこなんだぞ。<BR>はやく　ここから<BR>だしたまえ!
cGameSceneNPCScriptReference234F,たすけない
cGameSceneNPCScriptReference2351,たすける
cGameSceneNPCScriptReference2353,たいどが　おおきいわ……<BR>こんなひとは　まものに<BR>ちがいない……
cGameSceneNPCScriptReference2354,たすけるのは<BR>ヤメときましょう。
cGameSceneNPCScriptReference2355,えらそうなひとだわ。<BR>たすけるの<BR>ヤメようかしら……
cGameSceneNPCScriptReference2356,なにを　しているんだ<BR>はやく　ここから<BR>だしてくれ。
cGameSceneNPCScriptReference2357,しょーがないわね。<BR>たすけてあげましょう。
cGameSceneNPCScriptReference2358,やあ　ごくろうであった。
cGameSceneNPCScriptReference2359,それにしても<BR>たすけにくるのが<BR>おそすぎるじゃないか<BR>まったくもー。
cGameSceneNPCScriptReference235A,さっきは<BR>しろいハデなふくをきた<BR>おとこおんなに<BR>ムシされるし。
cGameSceneNPCScriptReference235B,あいつは　おたくらの<BR>なかま　なんじゃないの?
cGameSceneNPCScriptReference235C,さあ〜……………………
cGameSceneNPCScriptReference235D,まあ　いいや。<BR>それじゃ　ボクは<BR>しつれいするよ。
cGameSceneNPCScriptReference235E,<NAME>は<BR>かねもちの　むすこ<BR>まきびし　よういちろう　を<BR>たすけた。
