ID,Text
cGameSceneNPCScriptReference1438,ここが　しゃげきじょう<BR>だったんですね。
cGameSceneNPCScriptReference1439,そうよ。<BR>ここから　まとにむかって<BR>じゅうをうつの。
cGameSceneNPCScriptReference143A,そうだわ　<NAME>　<BR>じゅうのくんれんを<BR>してみない?
cGameSceneNPCScriptReference143B,やってみたい
cGameSceneNPCScriptReference143D,あまり　きがすすまない
cGameSceneNPCScriptReference143F,はい!<BR>やってみたかったんです。<BR>ぜひ　おねがいします!!
cGameSceneNPCScriptReference1440,そう　<BR>じゃあ　わたしのじゅうを<BR>かしてあげるわ。
cGameSceneNPCScriptReference1442,すみません。<BR>じしんがないので<BR>あまり　きが<BR>すすまないのですが……
cGameSceneNPCScriptReference1443,そうなの?<BR>なら　なおさら　きほんを<BR>しっかりみにつけなさい。
cGameSceneNPCScriptReference1444,わたしのじゅうを<BR>かしてあげるわ。
cGameSceneNPCScriptReference1445,……………………………………
cGameSceneNPCScriptReference1446,どうしたの?<BR>さあ　わたしのじゅうを<BR>かしてあげるわ。
cGameSceneNPCScriptReference1447,どうしたの?　<NAME>。<BR>しゃげきのくんれん　するの?
cGameSceneNPCScriptReference1448,やります
cGameSceneNPCScriptReference144A,やりません
cGameSceneNPCScriptReference144C,いえ　またこんどにします。
cGameSceneNPCScriptReference144D,そう……<BR>じゃあいきましょう。
cGameSceneNPCScriptReference144E,やります。<BR>おねがいします。
cGameSceneNPCScriptReference144F,わかったわ。
cGameSceneNPCScriptReference1450,じゃあ　まえの<BR>ひょうてき　をみて。
cGameSceneNPCScriptReference1451,いい?<BR>たまは　ぜんぶで<BR>5はつよ。
cGameSceneNPCScriptReference1452,わたしが　あいずしたら<BR>３つ　かぞえて<BR>ひきがねをひくのよ。
cGameSceneNPCScriptReference1453,それじゃ　いくわよ。
cGameSceneNPCScriptReference1454,ねらって!!
cGameSceneNPCScriptReference1457,ダメ!<BR>つぎいくわよ!
cGameSceneNPCScriptReference1459,いいわ!<BR>つぎいくわよ!
cGameSceneNPCScriptReference145D,すごいじゃない　<NAME>!<BR>かんぺきよ!<BR>すばらしいわ!!
cGameSceneNPCScriptReference145F,よくやったわね。<BR>なかなか　すじが<BR>いいじゃない。
cGameSceneNPCScriptReference1460,どうしたの?　もっと<BR>しゅうちゅうしなさい。<BR>もういちど　やってみる?
cGameSceneNPCScriptReference1461,やめる
cGameSceneNPCScriptReference1463,もういちど
cGameSceneNPCScriptReference1465,やめておきます。<BR>じゅうは　おかえしします。<BR>ありがとうございました。
cGameSceneNPCScriptReference1466,そう……　それじゃあ<BR>にんむに　もどりましょう。
cGameSceneNPCScriptReference1467,もういちど<BR>やらせてください!
cGameSceneNPCScriptReference1468,いいわよ　がんばりなさい。
cGameSceneNPCScriptReference1469,ごほうびと　いっては<BR>なんだけど……<BR>あなたに　これをあげるわ。
cGameSceneNPCScriptReference146A,<NAME>は<BR>『だんやく』をてにいれた。
cGameSceneNPCScriptReference146B,<NAME>は<BR>『こおりのたま』のわざを<BR>おぼえた!
cGameSceneNPCScriptReference146D,『こおりのたま』は<BR>『ハンドガン』に<BR>セットすることができる。
cGameSceneNPCScriptReference146F,『こおりのたま』は<BR>『ハンドガン』と<BR>『ガトリングうで』に<BR>セットすることができる。
cGameSceneNPCScriptReference1470,たいせつな　じゅうを<BR>つかわせて　いただき<BR>ありがとうございました。
cGameSceneNPCScriptReference1471,では　にんむに<BR>もどりましょう。
cGameSceneNPCScriptReference1473,ここが　しゃげきじょう<BR>だったんですね。
cGameSceneNPCScriptReference1474,そうよ。<BR>ここから　まとにむかって<BR>じゅうをうつの。
cGameSceneNPCScriptReference1475,そうだわ　<NAME>くん<BR>じゅうのくんれんを<BR>してみない?
cGameSceneNPCScriptReference1476,やってみたい
cGameSceneNPCScriptReference1478,あまり　きがすすまない
cGameSceneNPCScriptReference147A,はい!<BR>やってみたいです。<BR>ぜひ　おねがいします!!
cGameSceneNPCScriptReference147B,そう　<BR>じゃあ　わたしのじゅうを<BR>かしてあげるわ。
cGameSceneNPCScriptReference147D,すみません。<BR>じしんがないので<BR>あまり　きが<BR>すすまないのですが……
cGameSceneNPCScriptReference147E,そうなの?<BR>なら　なおさら　きほんを<BR>しっかりみにつけなさい。
cGameSceneNPCScriptReference147F,わたしのじゅうを<BR>かしてあげるわ。
cGameSceneNPCScriptReference1480,……………………………………
