ID,Text
cGameSceneNPCScriptReference21A4,あらららららら。<BR>だれですか?<BR>きょかも　なしに<BR>ほのおを　けしたのは?
cGameSceneNPCScriptReference21A5,あなたたち　なんですか?
cGameSceneNPCScriptReference21A6,おまえは　なにもの!!
cGameSceneNPCScriptReference21A7,あらららららら。<BR>きいているのは　このわたくし<BR>なのに。　おバカちゃんなの?<BR>あなたたち?
cGameSceneNPCScriptReference21A8,アイリス　バカじゃないもん!
cGameSceneNPCScriptReference21A9,あらららららら。<BR>こども　だったんですね。<BR>こどもを　あいてにしても<BR>じかんのムダですね。
cGameSceneNPCScriptReference21AA,じゃ　もういちど<BR>ほのおを　もやして<BR>おしごとの　つづきを<BR>しましょう。
cGameSceneNPCScriptReference21AB,アイリス　こどもじゃ<BR>ないもん!!
cGameSceneNPCScriptReference21AC,アイリス。<BR>そんなことより<BR>なにを　しているのか<BR>きかないと。
cGameSceneNPCScriptReference21AD,そ　そうだね……<BR>おまえは　なにを<BR>してるの!
cGameSceneNPCScriptReference21AE,あらららららら。<BR>わたくしが　ほのおで<BR>『たま』を　まもっている……
cGameSceneNPCScriptReference21AF,それぐらいのこと<BR>みたら　わかるじゃ<BR>ないですか。　おバカちゃん。
cGameSceneNPCScriptReference21B0,アイリス　バカじゃない……<BR>バカじゃないもん〜……
cGameSceneNPCScriptReference21B1,ア　アイリスが<BR>ないちゃった……<BR>どうしようかしら……
cGameSceneNPCScriptReference21B2,アイリスを　はげます
cGameSceneNPCScriptReference21B4,アイリスを　かばう
cGameSceneNPCScriptReference21B6,アイリスがんばって!<BR>まものの　いうことなんか<BR>きにしちゃ　いけないわ!
cGameSceneNPCScriptReference21B7,……うん。<BR>わかった。
cGameSceneNPCScriptReference21B8,おまえは　だれに　いわれて<BR>『まじんき』を　まもって<BR>いるの!!
cGameSceneNPCScriptReference21BA,ア　アイリスが<BR>ないちゃった……<BR>よくも　アイリスを<BR>なかしたわね!
cGameSceneNPCScriptReference21BB,ゆるさないわよ!!
cGameSceneNPCScriptReference21BC,<NAME>……
cGameSceneNPCScriptReference21BD,おまえは　いったい<BR>だれにいわれて　『まじんき』<BR>を　まもっているの!!
cGameSceneNPCScriptReference21BE,……………………………………<BR>……………………………………
cGameSceneNPCScriptReference21BF,そうだわ。<BR>だれにいわれて　『まじんき』<BR>を　まもっているのか<BR>ききださないと。
cGameSceneNPCScriptReference21C0,おまえは　いったい<BR>だれにいわれて　『まじんき』<BR>を　まもっているの!!
cGameSceneNPCScriptReference21C1,え?　だれにいわれて<BR>この『たま』を<BR>まもっているか?　って。
cGameSceneNPCScriptReference21C2,それは　ちょっと<BR>かんべんしてください。<BR>『まかいおうさま』の…なんて<BR>いえません。
cGameSceneNPCScriptReference21C3,『まかいおう』?
cGameSceneNPCScriptReference21C4,あらららららら。<BR>あなたたち　ひみつをしって<BR>しまったのですね。
cGameSceneNPCScriptReference21C5,しかたありません。<BR>やっつけちゃいましょう。<BR>かかって　いらっしゃい。
