ID,Text
cGameSceneNPCScriptReference224C,ろうやに　ひとがいるぞ……
cGameSceneNPCScriptReference224D,おや?<BR>……………………………………<BR>あたまに　ツノがある……
cGameSceneNPCScriptReference224E,するどい　キバだな〜。<BR>……………………………………<BR>あっ!　ひをはいたぞ!!
cGameSceneNPCScriptReference224F,たすけない
cGameSceneNPCScriptReference2251,たすける
cGameSceneNPCScriptReference2253,これは　どうみても<BR>まものだな……<BR>たすけるのは　ヤメよう。
cGameSceneNPCScriptReference2254,かわった　ひとだな〜。
cGameSceneNPCScriptReference2255,かわいそうだから<BR>はやく　だしてあげなきゃ。
cGameSceneNPCScriptReference2256,あっ!<BR>まものだったのか!!
cGameSceneNPCScriptReference2258,まものの　ワナだったのか……<BR>こんどから　きをつけよう。
cGameSceneNPCScriptReference2259,ろうやに　ひとがいるわ……
cGameSceneNPCScriptReference225A,あら?<BR>……………………………………<BR>おおきな　めだわ〜……<BR>くちも　おおきいわ。
cGameSceneNPCScriptReference225B,あっ!　しっぽがある!<BR>せなかに　トゲがはえてるわ!
cGameSceneNPCScriptReference225C,たすけない
cGameSceneNPCScriptReference225E,たすける
cGameSceneNPCScriptReference2260,これは　どうみても<BR>まものよね……<BR>たすけるのは　ヤメましょう。
cGameSceneNPCScriptReference2261,かわった　ひとだわ。
cGameSceneNPCScriptReference2262,かわいそうだから<BR>はやく　だしてあげなきゃ。
cGameSceneNPCScriptReference2263,あっ!<BR>まものだったのね!!
cGameSceneNPCScriptReference2265,まものの　ワナだったのね……<BR>こんどから<BR>きをつけましょう。
