ID,Text
cGameSceneNPCScriptReference13E5,<NAME>。　<NAME>。<BR>こちら　アイリス。<BR>おうとう　ねがいます。
cGameSceneNPCScriptReference13E6,はい。<BR>こちら　<NAME>。<BR>なんだい?　アイリス。
cGameSceneNPCScriptReference13E7,<NAME>　がんばってる?
cGameSceneNPCScriptReference13E8,<NAME>は　おとこのこ<BR>なんだから　しっかりと<BR>がんばるんだよ。
cGameSceneNPCScriptReference13E9,もちろん
cGameSceneNPCScriptReference13EB,まあ　そこそこにね
cGameSceneNPCScriptReference13ED,ああ　もちろんだとも。<BR>バッチリがんばってるよ<BR>アイリス。
cGameSceneNPCScriptReference13EE,さすがは　<NAME>。<BR>じゃ　また　あとでね。
cGameSceneNPCScriptReference13EF,まあ　ケガしないていどに<BR>がんばってるけどね。
cGameSceneNPCScriptReference13F0,ダメだよ〜。<BR>アイリスもいっしょうけんめい<BR>やってるんだよ〜。<BR><NAME>も　ガンバって!
cGameSceneNPCScriptReference13F1,じゃ　また　あとでね。
cGameSceneNPCScriptReference13F2,<NAME>!<BR>こちら　カンナ。<BR>おうとう　ねがいます。
cGameSceneNPCScriptReference13F3,はい。<BR>こちら　<NAME>。<BR>なんですか　カンナさん。
cGameSceneNPCScriptReference13F4,がんばってるか?<BR><NAME>!
cGameSceneNPCScriptReference13F5,おんなだからって<BR>あまえてちゃ〜<BR>ダメだぞ　<NAME>。
cGameSceneNPCScriptReference13F6,はい
cGameSceneNPCScriptReference13F8,まあ　そこそこに……
cGameSceneNPCScriptReference13FA,はい　わかっています。<BR>ぜんりょくで　がんばって<BR>います。
cGameSceneNPCScriptReference13FB,さすがは　<NAME>だ。<BR>じゃ　また　あとでな。
cGameSceneNPCScriptReference13FC,ケガしないていどに<BR>がんばっていますけど……
cGameSceneNPCScriptReference13FD,そうだよな〜<BR>ケガしちゃあ　もともこも<BR>ないもんな。
cGameSceneNPCScriptReference13FE,まあ　なんにせよ<BR>がんばってるんだな。<BR>なら　いいや。
cGameSceneNPCScriptReference13FF,じゃ　<NAME><BR>また　あとでな。
