ID,Text
cGameSceneNPCScriptReference11BB,おい　おい　なんだよ〜。<BR>あっついじゃねーかよ〜。
cGameSceneNPCScriptReference11BC,あれれ〜。<BR>こおりが　とけちゃってるじゃ<BR>ねーか〜。
cGameSceneNPCScriptReference11BD,ああっ!　おまえらか〜<BR>こんな　わるさしたのは〜。
cGameSceneNPCScriptReference11BE,おまえは　なにものだ!!
cGameSceneNPCScriptReference11BF,なんだと〜。<BR>きいてるのは　オレさま<BR>なんだぞ。このバ〜カ。
cGameSceneNPCScriptReference11C0,バカだと〜　コノヤロ〜!<BR>ゆるさねーぜ!!
cGameSceneNPCScriptReference11C1,ゆるさないから<BR>なんだってーんだよ!<BR>オレさまは　この『けん』を<BR>まもってんだ!!
cGameSceneNPCScriptReference11C2,おまえらなんか<BR>オレさまに　かなうわけ<BR>ねーだろ!
cGameSceneNPCScriptReference11C3,『けん』を　まもってる?<BR>だれに　いわれてだ!!
cGameSceneNPCScriptReference11C4,ごちゃごちゃ　うるせー!<BR>めんどくせーから<BR>おまえら　やっつけちゃうぜ!
cGameSceneNPCScriptReference11C5,<NAME>!　いくぜ!!
cGameSceneNPCScriptReference11C6,グオーーーーー<BR>こ……これで　<BR>かったとおもうなよ〜……
cGameSceneNPCScriptReference11C7,<NAME>は<BR>『まじんき・けん』を<BR>かいしゅうした。
cGameSceneNPCScriptReference11C8,やりましたね　カンナさん!
cGameSceneNPCScriptReference11C9,おう!　<NAME>!!<BR>おまえ　なかなかやるじゃ<BR>ねーか!!
cGameSceneNPCScriptReference11CA,『けん』も　とりもどしたし<BR>まずは　ていげきにもどって<BR>フロにでも　はいって<BR>あたたまろうぜ。
cGameSceneNPCScriptReference11CB,おい　おい　なんだよ〜。<BR>あっついじゃねーかよ〜。
cGameSceneNPCScriptReference11CC,あれれ〜。<BR>こおりが　とけちゃってるじゃ<BR>ねーか〜。
cGameSceneNPCScriptReference11CD,ああっ!　おまえらか〜<BR>こんな　わるさしたのは〜。
cGameSceneNPCScriptReference11CE,おまえは　なにものだ!!
cGameSceneNPCScriptReference11CF,なんだと〜。<BR>きいてるのは　オレさま<BR>なんだぞ。このバ〜カ。
cGameSceneNPCScriptReference11D0,バカだと〜　コノヤロ〜!<BR>ゆるさねーぜ!!
cGameSceneNPCScriptReference11D1,ゆるさないから<BR>なんだってーんだよ!<BR>オレさまは　この『けん』を<BR>まもってんだ!!
cGameSceneNPCScriptReference11D2,おまえらなんか<BR>オレさまに　かなうわけ<BR>ねーだろ!
cGameSceneNPCScriptReference11D3,『けん』を　まもってる?<BR>だれに　いわれてだ!!
cGameSceneNPCScriptReference11D4,ごちゃごちゃ　うるせー!<BR>めんどくせーから<BR>おまえら　やっつけちゃうぜ!
cGameSceneNPCScriptReference11D5,<NAME>!　いくぜ!!
cGameSceneNPCScriptReference11D6,グオーーーーー<BR>こ……これで　<BR>かったとおもうなよ〜……
cGameSceneNPCScriptReference11D7,<NAME>は<BR>『まじんき・けん』を<BR>かいしゅうした。
cGameSceneNPCScriptReference11D8,やりましたね　カンナさん!
cGameSceneNPCScriptReference11D9,おう!　<NAME><BR>バッチリだぜ!!
cGameSceneNPCScriptReference11DA,『けん』も　とりもどしたし<BR>まずは　ていげきにもどって<BR>フロにでも　はいって<BR>あたたまろうぜ。
cGameSceneNPCScriptReference11DB,おい　おい　なんだよ〜。<BR>あっついじゃねーかよ〜。
cGameSceneNPCScriptReference11DC,あれれ〜。<BR>こおりが　とけちゃってるじゃ<BR>ねーか〜。
cGameSceneNPCScriptReference11DD,ああっ!　おまえらか〜<BR>こんな　わるさしたのは〜。
cGameSceneNPCScriptReference11DE,おまえは　なにものでーすか!
cGameSceneNPCScriptReference11DF,なんだと〜。<BR>きいてるのは　オレさま<BR>なんだぞ。このバ〜カ。
cGameSceneNPCScriptReference11E0,Oh!　おまえ　わたしを<BR>バカよばわりしましたね。<BR>ゆるしませーん。
cGameSceneNPCScriptReference11E1,ゆるさないから<BR>なんだってーんだよ!<BR>オレさまは　この『けん』を<BR>まもってんだ!!
cGameSceneNPCScriptReference11E2,おまえらなんか<BR>オレさまに　かなうわけ<BR>ねーだろ!
cGameSceneNPCScriptReference11E3,『けん』を　<BR>まもってるですって?<BR>だれに　いわれてですか?
cGameSceneNPCScriptReference11E4,ごちゃごちゃ　うるせー!<BR>めんどくせーから<BR>おまえら　やっつけちゃうぜ!
cGameSceneNPCScriptReference11E5,<NAME>さん!<BR>いくでーす!
cGameSceneNPCScriptReference11E6,グオーーーーー<BR>こ……これで　<BR>かったとおもうなよ〜……
cGameSceneNPCScriptReference11E7,<NAME>は<BR>『まじんき・けん』を<BR>かいしゅうした。
cGameSceneNPCScriptReference11E8,やりましたね　おりひめさん。
cGameSceneNPCScriptReference11E9,<NAME>さん<BR>ナイス　ファイトでーす。
cGameSceneNPCScriptReference11EA,さあ　ていげきにもどって<BR>おフロにでも　はいって<BR>ゆっくり　やすむでーす。
cGameSceneNPCScriptReference11EB,おい　おい　なんだよ〜。<BR>あっついじゃねーかよ〜。
cGameSceneNPCScriptReference11EC,あれれ〜。<BR>こおりが　とけちゃってるじゃ<BR>ねーか〜。
cGameSceneNPCScriptReference11ED,ああっ!　おまえらか〜<BR>こんな　わるさしたのは〜。
cGameSceneNPCScriptReference11EE,おまえは　なにものでーすか!
cGameSceneNPCScriptReference11EF,なんだと〜。<BR>きいてるのは　オレさま<BR>なんだぞ。このバ〜カ。
cGameSceneNPCScriptReference11F0,Oh!　おまえ　わたしを<BR>バカよばわりしましたね。<BR>ゆるしませーん。
cGameSceneNPCScriptReference11F1,ゆるさないから<BR>なんだってーんだよ!<BR>オレさまは　この『けん』を<BR>まもってんだ!!
cGameSceneNPCScriptReference11F2,おまえらなんか<BR>オレさまに　かなうわけ<BR>ねーだろ!
cGameSceneNPCScriptReference11F3,『けん』を　<BR>まもってるですって?<BR>だれに　いわれてですか?
cGameSceneNPCScriptReference11F4,ごちゃごちゃ　うるせー!<BR>めんどくせーから<BR>おまえら　やっつけちゃうぜ!
cGameSceneNPCScriptReference11F5,<NAME>さん!<BR>いくでーす!
cGameSceneNPCScriptReference11F6,グオーーーーー<BR>こ……これで　<BR>かったとおもうなよ〜……
cGameSceneNPCScriptReference11F7,<NAME>は<BR>『まじんき・けん』を<BR>かいしゅうした。
cGameSceneNPCScriptReference11F8,やりましたね　おりひめさん。
cGameSceneNPCScriptReference11F9,<NAME>さん<BR>ナイス　ファイトでーす。
cGameSceneNPCScriptReference11FA,さあ　ていげきにもどって<BR>おフロにでも　はいって<BR>ゆっくり　やすむでーす。
cGameSceneNPCScriptReference11FB,おい　おい　なんだよ〜。<BR>あっついじゃねーかよ〜。
cGameSceneNPCScriptReference11FC,あれれ〜。<BR>こおりが　とけちゃってるじゃ<BR>ねーか〜。
cGameSceneNPCScriptReference11FD,ああっ!　おまえらか〜<BR>こんな　わるさしたのは〜。
cGameSceneNPCScriptReference11FE,おまえは　なにものだ。
cGameSceneNPCScriptReference11FF,なんだと〜。<BR>きいてるのは　オレさま<BR>なんだぞ。このバ〜カ。
cGameSceneNPCScriptReference1200,バカ?……
cGameSceneNPCScriptReference1201,おまえは　ここで<BR>なにをしているんだ?
cGameSceneNPCScriptReference1202,なんだ〜　コノヤロー。<BR>オレさまは　この『けん』を<BR>まもってんだよ!
cGameSceneNPCScriptReference1203,『けん』を　まもってる?<BR>だれの　めいれいだ?
cGameSceneNPCScriptReference1204,ごちゃごちゃ　うるせー!<BR>めんどくせーから<BR>おまえら　やっつけちゃうぜ!
cGameSceneNPCScriptReference1205,くるぞ!　<NAME>!!
cGameSceneNPCScriptReference1206,グオーーーーー<BR>こ……これで　<BR>かったとおもうなよ〜……
cGameSceneNPCScriptReference1207,<NAME>は<BR>『まじんき・けん』を<BR>かいしゅうした。
cGameSceneNPCScriptReference1208,やりましたね　レニさん!
cGameSceneNPCScriptReference1209,よくやった　<NAME>。
cGameSceneNPCScriptReference120A,『けん』をもって<BR>いちど　ていげきに<BR>もどろう。
cGameSceneNPCScriptReference120B,おい　おい　なんだよ〜。<BR>あっついじゃねーかよ〜。
cGameSceneNPCScriptReference120C,あれれ〜。<BR>こおりが　とけちゃってるじゃ<BR>ねーか〜。
cGameSceneNPCScriptReference120D,ああっ!　おまえらか〜<BR>こんな　わるさしたのは〜。
cGameSceneNPCScriptReference120E,おまえは　なにものですの!!
cGameSceneNPCScriptReference120F,なんだと〜。<BR>きいてるのは　オレさま<BR>なんだぞ。このバ〜カ。
cGameSceneNPCScriptReference1210,バカ……<BR>このわたくしにむかって<BR>バカと　いいましたわね。
cGameSceneNPCScriptReference1211,ゆるしませんことよ!!
cGameSceneNPCScriptReference1212,ゆるさないから<BR>なんだってーんだよ!<BR>オレさまは　この『けん』を<BR>まもってんだ!!
cGameSceneNPCScriptReference1213,おまえらなんか<BR>オレさまに　かなうわけ<BR>ねーだろ!
cGameSceneNPCScriptReference1214,『けん』を<BR>まもっているですって?<BR>だれに　いわれてですの!?
cGameSceneNPCScriptReference1215,ごちゃごちゃ　うるせー!<BR>めんどくせーから<BR>おまえら　やっつけちゃうぜ!
cGameSceneNPCScriptReference1216,<NAME>さん!<BR>いきますわよ!!
cGameSceneNPCScriptReference1217,グオーーーーー<BR>こ……これで　<BR>かったとおもうなよ〜……
cGameSceneNPCScriptReference1218,<NAME>は<BR>『まじんき・けん』を<BR>かいしゅうした。
cGameSceneNPCScriptReference1219,やりましたね　すみれさん!
cGameSceneNPCScriptReference121A,ええ　<NAME>さん<BR>よくやりましたわね。
cGameSceneNPCScriptReference121B,では　ていげきにもどって<BR>おフロにでも　はいって<BR>ゆっくり　やすみましょう。
