ID,Text
cGameSceneNPCScriptReference2A0E,なんですか　ここは…………<BR>いままでには　なかった<BR>じゃあくな　まのチカラを<BR>かんじます……
cGameSceneNPCScriptReference2A0F,まるで　『まかい』……<BR>といった　かんじですね。
cGameSceneNPCScriptReference2A10,<NAME>さん。<BR>ここからさき　まものも<BR>てごわく　なるでしょう。<BR>きを　ぬかないでください。
cGameSceneNPCScriptReference2A11,りょうかい!
cGameSceneNPCScriptReference2A13,りょうかい!
cGameSceneNPCScriptReference2A14,がんばりましょう<BR><NAME>さん。
cGameSceneNPCScriptReference2A15,なんですか　ここは…………<BR>いままでには　なかった<BR>じゃあくな　まのチカラを<BR>かんじます……
cGameSceneNPCScriptReference2A16,まるで　『まかい』……<BR>といった　かんじですね。
cGameSceneNPCScriptReference2A17,<NAME>さん。<BR>ここからさき　まものも<BR>てごわく　なるでしょう。<BR>きを　ぬかないでください。
cGameSceneNPCScriptReference2A18,りょうかい!
cGameSceneNPCScriptReference2A1A,りょうかい!
cGameSceneNPCScriptReference2A1B,がんばりましょう<BR><NAME>さん。
cGameSceneNPCScriptReference2A1C,いったい　なんですの<BR>ここは……………………<BR>じゃあくで　つよい<BR>れいりょくを　かんじますわ。
cGameSceneNPCScriptReference2A1D,まるで　『まかい』という<BR>かんじ　ですわね……
cGameSceneNPCScriptReference2A1E,<NAME>さん<BR>このさきにいる　まもの……<BR>てごわそう　ですわよ。<BR>きを　ひきしめてください。
cGameSceneNPCScriptReference2A1F,りょうかい!
cGameSceneNPCScriptReference2A21,りょうかい!
cGameSceneNPCScriptReference2A22,いいへんじですわ。<BR><NAME>さん。<BR>では　まいりますわよ!!
cGameSceneNPCScriptReference2A23,いったい　なんですの<BR>ここは……………………<BR>じゃあくで　つよい<BR>れいりょくを　かんじますわ。
cGameSceneNPCScriptReference2A24,まるで　『まかい』という<BR>かんじ　ですわね……
cGameSceneNPCScriptReference2A25,<NAME>さん<BR>このさきにいる　まもの……<BR>てごわそう　ですわよ。<BR>きを　ひきしめてください。
cGameSceneNPCScriptReference2A26,りょうかい!
cGameSceneNPCScriptReference2A28,りょうかい!
cGameSceneNPCScriptReference2A29,いいへんじですわ。<BR><NAME>さん。<BR>では　まいりますわよ!!
cGameSceneNPCScriptReference2A2A,うわ……　なにここ……<BR>わるいチカラが　あふれてるよ<BR>なんか　きもちわるーい……
cGameSceneNPCScriptReference2A2B,こういうところを　『まかい』<BR>って　いうのかな〜?<BR>なんだか　つよい　まものが<BR>でそうだよ……
cGameSceneNPCScriptReference2A2C,でも　がんばっていこうね<BR><NAME>。
cGameSceneNPCScriptReference2A2D,うん!
cGameSceneNPCScriptReference2A2F,うん!　がんばろう!!
cGameSceneNPCScriptReference2A30,エヘヘ……<BR>アイリスを　まもってね<BR><NAME>。
cGameSceneNPCScriptReference2A31,うわ……　なにここ……<BR>わるいチカラが　あふれてるよ<BR>なんか　きもちわるーい……
cGameSceneNPCScriptReference2A32,こういうところを　『まかい』<BR>って　いうのかな〜?<BR>なんだか　つよい　まものが<BR>でそうだよ……
cGameSceneNPCScriptReference2A33,でも　がんばっていこうね<BR><NAME>。
cGameSceneNPCScriptReference2A34,もちろんよ。
cGameSceneNPCScriptReference2A36,もちろんよ。<BR>いっしょに　がんばりましょう<BR>アイリス。
cGameSceneNPCScriptReference2A37,うん!<BR>いっしょに　がんばろう!!<BR>じゃあ　いくよ!<BR><NAME>!!
cGameSceneNPCScriptReference2A38,なんだ　ここは……<BR>すごく　じゃあくで　つよい<BR>れいりょくを　かんじる……
cGameSceneNPCScriptReference2A39,イヤな　かんじがするぜ……<BR>まさに　『まかい』って<BR>かんじだな。
cGameSceneNPCScriptReference2A3A,<NAME>!<BR>このさきにいる　まものは<BR>てごわそうだぜ!<BR>きあいを　いれろよ!!
cGameSceneNPCScriptReference2A3B,りょうかい!
cGameSceneNPCScriptReference2A3D,りょうかい!
cGameSceneNPCScriptReference2A3E,きあい　じゅうぶんだな<BR><NAME>!!<BR>じゃ　いくぜ!!!
cGameSceneNPCScriptReference2A3F,なんだ　ここは……<BR>すごく　じゃあくで　つよい<BR>れいりょくを　かんじる……
cGameSceneNPCScriptReference2A40,イヤな　かんじがするぜ……<BR>まさに　『まかい』って<BR>かんじだな。
cGameSceneNPCScriptReference2A41,<NAME>!<BR>このさきにいる　まものは<BR>てごわそうだぜ!<BR>きあいを　いれろよ!!
cGameSceneNPCScriptReference2A42,りょうかい!
cGameSceneNPCScriptReference2A44,りょうかい!
cGameSceneNPCScriptReference2A45,きあい　じゅうぶんだな<BR><NAME>!!<BR>じゃ　いくぜ!!!
cGameSceneNPCScriptReference2A46,ここは　なに……<BR>すごく　つよい　じゃあくな<BR>れいりょくを　かんじるわ……
cGameSceneNPCScriptReference2A47,まるで　『まかい』……<BR>という　かんじね。<BR>まものも　てごわく<BR>なりそうだわ……
cGameSceneNPCScriptReference2A48,<NAME>くん<BR>きをひきしめて<BR>いくわよ。
cGameSceneNPCScriptReference2A49,りょうかい!
cGameSceneNPCScriptReference2A4B,りょうかい!
cGameSceneNPCScriptReference2A4C,いいへんじね。<BR>では　いくわよ<BR><NAME>くん!!
cGameSceneNPCScriptReference2A4D,ここは　なに……<BR>すごく　つよい　じゃあくな<BR>れいりょくを　かんじるわ……
cGameSceneNPCScriptReference2A4E,まるで　『まかい』……<BR>という　かんじね。<BR>まものも　てごわく<BR>なりそうだわ……
cGameSceneNPCScriptReference2A4F,<NAME><BR>きをひきしめて<BR>いくわよ。
cGameSceneNPCScriptReference2A50,りょうかい!
cGameSceneNPCScriptReference2A52,りょうかい!
cGameSceneNPCScriptReference2A53,いいへんじね。<BR>では　いくわよ　<NAME>!
cGameSceneNPCScriptReference29D4,ここは　なんだ……<BR>じゃあくな　れいりょくで<BR>みちあふれている……
cGameSceneNPCScriptReference29D5,『まかい』とは<BR>こういう　ところを<BR>いうんじゃないか……
cGameSceneNPCScriptReference29D6,まものも　つよくなりそうだ。<BR><NAME>!<BR>きを　ひきしめて<BR>いくよ。
cGameSceneNPCScriptReference29D7,りょうかい!
cGameSceneNPCScriptReference29D9,りょうかい!
cGameSceneNPCScriptReference29DA,よし。<BR>じゃあ　いこう。<BR><NAME>!!
cGameSceneNPCScriptReference29DB,ここは　なんだ……<BR>じゃあくな　れいりょくで<BR>みちあふれている……
cGameSceneNPCScriptReference29DC,『まかい』とは<BR>こういう　ところを<BR>いうんじゃないか……
cGameSceneNPCScriptReference29DD,まものも　つよくなりそうだ。<BR><NAME>!<BR>きを　ひきしめて<BR>いくよ。
cGameSceneNPCScriptReference29DE,りょうかい!
cGameSceneNPCScriptReference29E0,りょうかい!
cGameSceneNPCScriptReference29E1,よし。<BR>じゃあ　いこう。<BR><NAME>!!
cGameSceneNPCScriptReference29E2,なんだ　ここは……<BR>じゃあくな　れいりょくを<BR>かんじるぞ……
cGameSceneNPCScriptReference29E3,まるで　『まかい』<BR>じゃないか……
cGameSceneNPCScriptReference29E4,<NAME>くん。<BR>このさき　てごわくなるぞ!<BR>きを　ぬくなよ!!
cGameSceneNPCScriptReference29E5,りょうかい!
cGameSceneNPCScriptReference29E7,りょうかい!
cGameSceneNPCScriptReference29E8,きあい　じゅうぶんだな<BR><NAME>くん。
cGameSceneNPCScriptReference29E9,よし　いくぞ!!
cGameSceneNPCScriptReference29EA,なんだ　ここは……<BR>じゃあくな　れいりょくを<BR>かんじるぞ……
cGameSceneNPCScriptReference29EB,まるで　『まかい』<BR>じゃないか……
