ID,Text
cGameSceneNPCScriptReference2386,あっ!　つうしんだわ!<BR>はい<BR>こちら　<NAME>です。
cGameSceneNPCScriptReference2388,つばきさん
cGameSceneNPCScriptReference238A,かすみさん
cGameSceneNPCScriptReference238B,ゆりさん
cGameSceneNPCScriptReference238D,こちら　つばきです。
cGameSceneNPCScriptReference238E,いま　<NAME>さんたちが<BR>すすんでいる　ほうこうに<BR>バラぐみの　はんのうが<BR>ありました。
cGameSceneNPCScriptReference238F,おそらく　バラぐみの<BR>せいりゅういん　ことね　さん<BR>だとおもわれます。
cGameSceneNPCScriptReference2390,りょうかいしました。
cGameSceneNPCScriptReference2392,こちら　かすみです。
cGameSceneNPCScriptReference2393,いま　<NAME>さんたちが<BR>すすんでいる　ほうこうに<BR>バラぐみの　はんのうが<BR>ありました。
cGameSceneNPCScriptReference2394,おそらく　バラぐみの<BR>せいりゅういん　ことね　さん<BR>だとおもわれます。
cGameSceneNPCScriptReference2395,りょうかいしました。
cGameSceneNPCScriptReference2396,こちら　ゆりです。
cGameSceneNPCScriptReference2397,いま　<NAME>さんたちが<BR>すすんでいる　ほうこうに<BR>バラぐみの　はんのうが<BR>あったのよ。
cGameSceneNPCScriptReference2398,おそらく　バラぐみの<BR>せいりゅういん　ことね　さん<BR>だとおもうわ。
cGameSceneNPCScriptReference2399,りょうかいしました。
cGameSceneNPCScriptReference239A,こちら　かえで。
cGameSceneNPCScriptReference239B,いま　<NAME>たちが<BR>すすんでいる　ほうこうに<BR>バラぐみの　はんのうが<BR>あったのよ。
cGameSceneNPCScriptReference239C,おそらく　バラぐみの<BR>せいりゅういん　ことね　さん<BR>だと　おもうわ。
cGameSceneNPCScriptReference239D,りょうかいしました。
cGameSceneNPCScriptReference239E,こうらんさん。<BR>やっぱり　このさきに<BR>バラぐみのひとが<BR>いるみたいです。
cGameSceneNPCScriptReference239F,よっしゃ!<BR>いそぐで　<NAME>はん!!
cGameSceneNPCScriptReference23A0,あっ!　つうしんだ!<BR>はい<BR>こちら　<NAME>です。
cGameSceneNPCScriptReference23A2,つばきさん
cGameSceneNPCScriptReference23A4,かすみさん
cGameSceneNPCScriptReference23A6,ゆりさん
cGameSceneNPCScriptReference23A7,こちら　つばきです。
cGameSceneNPCScriptReference23A8,いま　<NAME>さんたちが<BR>すすんでいる　ほうこうに<BR>バラぐみの　はんのうが<BR>ありました。
cGameSceneNPCScriptReference23A9,おそらく　バラぐみの<BR>せいりゅういん　ことね　さん<BR>だとおもわれます。
cGameSceneNPCScriptReference23AA,りょうかいしました。
cGameSceneNPCScriptReference23AC,こちら　かすみです。
cGameSceneNPCScriptReference23AD,いま　<NAME>さんたちが<BR>すすんでいる　ほうこうに<BR>バラぐみの　はんのうが<BR>ありました。
cGameSceneNPCScriptReference23AE,おそらく　バラぐみの<BR>せいりゅういん　ことね　さん<BR>だとおもわれます。
cGameSceneNPCScriptReference23AF,りょうかいしました。
cGameSceneNPCScriptReference23B0,こちら　ゆりです。
cGameSceneNPCScriptReference23B1,いま　<NAME>くんたちが<BR>すすんでいる　ほうこうに<BR>バラぐみの　はんのうが<BR>あったのよ。
cGameSceneNPCScriptReference23B2,おそらく　バラぐみの<BR>せいりゅういん　ことね　さん<BR>だとおもうわ。
cGameSceneNPCScriptReference23B3,りょうかいしました。
cGameSceneNPCScriptReference23B4,こちら　かえで。
