ID,Text
cGameSceneNPCScriptReference053F,<NAME>。<BR>まものを　メインダクトから<BR>ひきぬいて。
cGameSceneNPCScriptReference0540,メインダクトをあけて<BR>エンジンを　うごかさないと<BR>エレベーターが<BR>つかえないからね。
cGameSceneNPCScriptReference0541,りょうかい!
cGameSceneNPCScriptReference0542,いきおいよく　ぬく
cGameSceneNPCScriptReference0544,ゆっくりと　ぬく
cGameSceneNPCScriptReference0546,よーし。<BR>いっきに　ぬくわよ!!
cGameSceneNPCScriptReference0547,よしっ!<BR>ぬけたわ!!
cGameSceneNPCScriptReference0548,きゃあ!!
cGameSceneNPCScriptReference0549,<NAME>!!
cGameSceneNPCScriptReference054A,<NAME><BR>だいじょうぶ?
cGameSceneNPCScriptReference054B,ひとりで　よく<BR>がんばったね。
cGameSceneNPCScriptReference054C,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすもう!!
cGameSceneNPCScriptReference054D,ちゅういして　ゆっくりと<BR>ぬきましょう。
cGameSceneNPCScriptReference054E,よしっ!<BR>ぬけたわ!!
cGameSceneNPCScriptReference054F,<NAME>!<BR>あぶない!!
cGameSceneNPCScriptReference0550,やったね　<NAME>。
cGameSceneNPCScriptReference0551,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすもう!!
cGameSceneNPCScriptReference0552,<NAME>。<BR>まものを　メインダクトから<BR>ひきぬいて。
cGameSceneNPCScriptReference0553,メインダクトをあけて<BR>エンジンを　うごかさないと<BR>エレベーターが<BR>つかえないからね。
cGameSceneNPCScriptReference0554,りょうかい!
cGameSceneNPCScriptReference0555,いきおいよく　ぬく
cGameSceneNPCScriptReference0557,ゆっくりと　ぬく
cGameSceneNPCScriptReference0559,よーし。<BR>いっきに　ぬくぞ!!
cGameSceneNPCScriptReference055A,よしっ!<BR>ぬけたぞ!!
cGameSceneNPCScriptReference055B,うわっ!!
cGameSceneNPCScriptReference055C,<NAME>!!
cGameSceneNPCScriptReference055D,<NAME><BR>だいじょうぶ?
cGameSceneNPCScriptReference055E,ひとりで　よく<BR>がんばったね。
cGameSceneNPCScriptReference055F,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすもう!!
cGameSceneNPCScriptReference0560,ちゅういして　ゆっくりと<BR>ぬこう。
cGameSceneNPCScriptReference0561,よしっ!<BR>ぬけたぞ!!
cGameSceneNPCScriptReference0562,<NAME>!<BR>あぶない!!
cGameSceneNPCScriptReference0563,やったね　<NAME>。
cGameSceneNPCScriptReference0564,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすもう!!
cGameSceneNPCScriptReference0577,<NAME>さん<BR>まものを　メインダクトから<BR>ひきぬいてください。
cGameSceneNPCScriptReference0578,メインダクトをあけて<BR>エンジンを　うごかせるように<BR>しないと　エレベーターが<BR>つかえませんからね。
cGameSceneNPCScriptReference0579,りょうかい!
cGameSceneNPCScriptReference057A,いきおいよく　ぬく
cGameSceneNPCScriptReference057C,ゆっくりと　ぬく
cGameSceneNPCScriptReference057E,よーし。<BR>いっきに　ぬくわよ!!
cGameSceneNPCScriptReference057F,よしっ!<BR>ぬけたわ!!
cGameSceneNPCScriptReference0580,きゃあ!!
cGameSceneNPCScriptReference0581,<NAME>さん!!
cGameSceneNPCScriptReference0582,<NAME>さん<BR>だいじょうぶでしたか?
cGameSceneNPCScriptReference0583,ひとりで　よく<BR>がんばりましたね。
cGameSceneNPCScriptReference0584,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすみましょう。
cGameSceneNPCScriptReference0585,ちゅういして　ゆっくりと<BR>ぬきましょう。
cGameSceneNPCScriptReference0586,よしっ!<BR>ぬけたわ!!
cGameSceneNPCScriptReference0587,<NAME>さん!<BR>あぶない!!
cGameSceneNPCScriptReference0588,やりましたね<BR><NAME>さん。
cGameSceneNPCScriptReference0589,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすみましょう。
cGameSceneNPCScriptReference058A,<NAME>さん<BR>まものを　メインダクトから<BR>ひきぬいてください。
cGameSceneNPCScriptReference058B,メインダクトをあけて<BR>エンジンを　うごかせるように<BR>しないと　エレベーターが<BR>つかえませんからね。
cGameSceneNPCScriptReference058C,りょうかい!
cGameSceneNPCScriptReference058D,いきおいよく　ぬく
cGameSceneNPCScriptReference058F,ゆっくりと　ぬく
cGameSceneNPCScriptReference0591,よーし。<BR>いっきに　ぬくぞ!
cGameSceneNPCScriptReference0592,よしっ!<BR>ぬけたぞ!!
cGameSceneNPCScriptReference0593,うあっ!!
cGameSceneNPCScriptReference0594,<NAME>さん!!
cGameSceneNPCScriptReference0595,<NAME>さん<BR>だいじょうぶでしたか?
cGameSceneNPCScriptReference0596,ひとりで　よく<BR>がんばりましたね。
cGameSceneNPCScriptReference0597,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすみましょう。
cGameSceneNPCScriptReference0598,よーし。<BR>ちゅういして　ゆっくりと<BR>ぬきましょう。
cGameSceneNPCScriptReference0599,よしっ!<BR>ぬけたぞ!!
cGameSceneNPCScriptReference059A,<NAME>さん!<BR>あぶない!!
cGameSceneNPCScriptReference059B,やりましたね<BR><NAME>さん。
cGameSceneNPCScriptReference059C,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすみましょう。
cGameSceneNPCScriptReference0565,<NAME>。<BR>まものを　メインダクトから<BR>ひきぬくんだ。
cGameSceneNPCScriptReference0566,メインダクトをあけて<BR>エンジンを　うごかせるように<BR>しないと　エレベーターが<BR>つかえないからね。
cGameSceneNPCScriptReference0567,りょうかい!
cGameSceneNPCScriptReference0568,いきおいよく　ぬく
cGameSceneNPCScriptReference056A,ゆっくりと　ぬく
cGameSceneNPCScriptReference056C,よーし。<BR>いっきに　ぬくわよ!!
cGameSceneNPCScriptReference056D,よしっ!<BR>ぬけたわ!!
cGameSceneNPCScriptReference056E,きゃあ!!
cGameSceneNPCScriptReference056F,……………!!
cGameSceneNPCScriptReference0570,だいじょうぶ……………<BR>よくやったね。
cGameSceneNPCScriptReference0571,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすもう。
cGameSceneNPCScriptReference0572,ちゅういして　ゆっくりと<BR>ぬきましょう。
cGameSceneNPCScriptReference0573,よしっ!<BR>ぬけたわ!!
cGameSceneNPCScriptReference0574,あぶない!　くるぞ!!　
cGameSceneNPCScriptReference0575,よくやった。
cGameSceneNPCScriptReference0576,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすもう。
cGameSceneNPCScriptReference059D,<NAME>さん<BR>まものを　メインダクトから<BR>ひきぬいて　くださらない。
cGameSceneNPCScriptReference059E,メインダクトをあけて<BR>エンジンを　うごかせるように<BR>しないと　エレベーターが<BR>つかえませんからね。
cGameSceneNPCScriptReference059F,りょうかい!
cGameSceneNPCScriptReference05A0,いきおいよく　ぬく
cGameSceneNPCScriptReference05A2,ゆっくりと　ぬく
cGameSceneNPCScriptReference05A4,よーし。<BR>いっきに　ぬくぞ!!
cGameSceneNPCScriptReference05A5,よしっ!<BR>ぬけたぞ!!
cGameSceneNPCScriptReference05A6,うわっ!!
cGameSceneNPCScriptReference05A7,<NAME>さん!!
cGameSceneNPCScriptReference05A8,<NAME>さん<BR>だいじょうぶでしたか?
cGameSceneNPCScriptReference05A9,ひとりで　よく<BR>がんばりましたわね。
cGameSceneNPCScriptReference05AA,では　エンジンの<BR>スイッチをいれて<BR>さきへ　すすみますわよ。
cGameSceneNPCScriptReference05AB,ちゅういして　ゆっくりと<BR>ぬこう。
