ID,Text
cGameSceneNPCScriptReference185D,どうしたんですか?<BR>マリアさん。
cGameSceneNPCScriptReference185E,しずかに。<BR>……………
cGameSceneNPCScriptReference185F,キキー!!
cGameSceneNPCScriptReference1860,キキッ!<BR>ココカラ　サキニハ<BR>イカセナイ!
cGameSceneNPCScriptReference1861,キイィ…
cGameSceneNPCScriptReference1862,いったい　このさきに<BR>なにがあると　いうの……
cGameSceneNPCScriptReference1863,このさき　なにか<BR>おこりそうね。<BR>きを　ひきしめなさい<BR><NAME>。
cGameSceneNPCScriptReference1864,りょうかい
cGameSceneNPCScriptReference1866,はーい
cGameSceneNPCScriptReference1868,りょうかい。
cGameSceneNPCScriptReference1869,よし。<BR>いくわよ。
cGameSceneNPCScriptReference186A,はーい
cGameSceneNPCScriptReference186B,「はーい」じゃないでしょ。<BR>「りょうかい」でしょ?!
cGameSceneNPCScriptReference186C,しっかりしなさい!<BR><NAME>!!
cGameSceneNPCScriptReference186D,どうしたんですか?<BR>おりひめさん。
cGameSceneNPCScriptReference186E,しずかにするでーす。<BR>……………
cGameSceneNPCScriptReference186F,キキー!!
cGameSceneNPCScriptReference1870,キキッ!<BR>ココカラ　サキニハ<BR>イカセナイ!
cGameSceneNPCScriptReference1871,キイィ…
cGameSceneNPCScriptReference1872,このさきに<BR>なにかあるでーすか?
cGameSceneNPCScriptReference1873,<NAME>さん<BR>きをひきしめて　いきまーす<BR>オッケーですね?
cGameSceneNPCScriptReference1874,りょうかい
cGameSceneNPCScriptReference1876,ようかい
cGameSceneNPCScriptReference1878,りょうかい。
cGameSceneNPCScriptReference1879,いいへんじでーす。
cGameSceneNPCScriptReference187A,ようかい!
cGameSceneNPCScriptReference187B,ようかい?<BR>わたしたちが　たたかっている<BR>のは　まものでーす
cGameSceneNPCScriptReference187C,ようかいじゃ　ありませーん。
cGameSceneNPCScriptReference187D,<NAME>さん<BR>きあいがたりませーん。<BR>もっと　ビシッとするでーす!
cGameSceneNPCScriptReference187E,どうしたんですか?<BR>レニさん。
cGameSceneNPCScriptReference187F,しずかに。<BR>……………
cGameSceneNPCScriptReference1880,キキー!!
cGameSceneNPCScriptReference1881,キキッ!<BR>ココカラ　サキニハ<BR>イカセナイ!
cGameSceneNPCScriptReference1882,キイィ…
cGameSceneNPCScriptReference1883,いったい　このさきに<BR>なにがあると　いうんだ……
cGameSceneNPCScriptReference1884,きを　ひきしめていこう<BR><NAME>。
cGameSceneNPCScriptReference1885,りょうかい
cGameSceneNPCScriptReference1887,えっ?
cGameSceneNPCScriptReference1889,りょうかい。
cGameSceneNPCScriptReference188A,よし。
cGameSceneNPCScriptReference188B,えっ?
cGameSceneNPCScriptReference188C,そのゆだんが<BR>いのちとりになる……
cGameSceneNPCScriptReference188D,どうしたんですか?<BR>レニさん。
cGameSceneNPCScriptReference188E,しずかに。<BR>……………
cGameSceneNPCScriptReference188F,キキー!!
cGameSceneNPCScriptReference1890,キキッ!<BR>ココカラ　サキニハ<BR>イカセナイ!
cGameSceneNPCScriptReference1891,キイィ…
cGameSceneNPCScriptReference1892,いったい　このさきに<BR>なにがあると　いうんだ……
cGameSceneNPCScriptReference1893,きを　ひきしめていこう<BR><NAME>。
cGameSceneNPCScriptReference1894,りょうかい
cGameSceneNPCScriptReference1896,えっ?
cGameSceneNPCScriptReference1898,りょうかい。
cGameSceneNPCScriptReference1899,よし。
cGameSceneNPCScriptReference189A,えっ?
cGameSceneNPCScriptReference189B,そのゆだんが<BR>いのちとりになる……
cGameSceneNPCScriptReference189C,どうしたんですか?<BR>すみれさん。
cGameSceneNPCScriptReference189D,しずかに　なさい。<BR>……………
cGameSceneNPCScriptReference189E,キキー!!
cGameSceneNPCScriptReference189F,キキッ!<BR>ココカラ　サキニハ<BR>イカセナイ!
cGameSceneNPCScriptReference18A0,キイィ…
cGameSceneNPCScriptReference18A1,いったい　このさきに<BR>なにがあると　いうんですの<BR>…………
cGameSceneNPCScriptReference18A2,<NAME>さん<BR>きをひきしめて<BR>まいりますわよ。
cGameSceneNPCScriptReference18A3,りょうかい
cGameSceneNPCScriptReference18A5,えっ?
cGameSceneNPCScriptReference18A7,りょうかい。
cGameSceneNPCScriptReference18A8,よろしい。<BR>では　いきますわよ。
cGameSceneNPCScriptReference18A9,えっ?
cGameSceneNPCScriptReference18AA,「えっ?」って<BR>ひとのはなしを<BR>きいてなかったのですね<BR><NAME>さん。
cGameSceneNPCScriptReference18AB,ひとのはなしは　ちゃんと<BR>ききなさい!!<BR>さあ　いきますわよ!!!
cGameSceneNPCScriptReference18AC,どうしたんですか?<BR>すみれさん。
cGameSceneNPCScriptReference18AD,しずかに　なさい。<BR>……………
cGameSceneNPCScriptReference18AE,キキー!!
cGameSceneNPCScriptReference18AF,キキッ!<BR>ココカラ　サキニハ<BR>イカセナイ!
cGameSceneNPCScriptReference18B0,キイィ…
cGameSceneNPCScriptReference18B1,いったい　このさきに<BR>なにがあると　いうんですの<BR>…………
cGameSceneNPCScriptReference18B2,<NAME>さん<BR>きをひきしめて<BR>まいりますわよ。
cGameSceneNPCScriptReference18B3,りょうかい
cGameSceneNPCScriptReference18B5,えっ?
cGameSceneNPCScriptReference18B7,りょうかい。
cGameSceneNPCScriptReference18B8,よろしい。<BR>では　いきますわよ。
cGameSceneNPCScriptReference18B9,えっ?
cGameSceneNPCScriptReference18BA,「えっ?」って<BR>ひとのはなしを<BR>きいてなかったのですね<BR><NAME>さん。
cGameSceneNPCScriptReference18BB,もーいいですわ。<BR>とにかく　いきますわよ。
