ID,Text
cGameSceneNPCScriptReference158D,こうらんさん。<BR>みずが……<BR>ミカサが　みずびたしです。
cGameSceneNPCScriptReference158E,かいすいやな……<BR>どこからか　みずが<BR>しみこんでんねんな。
cGameSceneNPCScriptReference158F,さて　どないしょーか?<BR><NAME>はん。
cGameSceneNPCScriptReference1590,もぐりましょう
cGameSceneNPCScriptReference1592,いったん　ていげきに　もどる
cGameSceneNPCScriptReference1594,もぐりましょう。<BR>もぐって　いくしかないんじゃ<BR>ないですか?
cGameSceneNPCScriptReference1595,みずのなかは<BR>どないなってんのか<BR>わかれへん……
cGameSceneNPCScriptReference1596,そやけど　ウチらが<BR>もぐってられる　じかんは<BR>３０びょうほど……
cGameSceneNPCScriptReference1597,３０びょうを　すぎると<BR>こうぶのなかに　<BR>みずが　はいって<BR>おしまいや……
cGameSceneNPCScriptReference1598,でも　それしか　ほうほうは<BR>ないじゃないですか。<BR>いきましょう!　<BR>こうらんさん!!
cGameSceneNPCScriptReference1599,よっしゃ!<BR><NAME>はんの<BR>かくごは　わかった。
cGameSceneNPCScriptReference159A,いちど　ていげきに<BR>もどりましょう。<BR>こうらんさん。
cGameSceneNPCScriptReference159B,ていげきで　さくせんを<BR>かんがえるんです。
cGameSceneNPCScriptReference159C,そうやな〜。<BR>それが　ふつうの<BR>かんがえかたやな〜。
cGameSceneNPCScriptReference159D,けど……<BR>いまは　アイリスや<BR>カンナはんが　しんぱいや。
cGameSceneNPCScriptReference159E,いっこくもはやく<BR>みつけんと………………………<BR>……………………………………
cGameSceneNPCScriptReference159F,……………………………………<BR>ここは　もぐってでも<BR>さきに　すすむしか　ないな。
cGameSceneNPCScriptReference15A0,みずのなかは<BR>どないなってんのか<BR>わかれへん……
cGameSceneNPCScriptReference15A1,それに　ウチらが<BR>もぐってられる　じかんは<BR>３０びょうほど……
cGameSceneNPCScriptReference15A2,３０びょうを　すぎると<BR>こうぶのなかに　<BR>みずが　はいって<BR>おしまいや……
cGameSceneNPCScriptReference15A3,<NAME>はん<BR>かくごはエエか。
cGameSceneNPCScriptReference15A4,まよいは　きんもつやで。
cGameSceneNPCScriptReference15A5,こうらんさん。<BR>みずが……<BR>ミカサが　みずびたしです。
cGameSceneNPCScriptReference15A6,かいすいやな……<BR>どこからか　みずが<BR>しみこんでんねんな。
cGameSceneNPCScriptReference15A7,さて　どないしょーか?<BR><NAME>はん。
