ID,Text
cGameSceneNPCScriptReference0F6C,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0F6D,はい
cGameSceneNPCScriptReference0F6F,いいえ
cGameSceneNPCScriptReference0F71,スイッチ　オン!
cGameSceneNPCScriptReference0F72,あら?<BR>なにも　おこらないわ?<BR>こわれてるのかしら?
cGameSceneNPCScriptReference0F73,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0F74,はい
cGameSceneNPCScriptReference0F76,いいえ
cGameSceneNPCScriptReference0F78,スイッチ　オン!
cGameSceneNPCScriptReference0F79,よし　だんぼうが<BR>はいったぜ!<BR>こおりが　とけていくぞ!!
cGameSceneNPCScriptReference0F7C,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0F7D,はい
cGameSceneNPCScriptReference0F7F,いいえ
cGameSceneNPCScriptReference0F81,スイッチ　オン!
cGameSceneNPCScriptReference0F82,あれ?<BR>なにも　おこらないぞ?<BR>こわれてるのかな?
cGameSceneNPCScriptReference0F83,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0F84,はい
cGameSceneNPCScriptReference0F86,いいえ
cGameSceneNPCScriptReference0F88,スイッチ　オン!
cGameSceneNPCScriptReference0F89,よし　だんぼうが<BR>はいったぜ!<BR>こおりが　とけていくぞ!!
cGameSceneNPCScriptReference0F8C,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0F8D,はい
cGameSceneNPCScriptReference0F8F,いいえ
cGameSceneNPCScriptReference0F91,スイッチ　オン!
cGameSceneNPCScriptReference0F92,あら?<BR>なにも　おこらないわ?<BR>こわれてるのかしら?
cGameSceneNPCScriptReference0F93,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0F94,はい
cGameSceneNPCScriptReference0F96,いいえ
cGameSceneNPCScriptReference0F98,スイッチ　オン!
cGameSceneNPCScriptReference0F99,だんぼうが　はいりました。<BR>こおりが　とけていきまーす。
cGameSceneNPCScriptReference0F9C,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0F9D,はい
cGameSceneNPCScriptReference0F9F,いいえ
cGameSceneNPCScriptReference0FA1,スイッチ　オン!
cGameSceneNPCScriptReference0FA2,あれ?<BR>なにも　おこらないぞ?<BR>こわれてるのかな?
cGameSceneNPCScriptReference0FA3,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0FA4,はい
cGameSceneNPCScriptReference0FA6,いいえ
cGameSceneNPCScriptReference0FA8,スイッチ　オン!
cGameSceneNPCScriptReference0FA9,だんぼうが　はいりました。<BR>こおりが　とけていきまーす。
cGameSceneNPCScriptReference0FAC,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0FAD,はい
cGameSceneNPCScriptReference0FAF,いいえ
cGameSceneNPCScriptReference0FB1,スイッチ　オン!
cGameSceneNPCScriptReference0FB2,あれ?<BR>なにも　おこらないぞ?<BR>こわれてるのかな?
cGameSceneNPCScriptReference0FB3,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0FB4,はい
cGameSceneNPCScriptReference0FB6,いいえ
cGameSceneNPCScriptReference0FB8,スイッチ　オン!
cGameSceneNPCScriptReference0FB9,だんぼうが　はいった。<BR>こおりが　とけていく。
cGameSceneNPCScriptReference0FBC,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0FBD,はい
cGameSceneNPCScriptReference0FBF,いいえ
cGameSceneNPCScriptReference0FC1,スイッチ　オン!
cGameSceneNPCScriptReference0FC2,あら?<BR>なにも　おこらないわ?<BR>こわれてるのかしら?
cGameSceneNPCScriptReference0FC3,スイッチがあります。<BR>おしますか?
cGameSceneNPCScriptReference0FC4,はい
cGameSceneNPCScriptReference0FC6,いいえ
cGameSceneNPCScriptReference0FC8,スイッチ　オン!
cGameSceneNPCScriptReference0FC9,だんぼうが　はいりました。<BR>こおりが　とけていきますわ。
