ID,Text
cGameSceneNPCScriptReference051B,エンジンを　うごかすまえに<BR>まものを　ひきぬかないと<BR>また　ぼうそうしちゃうよ。
cGameSceneNPCScriptReference051C,エンジンを　きどうしました。
cGameSceneNPCScriptReference0520,エンジンを　うごかすまえに<BR>まものを　ひきぬかないと<BR>また　ぼうそうしちゃうよ。
cGameSceneNPCScriptReference0521,エンジンを　きどうしました。
cGameSceneNPCScriptReference052A,エンジンを　うごかすまえに<BR>あのまものを　ひきぬかないと<BR>また　ぼうそうしますよ。
cGameSceneNPCScriptReference052B,エンジンを　きどうしました。
cGameSceneNPCScriptReference052F,エンジンを　うごかすまえに<BR>あのまものを　ひきぬかないと<BR>また　ぼうそうしますよ。
cGameSceneNPCScriptReference0530,エンジンを　きどうしました。
cGameSceneNPCScriptReference0525,エンジンを　うごかすまえに<BR>あのまものを　ひきぬかないと<BR>また　ぼうそうする。
cGameSceneNPCScriptReference0526,エンジンを　きどうしました。
cGameSceneNPCScriptReference0534,エンジンを　うごかすまえに<BR>あのまものを　ひきぬかないと<BR>また　ぼうそうしますわよ。
cGameSceneNPCScriptReference0535,エンジンを　きどうしました。
