ID,Text
cGameSceneNPCScriptReference1623,だいじょうぶか!?<BR><NAME>はん!!
cGameSceneNPCScriptReference1624,もうすこしで<BR>おぼれるところやったで。
cGameSceneNPCScriptReference1627,だいじょうぶか!?<BR><NAME>はん!!
cGameSceneNPCScriptReference1628,もうすこしで<BR>おぼれるところやったで。
cGameSceneNPCScriptReference162B,だいじょうぶ　<NAME>!<BR>しっかりしなさい!!
cGameSceneNPCScriptReference162C,もうすこしで<BR>おぼれるところ<BR>だったわよ。
cGameSceneNPCScriptReference162F,だいじょうぶ!?<BR><NAME>くん!!
cGameSceneNPCScriptReference1630,もうすこしで<BR>おぼれるところ<BR>だったわよ。
cGameSceneNPCScriptReference1633,おい!<BR>だいじょうぶか<BR><NAME>くん。
cGameSceneNPCScriptReference1634,もうすこしで<BR>おぼれるところだったぞ。
cGameSceneNPCScriptReference1637,おい!<BR>だいじょうぶか<BR><NAME>くん。
cGameSceneNPCScriptReference1638,もうすこしで<BR>おぼれるところだったぞ。
