ID,Text
cGameSceneNPCScriptReference005C,あ　これは……
cGameSceneNPCScriptReference005D,<NAME>くん。<BR>『リターンポイント』　の<BR>せつめいをしておくよ。
cGameSceneNPCScriptReference005E,うえをみてごらん。
cGameSceneNPCScriptReference005F,あれが<BR>『リターンポイント』だ。
cGameSceneNPCScriptReference0060,まんなかにたつと　<BR>ていげきに　もどることが<BR>できるんだ。
cGameSceneNPCScriptReference0061,いちどつかった<BR>『リターンポイント』には<BR>ていげきから<BR>もどってくることもできるぞ。
cGameSceneNPCScriptReference0062,わかったかい?
cGameSceneNPCScriptReference0063,はい
cGameSceneNPCScriptReference0065,もういちどきく
cGameSceneNPCScriptReference0067,はい　わかりました。
cGameSceneNPCScriptReference0068,よし　じゃあ　いこう。
