ID,Text
cGameSceneNPCScriptReference082B,これは　かんきシステムの<BR>スイッチだ。
cGameSceneNPCScriptReference082C,ついでだから　ファンを<BR>とめてしまおう。
cGameSceneNPCScriptReference082D,りょうかい
cGameSceneNPCScriptReference082F,りょうかい。
cGameSceneNPCScriptReference0830,よし。
cGameSceneNPCScriptReference0832,……………………………………
cGameSceneNPCScriptReference0833,なにやってんだ　<NAME>!<BR>はやくしろよ。
cGameSceneNPCScriptReference0834,りょうかい
cGameSceneNPCScriptReference0836,りょうかい。
cGameSceneNPCScriptReference0837,それにしても　ミカサのなか<BR>どんどん　さむくなって<BR>くるな〜。
cGameSceneNPCScriptReference0838,<NAME>　あとで<BR>あったかいフロに　<BR>はいろうな。
cGameSceneNPCScriptReference0839,これは　かんきシステムの<BR>スイッチだ。
cGameSceneNPCScriptReference083A,ついでだから　ファンを<BR>とめてしまおう。
cGameSceneNPCScriptReference083B,りょうかい
cGameSceneNPCScriptReference083D,りょうかい。
cGameSceneNPCScriptReference083E,よし。
cGameSceneNPCScriptReference0840,……………………………………
cGameSceneNPCScriptReference0841,なにやってんだ　<NAME>!<BR>はやくしろよ。
cGameSceneNPCScriptReference0842,りょうかい
cGameSceneNPCScriptReference0844,りょうかい。
cGameSceneNPCScriptReference0845,それにしても　ミカサのなか<BR>どんどん　さむくなって<BR>くるな〜。
cGameSceneNPCScriptReference0846,あったかいフロにでも<BR>はいりたい　きぶんだぜ。
cGameSceneNPCScriptReference0847,これは　かんきシステムの<BR>スイッチでーす。
cGameSceneNPCScriptReference0848,ついでだから　ファンを<BR>ストップさせましょう。
cGameSceneNPCScriptReference0849,りょうかい
cGameSceneNPCScriptReference084B,りょうかい。
cGameSceneNPCScriptReference084C,オッケーでーす。
cGameSceneNPCScriptReference084E,……………………………………
cGameSceneNPCScriptReference084F,<NAME>さん<BR>はやくするでーす。
cGameSceneNPCScriptReference0850,りょうかい
cGameSceneNPCScriptReference0852,りょうかい。
cGameSceneNPCScriptReference0853,それにしても　ミカサのなか<BR>どんどん　さむくなって<BR>いまーす。
cGameSceneNPCScriptReference0854,あとで　いっしょに<BR>あたたかい　おフロに<BR>はいりましょうね。<BR><NAME>さん。
cGameSceneNPCScriptReference0855,これは　かんきシステムの<BR>スイッチでーす。
cGameSceneNPCScriptReference0856,ついでだから　ファンを<BR>ストップさせましょう。
cGameSceneNPCScriptReference0857,りょうかい
cGameSceneNPCScriptReference0859,りょうかい。
cGameSceneNPCScriptReference085A,オッケーでーす。
cGameSceneNPCScriptReference085C,……………………………………
cGameSceneNPCScriptReference085D,<NAME>さん<BR>はやくするでーす。
cGameSceneNPCScriptReference085E,りょうかい
cGameSceneNPCScriptReference0860,りょうかい。
cGameSceneNPCScriptReference0861,それにしても　ミカサのなか<BR>どんどん　さむくなって<BR>いまーす。
cGameSceneNPCScriptReference0862,あたたかい　おフロに<BR>はいりたい　きぶんでーす。
cGameSceneNPCScriptReference0863,これは　かんきシステムの<BR>スイッチだ。
cGameSceneNPCScriptReference0864,ファンを<BR>とめてしまおう。
cGameSceneNPCScriptReference0865,りょうかい
cGameSceneNPCScriptReference0867,りょうかい。
cGameSceneNPCScriptReference0868,よし。
cGameSceneNPCScriptReference086A,……………………………………
cGameSceneNPCScriptReference086B,グズグズするな　<NAME>。
cGameSceneNPCScriptReference086C,りょうかい
cGameSceneNPCScriptReference086E,りょうかい。
cGameSceneNPCScriptReference086F,それにしても　ミカサのなかの<BR>おんどが　どんどん<BR>さがっていく。
cGameSceneNPCScriptReference0870,どういうことだ……
cGameSceneNPCScriptReference0871,これは　かんきシステムの<BR>スイッチですわね。
cGameSceneNPCScriptReference0872,ついでだから　ファンを<BR>とめてしまいましょう。
cGameSceneNPCScriptReference0873,りょうかい
cGameSceneNPCScriptReference0875,りょうかい。
cGameSceneNPCScriptReference0876,よろしいですわ。
cGameSceneNPCScriptReference0878,……………………………………
cGameSceneNPCScriptReference0879,<NAME>さん!<BR>グズグズしない!!
cGameSceneNPCScriptReference087A,りょうかい
cGameSceneNPCScriptReference087C,りょうかい。
cGameSceneNPCScriptReference087D,それにしても　ミカサのなか<BR>どんどん　さむくなって<BR>きますわね〜。
cGameSceneNPCScriptReference087E,<NAME>さん　あとで<BR>あたたかい　おフロに<BR>はいりましょうね。
