ID,Text
cGameSceneNPCScriptReference24A7,あら　あなたたち<BR>おそかったじゃない。
cGameSceneNPCScriptReference24A8,あっ!　ことねはん!!<BR>バラぐみの　せいりゅういん<BR>ことねはん　やないですか!?
cGameSceneNPCScriptReference24A9,ぶじやったんですね。
cGameSceneNPCScriptReference24AA,きゃっ!<BR>このまものたちは……
cGameSceneNPCScriptReference24AB,あらぁ?　<BR>これって　さっきのへやの<BR>おきものじゃあ　ないの?
cGameSceneNPCScriptReference24AC,キキー!<BR>おれたちは　おきものじゃ<BR>ないぞ　キキー!
cGameSceneNPCScriptReference24AD,ことねさん　<BR>だいじょうぶ　ですか!
cGameSceneNPCScriptReference24AE,ええ……<BR>このうつくしい　わたしが<BR>やられるわけが<BR>ないでは　ないですか。
cGameSceneNPCScriptReference24AF,それは　よかった……
cGameSceneNPCScriptReference24B0,あっ　そうや!<BR>ことねはん　『まじんき』は<BR>みつかりました?
cGameSceneNPCScriptReference24B1,それが　きいてください。<BR>わたし　『まじんき』の<BR>『かがみ』を　みつけたのよ。
cGameSceneNPCScriptReference24B2,で　せっかく　かがみが<BR>あるのだから　おけしょうを<BR>なおさなくては……
cGameSceneNPCScriptReference24B3,とおもったら……<BR>コンパクト　と　くちべにを<BR>おとしてしまった<BR>みたいで……
cGameSceneNPCScriptReference24B4,ことねはん。<BR>そんなことより　『かがみ』は<BR>あったんですか?
cGameSceneNPCScriptReference24B5,そんなことって　なによ!<BR>しつれいしちゃうわね!!
cGameSceneNPCScriptReference24B6,『かがみ』は　どこかへ<BR>いってしまったわよ。
cGameSceneNPCScriptReference24B7,どこかへ　いったって……<BR>『かがみ』が　かってに<BR>あるいていったんか?……
cGameSceneNPCScriptReference24B8,<NAME>はんは<BR>どうおもう?
cGameSceneNPCScriptReference24B9,かってに　あるいていった
cGameSceneNPCScriptReference24BB,だれかが　もっていった
cGameSceneNPCScriptReference24BD,『かがみ』に　てあしがはえて<BR>かってにあるいて<BR>いっちゃったんですね。
cGameSceneNPCScriptReference24BE,なんでやねん!<BR>そんな　アホなこと<BR>あるわけないやろ!!
cGameSceneNPCScriptReference24BF,おおあたりーーーっ。<BR>よくわかりましたね。
cGameSceneNPCScriptReference24C0,エエッ!<BR>そんな　アホな!!
cGameSceneNPCScriptReference24C1,こうらんさん。<BR>『けん』と『たま』のとき<BR>のことを　おもいだして<BR>ください。
cGameSceneNPCScriptReference24C2,まものと　ゆうごうして<BR>おそいかかって<BR>きましたよね。
cGameSceneNPCScriptReference24C3,あっ…………<BR>そうやったなぁ…………
cGameSceneNPCScriptReference24C4,ところで<BR>その　おじょうちゃんは<BR>なんなのかしら?
cGameSceneNPCScriptReference24C6,だれかが　もっていったの<BR>ですね。
cGameSceneNPCScriptReference24C7,そうやろな。<BR>ウチも　そないおもうわ。<BR>だれが　もっていったんや?<BR>ことねはん。
