ID,Text
cGameSceneNPCScriptReference262A,おおがみさん<BR>ここからさきは　すいぼつ<BR>していますよ。
cGameSceneNPCScriptReference262C,まいったな……<BR>ほかに　みちは　<BR>なさそうだし……
cGameSceneNPCScriptReference262D,どうしようか?<BR><NAME>くん。
cGameSceneNPCScriptReference262E,さきへ　すすみましょう
cGameSceneNPCScriptReference2630,いちど　ていげきに　もどる
cGameSceneNPCScriptReference2632,さきへ　すすみましょう。<BR>もぐってでも　いくしか<BR>ないとおもいます。
cGameSceneNPCScriptReference2633,そうだな。<BR>でも　オレたちが<BR>もぐっていられる　じかんは<BR>３０びょうほどだ。
cGameSceneNPCScriptReference2634,３０びょうを　すぎると<BR>こうぶの　さんそが<BR>なくなってしまう。
cGameSceneNPCScriptReference2635,じかんとの　たたかいだぞ<BR><NAME>くん。<BR>がんばっていこう。
cGameSceneNPCScriptReference2636,いちど　ていげきに<BR>もどりましょう。<BR>おおがみさん。
cGameSceneNPCScriptReference2637,そうだな。<BR>いちど　ていげきに　もどって<BR>ほかを　あたってみるか……
cGameSceneNPCScriptReference2638,ミカサの　しんすいしている<BR>ぶぶんを　さがすといいって<BR>レニも　いっていたしね。
cGameSceneNPCScriptReference2639,………………………………
cGameSceneNPCScriptReference263A,かんがえていても<BR>しかたがない。<BR>もぐって　さきへすすもう……
cGameSceneNPCScriptReference263B,だが　オレたちが<BR>もぐっていられる　じかんは<BR>３０びょうだ。
cGameSceneNPCScriptReference263C,３０びょうを　すぎると<BR>こうぶの　さんそが<BR>なくなってしまう。
cGameSceneNPCScriptReference263D,じかんとの　たたかいだぞ<BR><NAME>くん。<BR>きをひきしめて　いくよ。
cGameSceneNPCScriptReference263E,すいちゅうそうびが　あるから<BR>だいじょうぶだ。<BR><NAME>くん。
cGameSceneNPCScriptReference263F,だが　みずのなかにも　てきが<BR>いるかもしれない。<BR>じゅうぶんに<BR>きをつけるようにな。
cGameSceneNPCScriptReference2640,それじゃ　<NAME>くん<BR>きをひきしめて　いくよ。
cGameSceneNPCScriptReference2641,おおがみさん。<BR>ここからさきは　すいぼつ<BR>しています。
cGameSceneNPCScriptReference2643,まいったな……<BR>ほかに　みちは　<BR>なさそうだし……
cGameSceneNPCScriptReference2644,どうする?　<NAME>くん。
cGameSceneNPCScriptReference2645,さきへ　すすみましょう
cGameSceneNPCScriptReference2647,いちど　ていげきに　もどる
cGameSceneNPCScriptReference2649,さきへ　すすみましょう。<BR>もぐってでも　いくしか<BR>ないとおもいます。
cGameSceneNPCScriptReference264A,そうだな。<BR>でも　オレたちが<BR>もぐっていられる　じかんは<BR>３０びょうほどだ。
cGameSceneNPCScriptReference264B,３０びょうを　すぎると<BR>こうぶの　さんそが<BR>なくなってしまう。
cGameSceneNPCScriptReference264C,じかんとの　たたかいだぞ<BR><NAME>くん。<BR>きあいをいれて　いこう。
cGameSceneNPCScriptReference264D,いちど　ていげきに<BR>もどりましょう。<BR>おおがみさん。
cGameSceneNPCScriptReference264E,そうだな。<BR>いちど　ていげきに　もどって<BR>ほかを　あたってみるか……
cGameSceneNPCScriptReference264F,ミカサの　そこのほうを<BR>さがすといいって<BR>すみれくんもいっていたしね。
cGameSceneNPCScriptReference2650,………………………………
cGameSceneNPCScriptReference2651,かんがえていても<BR>しかたがない。<BR>もぐって　さきへすすもう……
cGameSceneNPCScriptReference2652,だが　オレたちが<BR>もぐっていられる　じかんは<BR>３０びょうだ。
cGameSceneNPCScriptReference2653,３０びょうを　すぎると<BR>こうぶの　さんそが<BR>なくなってしまう。
cGameSceneNPCScriptReference2654,じかんとの　たたかいだぞ<BR><NAME>くん。<BR>きあいをいれて　いこう。
cGameSceneNPCScriptReference2655,すいちゅうそうびが　あるから<BR>だいじょうぶだ。<BR><NAME>くん。
cGameSceneNPCScriptReference2656,だが　みずのなかにも　てきが<BR>いるかもしれない。<BR>じゅうぶんに<BR>きをつけるようにな。
cGameSceneNPCScriptReference2657,それじゃ　<NAME>くん<BR>きあいをいれて　いこう。
cGameSceneNPCScriptReference2614,レニさん。<BR>ここからさきは　すいぼつ<BR>していますよ。
cGameSceneNPCScriptReference2616,そうだな。<BR>でも　ほかには<BR>みちは……　ない。
cGameSceneNPCScriptReference2617,どうする?　<NAME>。
cGameSceneNPCScriptReference2618,さきへ　すすみましょう
cGameSceneNPCScriptReference261A,いちど　ていげきに　もどる
