ID,Text
cGameSceneNPCScriptReference140A,こうらんさん<BR>なにか　おちています。
cGameSceneNPCScriptReference140B,なんや……　メモか?<BR>カンナはんが　かいたんやな。
cGameSceneNPCScriptReference140C,『4ぽあがって　２ほさがる<BR>　３ぽあがって　１ぽさがる<BR>　２ほあがる』
cGameSceneNPCScriptReference140D,……?<BR>なんのこっちゃ　さっぱり<BR>わからへんがな。
cGameSceneNPCScriptReference140E,しゃーない　さきへいこ。<BR>そしたら　なにかわかるかも<BR>しれへんしな。
cGameSceneNPCScriptReference140F,いくで　<NAME>はん。
cGameSceneNPCScriptReference1410,<NAME>は　キーアイテム<BR>『カンナのメモ』<BR>をてにいれた。
cGameSceneNPCScriptReference1411,こうらんさん<BR>なにか　おちています。
cGameSceneNPCScriptReference1412,なんや……　メモか?<BR>カンナはんが　かいたんやな。
cGameSceneNPCScriptReference1413,『4ぽあがって　２ほさがる<BR>　３ぽあがって　１ぽさがる<BR>　２ほあがる』
cGameSceneNPCScriptReference1414,……?<BR>なんのこっちゃ　さっぱり<BR>わからへんがな。
cGameSceneNPCScriptReference1415,しゃーない　さきへいこ。<BR>そしたら　なにかわかるかも<BR>しれへんしな。
cGameSceneNPCScriptReference1416,いくで　<NAME>はん。
cGameSceneNPCScriptReference1417,<NAME>は　キーアイテム<BR>『カンナのメモ』<BR>をてにいれた。
cGameSceneNPCScriptReference1418,マリアさん<BR>なにか　おちています。
cGameSceneNPCScriptReference1419,これは……　メモ?<BR>カンナが　かいたのね。
cGameSceneNPCScriptReference141A,『4ぽあがって　２ほさがる<BR>　３ぽあがって　１ぽさがる<BR>　２ほあがる』
cGameSceneNPCScriptReference141B,……?<BR>さっぱり　いみが<BR>わからないわ。
cGameSceneNPCScriptReference141C,しょうがないわね。<BR>さきに　すすみましょう。<BR>そうすれば　なにか<BR>わかるかもしれないし。
cGameSceneNPCScriptReference141D,いくわよ　<NAME>。
cGameSceneNPCScriptReference141E,<NAME>は　キーアイテム<BR>『カンナのメモ』<BR>をてにいれた。
cGameSceneNPCScriptReference141F,マリアさん<BR>なにか　おちています。
cGameSceneNPCScriptReference1420,これは……　メモ?<BR>カンナが　かいたのね。
cGameSceneNPCScriptReference1421,『4ぽあがって　２ほさがる<BR>　３ぽあがって　１ぽさがる<BR>　２ほあがる』
cGameSceneNPCScriptReference1422,……?<BR>さっぱり　いみが<BR>わからないわ。
cGameSceneNPCScriptReference1423,しょうがないわね。<BR>さきに　すすみましょう。<BR>そうすれば　なにか<BR>わかるかもしれないし。
cGameSceneNPCScriptReference1424,いきましょう<BR><NAME>くん。
cGameSceneNPCScriptReference1425,<NAME>は　キーアイテム<BR>『カンナのメモ』<BR>をてにいれた。
cGameSceneNPCScriptReference1426,おおがみさん<BR>なにか　おちています。
cGameSceneNPCScriptReference1427,これは……　メモ……<BR>カンナが　かいたんだな。
cGameSceneNPCScriptReference1428,『4ぽあがって　２ほさがる<BR>　３ぽあがって　１ぽさがる<BR>　２ほあがる』
cGameSceneNPCScriptReference1429,……なんだ?<BR>さっぱり　いみが<BR>わからないぞ?
cGameSceneNPCScriptReference142A,しかたない　さきへすすめば<BR>なにか　わかるかもしれない。<BR>いこうか　<NAME>くん。
cGameSceneNPCScriptReference142B,<NAME>は　キーアイテム<BR>『カンナのメモ』<BR>をてにいれた。
cGameSceneNPCScriptReference142C,おおがみさん<BR>なにか　おちています。
cGameSceneNPCScriptReference142D,これは……　メモ……<BR>カンナが　かいたんだな。
cGameSceneNPCScriptReference142E,『4ぽあがって　２ほさがる<BR>　３ぽあがって　１ぽさがる<BR>　２ほあがる』
cGameSceneNPCScriptReference142F,……なんだ?<BR>さっぱり　いみが<BR>わからないぞ?
cGameSceneNPCScriptReference1430,しかたない　さきへすすめば<BR>なにか　わかるかもしれない。<BR>いくぞ　<NAME>くん。
cGameSceneNPCScriptReference1431,<NAME>は　キーアイテム<BR>『カンナのメモ』<BR>をてにいれた。
