ID,Text
cGameSceneNPCScriptReference05B9,<NAME>。<BR>まものを　メインダクトから<BR>ひきぬいて。
cGameSceneNPCScriptReference05BA,メインダクトをあけて<BR>エンジンを　うごかさないと<BR>エレベーターが<BR>つかえないからね。
cGameSceneNPCScriptReference05BB,りょうかい!
cGameSceneNPCScriptReference05BC,いきおいよく　ぬく
cGameSceneNPCScriptReference05BE,ゆっくりと　ぬく
cGameSceneNPCScriptReference05C0,よーし。<BR>いっきに　ぬくわよ!!
cGameSceneNPCScriptReference05C1,よしっ!<BR>ぬけたわ!!
cGameSceneNPCScriptReference05C2,きゃあ!!
cGameSceneNPCScriptReference05C3,<NAME>!!
cGameSceneNPCScriptReference05C4,<NAME><BR>だいじょうぶ?
cGameSceneNPCScriptReference05C5,ひとりで　よく<BR>がんばったね。
cGameSceneNPCScriptReference05C6,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすもう!!
cGameSceneNPCScriptReference05C7,ちゅういして　ゆっくりと<BR>ぬきましょう。
cGameSceneNPCScriptReference05C8,よしっ!<BR>ぬけたわ!!
cGameSceneNPCScriptReference05C9,<NAME>!<BR>あぶない!!
cGameSceneNPCScriptReference05CA,やったね　<NAME>。
cGameSceneNPCScriptReference05CB,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすもう!!
cGameSceneNPCScriptReference05CC,<NAME>。<BR>まものを　メインダクトから<BR>ひきぬいて。
cGameSceneNPCScriptReference05CD,メインダクトをあけて<BR>エンジンを　うごかさないと<BR>エレベーターが<BR>つかえないからね。
cGameSceneNPCScriptReference05CE,りょうかい!
cGameSceneNPCScriptReference05CF,いきおいよく　ぬく
cGameSceneNPCScriptReference05D1,ゆっくりと　ぬく
cGameSceneNPCScriptReference05D3,よーし。<BR>いっきに　ぬくぞ!!
cGameSceneNPCScriptReference05D4,よしっ!<BR>ぬけたぞ!!
cGameSceneNPCScriptReference05D5,うわっ!!
cGameSceneNPCScriptReference05D6,<NAME>!!
cGameSceneNPCScriptReference05D7,<NAME><BR>だいじょうぶ?
cGameSceneNPCScriptReference05D8,ひとりで　よく<BR>がんばったね。
cGameSceneNPCScriptReference05D9,じゃあ　エンジンの<BR>スイッチをいれて<BR>さきへ　すすもう!!
cGameSceneNPCScriptReference05DA,ちゅういして　ゆっくりと<BR>ぬこう。
cGameSceneNPCScriptReference05DB,よしっ!<BR>ぬけたぞ!!
cGameSceneNPCScriptReference05DC,<NAME>!<BR>あぶない!!
cGameSceneNPCScriptReference05DD,やったね　<NAME>。
