ID,Text
cGameSceneNPCScriptReference0FD6,はやく　だんぼうのスイッチを<BR>いれようぜ　<NAME>。
cGameSceneNPCScriptReference0FD8,カンナさん　これは?
cGameSceneNPCScriptReference0FD9,これは　『まじんき』のひとつ<BR>『けん』じゃねーか!!
cGameSceneNPCScriptReference0FDA,でも……<BR>こおりづけに　なってる……
cGameSceneNPCScriptReference0FDB,せっかく　『まじんき』が<BR>めのまえに　あるのに……<BR>どうしようか?　<NAME>。
cGameSceneNPCScriptReference0FDC,こおりを　たたきわりましょう
cGameSceneNPCScriptReference0FDE,こおりを　とかしましょう
cGameSceneNPCScriptReference0FE0,おゆをかけましょう
cGameSceneNPCScriptReference0FE2,カンナさんの　カラテで<BR>こおりを　たたきわるって<BR>いうのは　どうでしょうか?
cGameSceneNPCScriptReference0FE3,それは　ダメだ。<BR>『けん』もいっしょに<BR>こわれてしまうかもしれない。
cGameSceneNPCScriptReference0FE4,う〜ん…………<BR>こまったな…………<BR>…………………………
cGameSceneNPCScriptReference0FE5,あ　そうだ!<BR>たしか　ミカサには<BR>ボイラーが　あったはずだ!
cGameSceneNPCScriptReference0FE6,ということは<BR>このミカサに　だんぼうを<BR>いれることが　できるんじゃ<BR>ねーのか!?
cGameSceneNPCScriptReference0FE7,あっ!　だんぼうをいれて<BR>あたたかくして　こおりを<BR>とかすんですね。
cGameSceneNPCScriptReference0FE8,そうだよ　<NAME>!
cGameSceneNPCScriptReference0FE9,ボイラーは<BR>この　ミカサつうきこうの<BR>どこかにあるはずだ。<BR>さがそうぜ　<NAME>!
cGameSceneNPCScriptReference0FEA,こおりを　とかせば<BR>いいんじゃないでしょうか?
cGameSceneNPCScriptReference0FEB,どうやってだ?
cGameSceneNPCScriptReference0FEC,だんぼうを　いれれば<BR>こおりは　とけるんじゃ<BR>ないでしょうか?
cGameSceneNPCScriptReference0FED,だんぼう?<BR>…………………
cGameSceneNPCScriptReference0FEE,あっ　そうか!!<BR>ミカサには　ボイラーが<BR>あるんだ!!
cGameSceneNPCScriptReference0FEF,ボイラーを　うごかして<BR>だんぼうをいれれば<BR>あたたかくなって<BR>こおりが　とける!!
cGameSceneNPCScriptReference0FF0,ナイスだぜ!
cGameSceneNPCScriptReference0FF1,ボイラーは<BR>この　ミカサつうきこうの<BR>どこかにあるはずだ。<BR>さがそうぜ　<NAME>!
cGameSceneNPCScriptReference0FF2,あついおゆ　でも<BR>かけたら　とけるんじゃ<BR>ないですか?
cGameSceneNPCScriptReference0FF3,こんなところに<BR>あついおゆ　なんて<BR>ねーじゃねーかよ。
cGameSceneNPCScriptReference0FF4,ん?　……………<BR>あつい?　……………<BR>あたためる………………
cGameSceneNPCScriptReference0FF5,………だんぼう!<BR>ミカサのだんぼうを<BR>いれて　あたためれば<BR>いいんじゃねーか!?
cGameSceneNPCScriptReference0FF6,ボイラーを　うごかして<BR>だんぼうをいれれば…………
cGameSceneNPCScriptReference0FF7,あっ!　だんぼうをいれて<BR>こおりを　とかすんですね。
cGameSceneNPCScriptReference0FF8,そうだよ!<BR>ナイス　ヒントだぜ<BR><NAME>!!
cGameSceneNPCScriptReference0FF9,ボイラーは<BR>この　ミカサつうきこうの<BR>どこかにあるはずだ。<BR>さがそうぜ　<NAME>!
cGameSceneNPCScriptReference0FFB,これが『まじんき』ね……<BR>はやく　ボイラーをうごかして<BR>だんぼうで　こおりを<BR>とかさなきゃ。
cGameSceneNPCScriptReference0FFC,カンナさん　これは?
cGameSceneNPCScriptReference0FFD,これは　『まじんき』のひとつ<BR>『けん』じゃねーか!!
cGameSceneNPCScriptReference0FFE,でも……<BR>こおりづけに　なってる……
cGameSceneNPCScriptReference0FFF,せっかく　『まじんき』が<BR>めのまえに　あるのに……<BR>どうしようか?　<NAME>。
cGameSceneNPCScriptReference1000,こおりを　たたきわりましょう
cGameSceneNPCScriptReference1002,こおりを　とかしましょう
cGameSceneNPCScriptReference1004,おゆをかけましょう
cGameSceneNPCScriptReference1006,カンナさんの　カラテで<BR>こおりを　たたきわるって<BR>いうのは　どうですか?
cGameSceneNPCScriptReference1007,それは　ダメだ。<BR>『けん』もいっしょに<BR>こわれてしまう。
cGameSceneNPCScriptReference1008,う〜ん…………<BR>こまったな…………<BR>…………………………
cGameSceneNPCScriptReference1009,あ　そうだ!<BR>たしか　ボイラースイッチが<BR>あったよな!!
cGameSceneNPCScriptReference100A,ということは<BR>ミカサに　だんぼうを<BR>いれることが　できるんじゃ<BR>ねーのか!?
cGameSceneNPCScriptReference100B,あっ!　だんぼうをいれて<BR>あたたかくして　こおりを<BR>とかすんですね。
cGameSceneNPCScriptReference100C,そうだよ　<NAME>!
cGameSceneNPCScriptReference100D,そのためには<BR>ボイラーをうごかさないと<BR>いけないな。
cGameSceneNPCScriptReference100E,<NAME>。<BR>さっきみつけた<BR>ボイラースイッチのところへ<BR>いそごうぜ!!
cGameSceneNPCScriptReference100F,こおりを　とかせば<BR>いいんじゃないでしょうか?
cGameSceneNPCScriptReference1010,どうやってだ?
cGameSceneNPCScriptReference1011,だんぼうを　いれれば<BR>こおりは　とけるんじゃ<BR>ないでしょうか?
cGameSceneNPCScriptReference1012,だんぼう?<BR>………………
cGameSceneNPCScriptReference1013,あっ　そうか!!<BR>あの　ボイラースイッチを<BR>いれれば　ボイラーがうごく!
cGameSceneNPCScriptReference1014,ボイラーが　うごけば<BR>だんぼうがはいり<BR>あたたかくなって<BR>こおりが　とける!!
cGameSceneNPCScriptReference1015,<NAME>!<BR>いいアイディアじゃねーか!!
cGameSceneNPCScriptReference1016,よーし!<BR>さっきみつけた<BR>ボイラースイッチのところへ<BR>いそごうぜ!!
cGameSceneNPCScriptReference1017,あついおゆ　でも<BR>かけたら　とけるんじゃ<BR>ないですか?
cGameSceneNPCScriptReference1018,こんなところに<BR>あついおゆ　なんて<BR>ねーじゃねーかよ。
cGameSceneNPCScriptReference1019,ん?　……………<BR>あつい?　……………<BR>あたためる………………
cGameSceneNPCScriptReference101A,………だんぼう!<BR>ミカサのだんぼうを<BR>いれて　あたためれば<BR>いいんじゃねーか!?
cGameSceneNPCScriptReference101B,さっきみつけた<BR>ボイラーを　うごかして<BR>だんぼうをいれれば…………
cGameSceneNPCScriptReference101C,あっ!　だんぼうをいれて<BR>こおりを　とかすんですね。
cGameSceneNPCScriptReference101D,そうだよ!<BR>ナイス　ヒントだぜ<BR><NAME>!!
cGameSceneNPCScriptReference101E,よーし!<BR>さっきみつけた<BR>ボイラースイッチのところへ<BR>いそごうぜ!!
cGameSceneNPCScriptReference101F,これが『まじんき』ね……<BR>はやく　ボイラーをうごかして<BR>だんぼうで　こおりを<BR>とかさなきゃ。
cGameSceneNPCScriptReference1023,はやく　だんぼうのスイッチを<BR>いれようぜ　<NAME>。
cGameSceneNPCScriptReference1025,カンナさん　これは?
cGameSceneNPCScriptReference1026,これは　『まじんき』のひとつ<BR>『けん』じゃねーか!!
cGameSceneNPCScriptReference1027,でも……<BR>こおりづけに　なってる……
cGameSceneNPCScriptReference1028,せっかく　『まじんき』が<BR>めのまえに　あるのに……<BR>どうしようか?　<NAME>。
cGameSceneNPCScriptReference1029,こおりを　たたきわりましょう
cGameSceneNPCScriptReference102B,こおりを　とかしましょう
cGameSceneNPCScriptReference102D,なめて　こおりをとかす
cGameSceneNPCScriptReference102F,カンナさんの　カラテで<BR>こおりを　たたきわるって<BR>いうのは　どうですか?
cGameSceneNPCScriptReference1030,それは　ダメだ。<BR>『けん』もいっしょに<BR>こわれてしまうかもしれない。
