ID,Text
cGameSceneNPCScriptReference1771,あいたたた……
cGameSceneNPCScriptReference1772,また　おちちゃったわ……
cGameSceneNPCScriptReference1773,そんなことより<BR>いそいで　マリアさんと<BR>ごうりゅうしなきゃ。
cGameSceneNPCScriptReference1774,いててて……
cGameSceneNPCScriptReference1775,まいったな〜<BR>おちてしまった……
cGameSceneNPCScriptReference1776,そんなことより<BR>いそいで　おりひめさんと<BR>ごうりゅうしなきゃ。
cGameSceneNPCScriptReference1777,あいたたた……
cGameSceneNPCScriptReference1778,また　おちちゃったわ……
cGameSceneNPCScriptReference1779,そんなことより<BR>いそいで　レニさんと<BR>ごうりゅうしなきゃ。
cGameSceneNPCScriptReference177A,いててて……
cGameSceneNPCScriptReference177B,まいったな〜<BR>おちてしまった……
cGameSceneNPCScriptReference177C,そんなことより<BR>いそいで　レニさんと<BR>ごうりゅうしなきゃ。
cGameSceneNPCScriptReference177D,あいたたた……
cGameSceneNPCScriptReference177E,また　おちちゃったわ……
cGameSceneNPCScriptReference177F,そんなことより<BR>いそいで　すみれさんと<BR>ごうりゅうしなきゃ。
cGameSceneNPCScriptReference1780,いててて……
cGameSceneNPCScriptReference1781,まいったな〜<BR>おちてしまった……
cGameSceneNPCScriptReference1782,そんなことより<BR>いそいで　すみれさんと<BR>ごうりゅうしなきゃ。
