ID,Text
cGameSceneNPCScriptReference006C,つばきちゃん?!
cGameSceneNPCScriptReference006D,おおがみさん!
cGameSceneNPCScriptReference006E,つばきちゃん!　<BR>だいじょうぶかい!<BR>すぐに　たすけてあげるよ!
cGameSceneNPCScriptReference006F,だいじょうぶ　だったかい?<BR>つばきちゃん!
cGameSceneNPCScriptReference0070,どうしたんだい?<BR>こんなところで<BR>なにを　しているんだい?
cGameSceneNPCScriptReference0071,そ　それが……<BR>きがついたら<BR>いつのまにか……
cGameSceneNPCScriptReference0072,あたしは　いつものように<BR>しょうひんの　せいりを<BR>していたんですよ……
cGameSceneNPCScriptReference0073,そうしたら　きゅうに<BR>めのまえが　ゆれて……<BR>じしんかな?<BR>とおもったんですけど……
cGameSceneNPCScriptReference0074,パーッと　まっしろに<BR>なったとおもったら<BR>からだが　ういたような<BR>かんじになって……
cGameSceneNPCScriptReference0075,きがついたら<BR>ここに　いたんですよ。
cGameSceneNPCScriptReference0076,どういうことだ……<BR><NAME>くん。<BR>キミは　どうおもう?
cGameSceneNPCScriptReference0077,ちょうのうりょくが……
cGameSceneNPCScriptReference0079,かみかくしに　あったんじゃ…
cGameSceneNPCScriptReference007B,れいりょくの　いじょうが……
cGameSceneNPCScriptReference007D,ちょうのうりょく……<BR>アイリスみたいなチカラに<BR>めざめたんじゃ　ないですか?
cGameSceneNPCScriptReference007E,え〜　あたしがーーーっ!<BR>そんなこと　あるわけないじゃ<BR>ないですか〜。
cGameSceneNPCScriptReference007F,う〜ん……　そうだな……<BR>それは　ないんじゃ<BR>ないかな〜。
cGameSceneNPCScriptReference0081,……あ　そういえば<BR>まだ　つばきちゃんには<BR>あいさつしていなかったね。
cGameSceneNPCScriptReference0082,こんかい　ミカサを<BR>しらべることに　なりました<BR><NAME>といいます。
cGameSceneNPCScriptReference0083,よろしくおねがいしますね<BR>つばきさん。
cGameSceneNPCScriptReference0084,たかむら　つばき　です。<BR>よろしくおねがいしますね。
cGameSceneNPCScriptReference0085,ミカサのちょうさ　<BR>たいへんだと　おもいますけど<BR>がんばってくださいね。
cGameSceneNPCScriptReference0086,それにしても　なぜ<BR>つばきちゃんが<BR>こんなところに……
cGameSceneNPCScriptReference0087,あっ……め　めまいが……
cGameSceneNPCScriptReference0088,だいじょうぶかい?
cGameSceneNPCScriptReference0089,<NAME>くん。<BR>つばきちゃんを　つれて<BR>ていげきに　もどろう。
cGameSceneNPCScriptReference008A,かみかくしの　しわざとか……
cGameSceneNPCScriptReference008B,かみかくしって……<BR>そんな　まさか……
cGameSceneNPCScriptReference008C,そうだな。<BR>みつかっちゃったら<BR>かみかくしじゃ　ないしなぁ。
cGameSceneNPCScriptReference008D,いえ　おおがみさん。<BR>みつかるとか　みつからないの<BR>はなしじゃなくて……
cGameSceneNPCScriptReference008E,ははは。<BR>わかってるよ。
cGameSceneNPCScriptReference008F,……あ　そういえば<BR>まだ　つばきちゃんには<BR>あいさつして　いなかったね。
cGameSceneNPCScriptReference0090,かのじょは　げきじょうで<BR>うりこをしている<BR>つばきちゃんだ。
cGameSceneNPCScriptReference0091,こんかい　ミカサを<BR>しらべることになった<BR><NAME>といいます。
cGameSceneNPCScriptReference0092,よろしくおねがいしますね<BR>つばきさん。
cGameSceneNPCScriptReference0093,たかむら　つばき　です。<BR>よろしくおねがいします。
