ID,Text
cGameSceneNPCScriptReference0208,アイリス!<BR>まものがいるわ!
cGameSceneNPCScriptReference020A,あーっ!!<BR>あそこは……<BR>ミカサの　エンジンせいぎょ<BR>パネルが　あるところだよ!
cGameSceneNPCScriptReference020B,あれを　こわされたら<BR>たいへんな　ことに……………<BR>……………………………………<BR>ハ　ハ　ヒ…………
cGameSceneNPCScriptReference020C,ヒーックシュン!<BR>てやんでぇい　べらんめー!!
cGameSceneNPCScriptReference020D,あっ!<BR>アイリスのくしゃみに<BR>ビックリして　とびおりて<BR>にげちゃった。
cGameSceneNPCScriptReference020E,ご……　ごめんなさい……
cGameSceneNPCScriptReference020F,まあ　でちゃったものは<BR>しょうがないんだけど……<BR>アイリス?　きいてもいい?
cGameSceneNPCScriptReference0210,くしゃみのあとの<BR>「てやんでぇい　べらんめー」<BR>って　なに?
cGameSceneNPCScriptReference0211,ながやの　おじちゃんに<BR>おしえてもらったんだよ。
cGameSceneNPCScriptReference0212,「てやんでぇい　べらんめー」<BR>って　いっとくと<BR>カゼのかみさまが<BR>にげていくんだって。
cGameSceneNPCScriptReference0213,へえ〜　そうなんだ。
cGameSceneNPCScriptReference0214,あーっ!!<BR>あそこは……<BR>ミカサの　エンジンせいぎょ<BR>パネルが　あるところだよ!
cGameSceneNPCScriptReference0215,あれを　こわされたら<BR>エレベーターを<BR>うごかせなくなっちゃうよ。
cGameSceneNPCScriptReference0216,あのまものを　やっつけよう<BR><NAME>!!
cGameSceneNPCScriptReference0217,あっ!<BR>わたしたちに　きづいて<BR>にげたわ!!
cGameSceneNPCScriptReference0218,あ〜あ……<BR>まあ　にげちゃったものは<BR>しょうがないよね。<BR>いこう　<NAME>。
cGameSceneNPCScriptReference0219,アイリス!<BR>まものがいるぞ!
cGameSceneNPCScriptReference021B,あーっ!!<BR>あそこは……<BR>ミカサの　エンジンせいぎょ<BR>パネルが　あるところだよ!
cGameSceneNPCScriptReference021C,あれを　こわされたら<BR>たいへんな　ことに……………<BR>……………………………………<BR>ハ　ハ　ヒ…………
cGameSceneNPCScriptReference021D,ヒーックシュン!<BR>てやんでぇい　べらんめー!!
cGameSceneNPCScriptReference021E,あっ!<BR>アイリスのくしゃみに<BR>ビックリして　とびおりて<BR>にげちゃった。
cGameSceneNPCScriptReference021F,ご……　ごめんなさい……
cGameSceneNPCScriptReference0220,まあ　でちゃったものは<BR>しょうがないんだけど……<BR>きいてもいいかな　アイリス?
cGameSceneNPCScriptReference0221,くしゃみのあとの<BR>「てやんでぇい　べらんめー」<BR>って　なに?
cGameSceneNPCScriptReference0222,ながやの　おじちゃんに<BR>おしえてもらったんだよ。
cGameSceneNPCScriptReference0223,「てやんでぇい　べらんめー」<BR>って　いっとくと<BR>カゼのかみさまが<BR>にげていくんだって。
cGameSceneNPCScriptReference0224,へえ〜　そうなんだ。
cGameSceneNPCScriptReference0225,あーっ!!<BR>あそこは……<BR>ミカサの　エンジンせいぎょ<BR>パネルが　あるところだよ!
cGameSceneNPCScriptReference0226,あれを　こわされたら<BR>エレベーターを<BR>うごかせなくなっちゃうよ。
cGameSceneNPCScriptReference0227,あのまものを　やっつけよう<BR><NAME>!!
cGameSceneNPCScriptReference0228,あっ!<BR>ボクたちに　きづいて<BR>にげたぞ!!
cGameSceneNPCScriptReference0229,あ〜あ……<BR>まあ　にげちゃったものは<BR>しょうがないよね。<BR>いこう　<NAME>。
cGameSceneNPCScriptReference0236,さくらさん!<BR>まものがいます!!
cGameSceneNPCScriptReference0238,まずいですね……<BR>あそこには　ミカサの<BR>エンジンせいぎょパネルが<BR>あるんですよ。
cGameSceneNPCScriptReference0239,あれを　こわされたら…………<BR>……………………………………
cGameSceneNPCScriptReference023A,ハ　ハ　ハクション!
cGameSceneNPCScriptReference023B,あっ!<BR>さくらさんのくしゃみに<BR>ビックリして　とびおりて<BR>にげちゃった……
