ID,Text
cGameSceneNPCScriptReference07FA,カンナさん　ダメですね<BR>すすめませんよ。
cGameSceneNPCScriptReference07FB,こまったな〜。<BR>ここにゃ　ファンのスイッチが<BR>ないんだよな〜。
cGameSceneNPCScriptReference07FC,どうしましょうか……
cGameSceneNPCScriptReference07FD,そうだ!!<BR>ここは　ミカサのなかじゃ<BR>ないか!!
cGameSceneNPCScriptReference07FE,なにか　いいものが<BR>おちているかも　しれない!!
cGameSceneNPCScriptReference07FF,<NAME>　なにか<BR>つかえそうなものを<BR>さがすんだ!!
cGameSceneNPCScriptReference0801,カンナさん　ダメですね<BR>すすめませんよ。
cGameSceneNPCScriptReference0802,こまったな〜。<BR>ここにゃ　ファンのスイッチが<BR>ないんだよな〜。
cGameSceneNPCScriptReference0803,どうしましょう……
cGameSceneNPCScriptReference0804,そうだ!!<BR>ここは　ミカサのなかじゃ<BR>ないか!!
cGameSceneNPCScriptReference0805,なにか　いいものが<BR>おちているかも　しれない!!
cGameSceneNPCScriptReference0806,<NAME>　なにか<BR>つかえそうなものを<BR>さがすんだ!!
cGameSceneNPCScriptReference0808,おりひめさん　ダメですね<BR>すすめませんよ。
cGameSceneNPCScriptReference0809,こまりましたねー。<BR>ここには　ファンのスイッチが<BR>ないようでーす。
cGameSceneNPCScriptReference080A,どうしましょうか……
cGameSceneNPCScriptReference080B,そうでーす!!<BR>ここは　ミカサのなか!!
cGameSceneNPCScriptReference080C,なにか　いいものが<BR>おちているかも<BR>しれませーん。
cGameSceneNPCScriptReference080D,<NAME>さん<BR>つかえそうなものを<BR>さがすでーす。
cGameSceneNPCScriptReference080F,おりひめさん　ダメですね<BR>すすめませんよ。
cGameSceneNPCScriptReference0810,こまりましたねー。<BR>ここには　ファンのスイッチが<BR>ないようでーす。
cGameSceneNPCScriptReference0811,どうしましょう……
cGameSceneNPCScriptReference0812,そうでーす!!<BR>ここは　ミカサのなか!!
cGameSceneNPCScriptReference0813,なにか　いいものが<BR>おちているかも<BR>しれませーん。
cGameSceneNPCScriptReference0814,<NAME>さん<BR>つかえそうなものを<BR>さがすでーす。
cGameSceneNPCScriptReference0816,レニさん　ダメですね<BR>すすめませんよ。
cGameSceneNPCScriptReference0817,うん……<BR>このファン……<BR>スイッチがない……
cGameSceneNPCScriptReference0818,どうしましょう……
cGameSceneNPCScriptReference0819,ここはミカサのなかだ。<BR>なにか　つかえるものが<BR>あるかも　しれない。
cGameSceneNPCScriptReference081A,<NAME>　なにか<BR>つかえそうなものを<BR>さがすんだ。
cGameSceneNPCScriptReference081C,すみれさん　ダメですね<BR>すすめませんよ。
cGameSceneNPCScriptReference081D,こまりましたわね……<BR>このファン……　スイッチが<BR>ないじゃありませんの……
cGameSceneNPCScriptReference081E,どうしましょうか……
cGameSceneNPCScriptReference081F,そうですわ!<BR>ここは　ミカサのなか。
cGameSceneNPCScriptReference0820,なにか　つかえるものが<BR>あるかも　しれませんわ。
cGameSceneNPCScriptReference0821,<NAME>さん<BR>つかえそうなものを<BR>さがすのですわ。
