ID,Text
cGameSceneNPCScriptReference09FF,<NAME>は<BR>『リペアキット』を<BR>てにいれた。
cGameSceneNPCScriptReference0A00,あら?　これは　なにかしら?
cGameSceneNPCScriptReference0A01,<NAME>は　キーアイテム<BR>『キャタピラ』を<BR>てにいれた。
cGameSceneNPCScriptReference0A02,カンナさん　せんしゃの<BR>キャタピラを<BR>みつけました。
cGameSceneNPCScriptReference0A03,せんしゃ……
cGameSceneNPCScriptReference0A04,おおっ!　せんしゃだよ!!<BR><NAME>!
cGameSceneNPCScriptReference0A05,せんしゃは　どんなとこでも<BR>はしれるよな。
cGameSceneNPCScriptReference0A06,だったら　こうぶのあしを<BR>せんしゃと　おなじにすれば<BR>いいんじゃねーか。
cGameSceneNPCScriptReference0A07,キャタピラだったら<BR>そのパワーで　ファンに<BR>ふきとばされる　ことは<BR>なくなるだろ。
cGameSceneNPCScriptReference0A08,ていげきにもどって<BR>こうらんに　こうぶのあしを<BR>かいぞうして　もらおうぜ!
cGameSceneNPCScriptReference0A09,いますぐ　もどるか?
cGameSceneNPCScriptReference0A0A,いますぐもどる
cGameSceneNPCScriptReference0A0C,あとで　じぶんでもどる
cGameSceneNPCScriptReference0A0E,いますぐ　もどりましょう。
cGameSceneNPCScriptReference0A0F,よしっ!!
cGameSceneNPCScriptReference0A10,あとにしましょう。
cGameSceneNPCScriptReference0A11,わかったぜ。
cGameSceneNPCScriptReference0A12,スクラップだらけです。
cGameSceneNPCScriptReference0A17,<NAME>は<BR>『リペアキット』を<BR>てにいれた。
cGameSceneNPCScriptReference0A18,おや?　これはなんだ?
cGameSceneNPCScriptReference0A19,<NAME>は　キーアイテム<BR>『キャタピラ』を<BR>てにいれた。
cGameSceneNPCScriptReference0A1A,カンナさん　せんしゃの<BR>キャタピラを<BR>みつけました。
cGameSceneNPCScriptReference0A1B,せんしゃ……
cGameSceneNPCScriptReference0A1C,おおっ!　せんしゃだよ!!<BR><NAME>!
cGameSceneNPCScriptReference0A1D,せんしゃは　どんなとこでも<BR>はしれるよな。
cGameSceneNPCScriptReference0A1E,だったら　こうぶのあしを<BR>せんしゃと　おなじにすれば<BR>いいんじゃねーか。
cGameSceneNPCScriptReference0A1F,キャタピラだったら<BR>そのパワーで　ファンに<BR>ふきとばされる　ことは<BR>なくなるだろ。
cGameSceneNPCScriptReference0A20,ていげきにもどって<BR>こうらんに　こうぶのあしを<BR>かいぞうして　もらおうぜ!
cGameSceneNPCScriptReference0A21,いますぐ　もどるか?
cGameSceneNPCScriptReference0A22,いますぐもどる
cGameSceneNPCScriptReference0A24,あとで　じぶんでもどる
cGameSceneNPCScriptReference0A26,いますぐ　もどりましょう。
cGameSceneNPCScriptReference0A27,よしっ!!
cGameSceneNPCScriptReference0A28,あとにしましょう。
cGameSceneNPCScriptReference0A29,わかったぜ。
cGameSceneNPCScriptReference0A2A,スクラップだらけです。
cGameSceneNPCScriptReference0A2F,<NAME>は<BR>『リペアキット』を<BR>てにいれた。
cGameSceneNPCScriptReference0A30,あら?　これはなにかしら?
cGameSceneNPCScriptReference0A31,<NAME>は　キーアイテム<BR>『キャタピラ』を<BR>てにいれた。
cGameSceneNPCScriptReference0A32,おりひめさん　せんしゃの<BR>キャタピラを<BR>みつけました。
cGameSceneNPCScriptReference0A33,せんしゃ……
cGameSceneNPCScriptReference0A34,Oh!　ワンダフル!!<BR><NAME>さん!
cGameSceneNPCScriptReference0A35,せんしゃは　どんなとこでも<BR>はしれまーす。
cGameSceneNPCScriptReference0A36,だったら　せんしゃと<BR>おなじ　あしにすれば<BR>いいのでーす。
