ID,Text
cGameSceneNPCScriptReference1DAC,アイリス<BR>これは　なにかしら?
cGameSceneNPCScriptReference1DAF,まものの　おきものだね。
cGameSceneNPCScriptReference1DB0,あれ?　<NAME>。<BR>おきものの　うしろにある<BR>まじんぞうに　みおぼえない?
cGameSceneNPCScriptReference1DB1,もうひとつの　とうのいりぐち
cGameSceneNPCScriptReference1DB3,よきひこを　たすけたときの
cGameSceneNPCScriptReference1DB5,せいまじょうの　いりぐちに
cGameSceneNPCScriptReference1DB7,もうひとつの　とうの<BR>いりぐちにあった　ぞうに<BR>そっくりだわ。
cGameSceneNPCScriptReference1DB8,うん。<BR>アイリスも　そう<BR>おもってたんだ。
cGameSceneNPCScriptReference1DB9,なにか　かんけいが<BR>あるかも　しれないね。<BR>これ　もっていこうよ。
cGameSceneNPCScriptReference1DBB,よきひこさんを<BR>たすけたときの<BR>まじんぞうに<BR>にている　きがするけど……
cGameSceneNPCScriptReference1DBC,エ〜ッ　ちがうよ〜。
cGameSceneNPCScriptReference1DBD,もうひとつの　とうの<BR>いりぐちに　あった<BR>ぞうに　そっくりなんだよ。
cGameSceneNPCScriptReference1DBE,この　おきものは　なにかに<BR>つかえるかも　しれないから<BR>もっていこうね。
cGameSceneNPCScriptReference1DBF,せいまじょうの<BR>いりぐちにあった<BR>まじんぞうに　にている<BR>きがするわ。
cGameSceneNPCScriptReference1DC0,それは　せいまじょう<BR>じゃなくて　もうひとつの<BR>とうの　いりぐちでしょ?
cGameSceneNPCScriptReference1DC1,あっ!　そうそう。<BR>そうだわ。
cGameSceneNPCScriptReference1DC2,しっかりしてよ　<NAME>。
cGameSceneNPCScriptReference1DC3,この　おきものは　なにかに<BR>つかえるかも　しれないから<BR>もっていこうね。
cGameSceneNPCScriptReference1DC4,……………………………………
cGameSceneNPCScriptReference1DC5,わからない?
cGameSceneNPCScriptReference1DC6,このぞうは　もうひとつの<BR>とうの　いりぐちに　あった<BR>ぞうに　そっくりなんだよ。
cGameSceneNPCScriptReference1DC7,なにか　かんけいが<BR>あるかも　しれないから<BR>このおきもの　もっていこう。
cGameSceneNPCScriptReference1DC8,まものの　おきものだ……<BR>うわ〜　きみわるい……
cGameSceneNPCScriptReference1DC9,ぶきみな　おきものだけど<BR>もっていきましょう<BR>アイリス。
