ID,Text
cGameSceneNPCScriptReference088D,あら?　これは　なにかしら?
cGameSceneNPCScriptReference088E,<NAME>　なにを<BR>みつけたんだ?
cGameSceneNPCScriptReference088F,きゅうばん
cGameSceneNPCScriptReference0891,かざぐるま
cGameSceneNPCScriptReference0893,リモコン
cGameSceneNPCScriptReference0895,カンナさん<BR>『きゅうばん』を<BR>みつけました。
cGameSceneNPCScriptReference0896,これを　こうぶの　てに<BR>つけるんです。
cGameSceneNPCScriptReference0897,そして　かべにきゅうばんを<BR>つけながら　すすんだら<BR>ふきとばされませんよ。
cGameSceneNPCScriptReference0898,まあまあな　アイデアだな。
cGameSceneNPCScriptReference0899,だけどダメだ。<BR>それで　まものに<BR>おそわれたら　てがふさがって<BR>たたかえないだろ?
cGameSceneNPCScriptReference089A,ほかに　なにかないか<BR>さがそうぜ。
cGameSceneNPCScriptReference089B,カンナさん<BR>『かざぐるま』を<BR>みつけました。
cGameSceneNPCScriptReference089C,これを　きょだいファンの<BR>まえに　つければ<BR>ステキですよ。
cGameSceneNPCScriptReference089D,みたこともないような<BR>スピードで　かざぐるまが<BR>まわるんです。<BR>どうです　たのしそうでしょ。
cGameSceneNPCScriptReference089E,おお　たのしそうだな〜。
cGameSceneNPCScriptReference089F,でも　いまは　そんなことを<BR>やってる　ばあいじゃないって<BR>しってるよな　<NAME>。
cGameSceneNPCScriptReference08A0,ほかに　なにかないか<BR>まじめに　さがそうぜ。
cGameSceneNPCScriptReference08A1,カンナさん<BR>『リモコン』を<BR>みつけました。
cGameSceneNPCScriptReference08A2,それで　あのファンを<BR>とめるってか?
cGameSceneNPCScriptReference08A3,そのとおりです!!
cGameSceneNPCScriptReference08A4,おまえな〜　きょだいファンの<BR>リモコンなんて　そうこに<BR>おちてるわけねーだろ?
cGameSceneNPCScriptReference08A5,それは　じょうきラジオの<BR>リモコンだよ。
cGameSceneNPCScriptReference08A6,ほかに　なにかないか<BR>さがそうぜ。
cGameSceneNPCScriptReference08A7,スクラップだらけです。
cGameSceneNPCScriptReference08AC,おや?　これはなんだ?
cGameSceneNPCScriptReference08AD,<NAME>　なにを<BR>みつけたんだ?
cGameSceneNPCScriptReference08AE,ものほしざお
cGameSceneNPCScriptReference08B0,こいのぼり
cGameSceneNPCScriptReference08B2,リモコン
cGameSceneNPCScriptReference08B4,カンナさん<BR>『ものほしざお』を<BR>みつけました。
cGameSceneNPCScriptReference08B5,これを　つかって<BR>ぼうたかとび　みたいにして<BR>ファンを　とびこえましょう。
cGameSceneNPCScriptReference08B6,おもしろいアイデアじゃ<BR>ねーか。
cGameSceneNPCScriptReference08B7,でも……　ダメだ。<BR>てんじょうが<BR>じゃまになるからな。
cGameSceneNPCScriptReference08B8,ほかに　なにかないか<BR>さがそうぜ。
cGameSceneNPCScriptReference08B9,カンナさん<BR>『こいのぼり』を<BR>みつけました。
cGameSceneNPCScriptReference08BA,これを　きょだいファンの<BR>まえに　つければ<BR>スゴイですよ。
cGameSceneNPCScriptReference08BB,こいはおよぐし<BR>ふきながしは　なびくし。<BR>もう　おとこのこは<BR>おおよろこびですよ。
cGameSceneNPCScriptReference08BC,おお　たのしそうだな〜。
cGameSceneNPCScriptReference08BD,でも　いまは　そんなことを<BR>やってる　ばあいじゃないって<BR>しってるよな　<NAME>。
cGameSceneNPCScriptReference08BE,ほかに　なにかないか<BR>さがそうぜ。
cGameSceneNPCScriptReference08BF,カンナさん<BR>『リモコン』を<BR>みつけました。
cGameSceneNPCScriptReference08C0,それで　あのファンを<BR>とめるってか?
cGameSceneNPCScriptReference08C1,そのとおりです!!
cGameSceneNPCScriptReference08C2,おまえな〜　きょだいファンの<BR>リモコンなんて　そうこに<BR>おちてるわけねーだろ?
