ID,Text
cGameSceneNPCScriptReference274D,!!<BR><NAME>くん!
cGameSceneNPCScriptReference274E,このへやに　ただならぬ<BR>ようきを　かんじる……
cGameSceneNPCScriptReference274F,……なにかが<BR>ちかくにいるぞ……<BR>きをつけろ　<NAME>くん。
cGameSceneNPCScriptReference2750,!!!<BR>おおがみさん!　うしろ!!
cGameSceneNPCScriptReference2751,あ〜〜びっくりした……<BR>まさか　かがみのなかに<BR>てきが　ひそんでいるなんて<BR>……
cGameSceneNPCScriptReference2752,これから　かがみのまえを<BR>とおるときは　ちかづかない<BR>ように　きをつけよう<BR><NAME>くん。
cGameSceneNPCScriptReference2753,!!<BR><NAME>くん!
cGameSceneNPCScriptReference2754,このへやに　ただならぬ<BR>ようきを　かんじる……
cGameSceneNPCScriptReference2755,……ちかくにいるな……
cGameSceneNPCScriptReference2756,!!!<BR>うしろ!!
cGameSceneNPCScriptReference2757,おどろきましたね。<BR>まさか　かがみのなかに<BR>てきが　ひそんでいるなんて<BR>……
cGameSceneNPCScriptReference2758,これから　かがみのまえを<BR>とおるときは<BR>きをつけた　ほうがいいな。
cGameSceneNPCScriptReference2747,!!<BR><NAME>!
cGameSceneNPCScriptReference2748,このへや……<BR>なにかいる……
cGameSceneNPCScriptReference2749,……ちかくに　いるぞ。
cGameSceneNPCScriptReference274A,!!!<BR>レニさん　うしろ!!
cGameSceneNPCScriptReference274B,あ〜〜びっくりした……<BR>まさか　かがみのなかに<BR>てきが　ひそんでいるなんて<BR>……
cGameSceneNPCScriptReference274C,これから　かがみのまえを<BR>とおるときには　あまり<BR>ちかづかないように<BR>したほうがいいな。
cGameSceneNPCScriptReference2759,!!<BR><NAME>さん!
cGameSceneNPCScriptReference275A,このへやに　ただならぬ<BR>ようきを　かんじます……
cGameSceneNPCScriptReference275B,……ちかくに　います……<BR>なにもの!　でてきなさい!!
cGameSceneNPCScriptReference275C,!!!<BR>さくらさん　うしろ!!
cGameSceneNPCScriptReference275D,あ〜〜びっくりした……<BR>まさか　かがみのなかに<BR>てきが　ひそんでいるなんて<BR>……
cGameSceneNPCScriptReference275E,これから　かがみのまえを<BR>とおるときには<BR>ちかづかないように<BR>ちゅういしましょう。
cGameSceneNPCScriptReference275F,!!<BR><NAME>さん!
cGameSceneNPCScriptReference2760,このへやに　ただならぬ<BR>ようきを　かんじます……
cGameSceneNPCScriptReference2761,……ちかくに　います……<BR>なにもの!　でてきなさい!!
cGameSceneNPCScriptReference2762,!!!<BR>さくらさん　うしろ!!
cGameSceneNPCScriptReference2763,おどろきましたね。<BR>まさか　かがみのなかに<BR>てきが　ひそんでいるなんて<BR>……
cGameSceneNPCScriptReference2764,これから　かがみのまえを<BR>とおるときには<BR>きをつけましょう。
cGameSceneNPCScriptReference2765,!!<BR><NAME>さん!
cGameSceneNPCScriptReference2766,このへやに　ただならぬ<BR>ようきを　かんじます……
cGameSceneNPCScriptReference2767,……なにもの!<BR>こそこそ　かくれていないで<BR>でてらっしゃい!!
cGameSceneNPCScriptReference2768,!!!<BR>すみれさん　うしろ!!
cGameSceneNPCScriptReference2769,おどろきましたね。<BR>まさか　かがみのなかに<BR>てきが　ひそんでいるなんて<BR>……
cGameSceneNPCScriptReference276A,これから　かがみのまえを<BR>とおるときには<BR>きをつけたほうが<BR>いいですわね。
