ID,Text
cGameSceneNPCScriptReference2485,いしでできた　かんおけ……<BR>みたいだぞ。
cGameSceneNPCScriptReference2486,あけない
cGameSceneNPCScriptReference2488,あける
cGameSceneNPCScriptReference248A,……………………………………<BR>やっぱりやめておこう。
cGameSceneNPCScriptReference248B,あけます。
cGameSceneNPCScriptReference248D,うわっ!<BR>てきだ!!
cGameSceneNPCScriptReference248E,……おや?<BR>なにかあるぞ?
cGameSceneNPCScriptReference248F,<NAME>は<BR>『リペアキット』を<BR>てにいれた。
cGameSceneNPCScriptReference2492,いしでできた　かんおけ……<BR>みたいだわ。
cGameSceneNPCScriptReference2493,あけない
cGameSceneNPCScriptReference2495,あける
cGameSceneNPCScriptReference2497,……………………………………<BR>やめておきましょう。
cGameSceneNPCScriptReference2498,あけます。
cGameSceneNPCScriptReference249A,あっ!<BR>てきだわ!!
cGameSceneNPCScriptReference249B,……あら?<BR>なにかあるわ?
cGameSceneNPCScriptReference249C,<NAME>は<BR>『リペアキット』を<BR>てにいれた。
