ID,Text
cGameSceneNPCScriptReference004E,<NAME>くん<BR>ちょっと　まってくれないか。
cGameSceneNPCScriptReference004F,ここで『じょうきスタンド』の<BR>せつめいを　しておくよ。
cGameSceneNPCScriptReference0050,うえをみてくれ。
cGameSceneNPCScriptReference0051,これは　『じょうきスタンド』<BR>といって……
cGameSceneNPCScriptReference0052,うえにたつと<BR>たいきゅうちを<BR>ぜんかいしてくれるんだ。
cGameSceneNPCScriptReference0053,なんどでも　つかえるから<BR>みつけたら　かならず<BR>うえにのるといいよ。
cGameSceneNPCScriptReference0054,わかったかい?
cGameSceneNPCScriptReference0055,はい
cGameSceneNPCScriptReference0057,もういちどきく
cGameSceneNPCScriptReference0059,はい　わかりました。
cGameSceneNPCScriptReference005A,よし　じゃあ<BR>いこう。
