ID,Text
cGameSceneNPCScriptReference0AB9,なんだか　スイッチが<BR>いっぱい　ならんでますね。
cGameSceneNPCScriptReference0ABA,それは　ボイラーの<BR>スイッチだ。
cGameSceneNPCScriptReference0ABB,あぶないから<BR>かってに　さわるなよ。
cGameSceneNPCScriptReference0ABD,なんだか　スイッチが<BR>いっぱい　ならんでますね。
cGameSceneNPCScriptReference0ABE,これが　ボイラーの<BR>スイッチだ。
cGameSceneNPCScriptReference0ABF,スイッチのそうさには<BR>てじゅんがあるんだ。
cGameSceneNPCScriptReference0AC0,<NAME>　つうしんで<BR>てじゅんを　きいて<BR>やってくれ。
cGameSceneNPCScriptReference0AC1,かすみ　をよぶ
cGameSceneNPCScriptReference0AC3,ゆり　をよぶ
cGameSceneNPCScriptReference0AC5,つばき　をよぶ
cGameSceneNPCScriptReference0AC7,かすみさん　かすみさん。<BR>おうとうねがいます。
cGameSceneNPCScriptReference0AC8,はい　こちらかすみです。<BR>どうしたんですか?<BR><NAME>さん。
cGameSceneNPCScriptReference0AC9,いまから　ミカサのだんぼうを<BR>いれようと　おもうのですが
cGameSceneNPCScriptReference0ACA,だんぼうを　いれるために<BR>ボイラーしつにある<BR>もとせんを　あけないと<BR>いけないんです。
cGameSceneNPCScriptReference0ACB,その　てじゅんを<BR>おしえてください。
cGameSceneNPCScriptReference0ACC,りょうかいしました。<BR>では　てじゅんをいいますよ。<BR>じゅんびはいいですね。
cGameSceneNPCScriptReference0ACD,まず　あかいボタンをおす。<BR>つぎに　あおいボタンをおす。<BR>さいごに　きいろいボタンを<BR>おすんです。
cGameSceneNPCScriptReference0ACE,じゅんばんを　まちがえると<BR>はじめから　やりなおしに<BR>なりますから。
cGameSceneNPCScriptReference0ACF,りょうかい。<BR>まずは……
cGameSceneNPCScriptReference0AD0,あかいボタン
cGameSceneNPCScriptReference0AD2,あおいボタン
cGameSceneNPCScriptReference0AD4,きいろいボタン
cGameSceneNPCScriptReference0AD6,あおいボタンをおして……
cGameSceneNPCScriptReference0AD7,ちがいますよ。<BR><NAME>さん。
cGameSceneNPCScriptReference0AD9,きいろいボタンをおして……
cGameSceneNPCScriptReference0ADA,ちがいますよ。<BR><NAME>さん。
cGameSceneNPCScriptReference0ADB,あかいボタンをおして……
cGameSceneNPCScriptReference0ADC,ちがいますよ。<BR><NAME>さん。
cGameSceneNPCScriptReference0ADD,じゃあ　もういちど<BR>いいますよ。<BR>じゅんびはいいですね。
cGameSceneNPCScriptReference0ADE,まず　あかいボタンをおす。<BR>つぎに　あおいボタンをおす。<BR>さいごに　きいろいボタンを<BR>おすんです。
cGameSceneNPCScriptReference0ADF,じゅんばんを　まちがえると<BR>はじめから　やりなおしに<BR>なりますから。
cGameSceneNPCScriptReference0AE1,あかいボタンをおして……<BR>つぎは……
cGameSceneNPCScriptReference0AE2,あかいボタン
cGameSceneNPCScriptReference0AE4,あおいボタン
cGameSceneNPCScriptReference0AE6,きいろいボタン
cGameSceneNPCScriptReference0AE7,あおいボタンをおして……<BR>さいごに……
cGameSceneNPCScriptReference0AE8,あかいボタン
cGameSceneNPCScriptReference0AE9,あおいボタン
cGameSceneNPCScriptReference0AEA,きいろいボタン
cGameSceneNPCScriptReference0AEC,きいろいボタンをおす。
cGameSceneNPCScriptReference0AED,あっ　ボイラーが<BR>つきました!!
cGameSceneNPCScriptReference0AEE,かすみさん。　<BR>ありがとうございました。
cGameSceneNPCScriptReference0AF1,いいえ　どういたしまして。<BR>では　がんばってください。
cGameSceneNPCScriptReference0AF3,いいえ　どういたしまして。
