Type,Identifier,Text
WriteText,textCutsceneScript14_WriteText_0012_0,<NAME>さん。<BR>ありがとうございました。<BR>
WriteText,textCutsceneScript14_WriteText_0027_0,ほんとうに たすかりました。<BR>
WriteText,textCutsceneScript14_WriteText_0039_0,これ おれいです。<BR>
WriteText,textCutsceneScript14_WriteText_0049_0,xxxxxですね。<BR>ありがとうございます。<BR>
WriteText,textCutsceneScript14_WriteText_006B_0,にんむ がんばって<BR>くださいね。<BR>
WriteText,textCutsceneScript14_WriteText_0080_0,<NAME>さん。<BR>ありがとうございました。<BR>
WriteText,textCutsceneScript14_WriteText_0095_0,ほんとうに たすかりました。<BR>
WriteText,textCutsceneScript14_WriteText_00A7_0,これ おれいです。<BR>
WriteText,textCutsceneScript14_WriteText_00B7_0,xxxxxですね。<BR>ありがとうございます。<BR>
WriteText,textCutsceneScript14_WriteText_00D9_0,にんむ がんばって<BR>くださいね。<BR>
