Type,Identifier,Text
WriteText,textCutsceneScript22_WriteText_000A_0,～だい8しょう～<BR> 『さいごの まじんき』<BR>
WriteText,textCutsceneScript22_WriteText_0036_0,みんな あつまってるわね。<BR>では はじめましょう。<BR>
WriteText,textCutsceneScript22_WriteText_0053_0,さいごの『まじんき・かがみ』<BR>は 『せいまじょう』の<BR>おくに あるそうよ。<BR>
WriteText,textCutsceneScript22_WriteText_0084_0,じゃあ かんたんじゃねーか。<BR>『かがみ』をめざして<BR>いっちょくせん。<BR>
WriteText,textCutsceneScript22_WriteText_00B0_0,まようことなく<BR>つきすすむだけ ですわね。<BR>
WriteText,textCutsceneScript22_WriteText_00CD_0,しかし このさき<BR>さらに つよいまものが<BR>いるかもしれない。<BR>
WriteText,textCutsceneScript22_WriteText_00F3_0,そうびには<BR>ぬかりの ないように‥‥<BR>
WriteText,textCutsceneScript22_WriteText_010D_0,ころばぬさきの ちえでーす。<BR>
WriteText,textCutsceneScript22_WriteText_0123_0,それを いうなら<BR>ころばぬさきの『つえ』や!<BR>
WriteText,textCutsceneScript22_WriteText_0143_0,<NAME>さん。<BR>さいごの『まじんき』は<BR>めのまえですよ。<BR>
WriteText,textCutsceneScript22_WriteText_0166_0,きをひきしめて いけよ。<BR>
WriteText,textCutsceneScript22_WriteText_017A_0,<NAME><BR>ガンバレー!!<BR>
WriteText,textCutsceneScript22_WriteText_018B_0,では <NAME>くんは<BR>『まじんき・かがみ』を<BR>かいしゅうしに しゅつどう!<BR>
WriteText,textCutsceneScript22_WriteText_01B4_0,みんな あつまってるわね。<BR>では はじめましょう。<BR>
WriteText,textCutsceneScript22_WriteText_01D1_0,さいごの『まじんき・かがみ』<BR>は 『せいまじょう』の<BR>おくに あるそうよ。<BR>
WriteText,textCutsceneScript22_WriteText_0202_0,じゃあ かんたんじゃねーか。<BR>『かがみ』をめざして<BR>いっちょくせん。<BR>
WriteText,textCutsceneScript22_WriteText_022E_0,まようことなく<BR>つきすすむだけ ですわね。<BR>
WriteText,textCutsceneScript22_WriteText_024B_0,しかし このさき<BR>さらに つよいまものが<BR>いるかもしれない。<BR>
WriteText,textCutsceneScript22_WriteText_0271_0,そうびには<BR>ぬかりの ないように‥‥<BR>
WriteText,textCutsceneScript22_WriteText_028B_0,ころばぬさきの ちえでーす。<BR>
WriteText,textCutsceneScript22_WriteText_02A1_0,それを いうなら<BR>ころばぬさきの『つえ』や!<BR>
WriteText,textCutsceneScript22_WriteText_02C1_0,<NAME>さん。<BR>さいごの『まじんき』は<BR>めのまえですよ。<BR>
WriteText,textCutsceneScript22_WriteText_02E4_0,きをひきしめて いくんだぞ<BR><NAME>くん。<BR>
WriteText,textCutsceneScript22_WriteText_02FE_0,<NAME><BR>がんばってね。<BR>
WriteText,textCutsceneScript22_WriteText_030F_0,では <NAME>は<BR>『まじんき・かがみ』を<BR>かいしゅうしに しゅつどう!<BR>
