Type,Identifier,Text
WriteText,textCutsceneScript17_WriteText_0012_0,<NAME>さん。<BR>たすけていただいて<BR>ありがとうございました<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_0054_0,はい これあたしからの<BR>こころをこめた<BR>プレゼントです<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_007C_0,<NAME>は<BR>xxxxx を<BR>てにいれた<BR>
WriteText,textCutsceneScript17_WriteText_0098_0,ありがとうございます。<BR>きくちゃん。<BR>
WriteText,textCutsceneScript17_WriteText_00B2_0,いーえ どういたしまして。<BR>
WriteText,textCutsceneScript17_WriteText_00C7_0,じゃあ これからも<BR>がんばってくださいね<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_00E6_0,はい これあたしからの<BR>おれいです<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_0104_0,<NAME>は<BR>xxxxx を<BR>てにいれた<BR>
WriteText,textCutsceneScript17_WriteText_0120_0,ありがとうございます。<BR>きくちゃん。<BR>
WriteText,textCutsceneScript17_WriteText_013A_0,いえ どういたしまして。<BR>じゃあ これからも<BR>ガンバッてくださいね<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_0166_0,はい これあたしからの<BR>おれいです<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_0184_0,<NAME>は<BR>xxxxx を<BR>てにいれた<BR>
WriteText,textCutsceneScript17_WriteText_01A0_0,???‥‥<BR>ありがとうございます。<BR>きくちゃん。<BR>
WriteText,textCutsceneScript17_WriteText_01C0_0,いえ どういたしまして。<BR>では がんばってくださいね。<BR>
WriteText,textCutsceneScript17_WriteText_01E0_0,<NAME>さん。<BR>たすけていただいて<BR>ありがとうございました<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_0222_0,はい これあたしからの<BR>こころをこめた<BR>プレゼントです<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_024A_0,<NAME>は<BR>xxxxx を<BR>てにいれた<BR>
WriteText,textCutsceneScript17_WriteText_0266_0,ありがとうございます。<BR>きくちゃん。<BR>
WriteText,textCutsceneScript17_WriteText_0280_0,いーえ どういたしまして。<BR>
WriteText,textCutsceneScript17_WriteText_0295_0,じゃあ これからも<BR>がんばってくださいね<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_02B4_0,はい これあたしからの<BR>おれいです<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_02D2_0,<NAME>は<BR>xxxxx を<BR>てにいれた<BR>
WriteText,textCutsceneScript17_WriteText_02EE_0,ありがとうございます。<BR>きくちゃん。<BR>
WriteText,textCutsceneScript17_WriteText_0308_0,いえ どういたしまして。<BR>じゃあ これからも<BR>ガンバッてくださいね<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_0334_0,はい これあたしからの<BR>おれいです<RED>♥<BLACK><BR>
WriteText,textCutsceneScript17_WriteText_0352_0,<NAME>は<BR>xxxxx を<BR>てにいれた<BR>
WriteText,textCutsceneScript17_WriteText_036E_0,???‥‥<BR>ありがとうございます。<BR>きくちゃん。<BR>
WriteText,textCutsceneScript17_WriteText_038E_0,いえ どういたしまして。<BR>では がんばってくださいね。<BR>
