Type,Identifier,Text
WriteText,textCutsceneScript11_WriteText_0016_0,～だい1しょう～<BR>『こうぶ ミカサにたつ!』<BR>
WriteText,textCutsceneScript11_WriteText_0032_0,ふう‥‥<BR>やっとついた。<BR>
WriteText,textCutsceneScript11_WriteText_0042_0,とつぜん よびだされたけど<BR>いったい なにが<BR>あったんだろう‥‥<BR>
WriteText,textCutsceneScript11_WriteText_006E_0,よく きてくれたわね。<BR>わたしは<BR>ふじえだ かえで。<BR>
WriteText,textCutsceneScript11_WriteText_008C_0,ていこくかげきだんの<BR>ふくしれいです。<BR>
WriteText,textCutsceneScript11_WriteText_00A7_0,では さっそくだけど<BR>あなたを ここへよんだ<BR>りゆうを せつめいするわ。<BR>
WriteText,textCutsceneScript11_WriteText_00D3_0,あなたの にんむは<BR>ミカサきねんこうえんを<BR>しらべることです。<BR>
WriteText,textCutsceneScript11_WriteText_00F6_0,すこしまえから ミカサきねん<BR>こうえんで おかしなことが<BR>おこっているのです。<BR>
WriteText,textCutsceneScript11_WriteText_0121_0,そこで こんかいは あなたに<BR>その げんいんを しらべて<BR>もらおうと おもいます。<BR>
WriteText,textCutsceneScript11_WriteText_014E_0,いいわね <NAME>くん。<BR>
WriteText,textCutsceneScript11_WriteText_015F_0,では ていこくかげきだん<BR>はなぐみの たいちょうを<BR>しょうかいするわ。<BR>
WriteText,textCutsceneScript11_WriteText_0186_0,おおがみくん。<BR>
WriteText,textCutsceneScript11_WriteText_0195_0,はい。<BR>
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_019C_0,おおがみさん おひさしぶりです
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_019C_1,はじめまして
WriteText,textCutsceneScript11_WriteText_01D0_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript11_WriteText_01E4_0,ん?<BR>どうした <NAME>くん。<BR>きんちょうしているのか?<BR>
WriteText,textCutsceneScript11_WriteText_0205_0,いまから そんなだと<BR>このさき たいへんだぞ。<BR>リラックス リラックス。<BR>
WriteText,textCutsceneScript11_WriteText_022D_0,じゃあ はなぐみのみんなに<BR>しょうかいするから<BR>ついてきてくれ。<BR>
WriteText,textCutsceneScript11_WriteText_025D_0,おひさしぶりです。<BR>おおがみさん。<BR>
WriteText,textCutsceneScript11_WriteText_027F_0,やあ。<BR>げんきだったかい?<BR><NAME>くん。<BR>
WriteText,textCutsceneScript11_WriteText_0299_0,そういえば<BR>ふたりは しりあい<BR>だったわね。<BR>
WriteText,textCutsceneScript11_WriteText_02B7_0,<NAME>くんは はなぐみに<BR>たいけんにゅうたいを<BR>したことが あるんですよ。<BR>
WriteText,textCutsceneScript11_WriteText_02DE_0,きかんは いっかげつ<BR>だったのですが なかなか<BR>ゆうしゅうでした。<BR>
WriteText,textCutsceneScript11_WriteText_0307_0,そうなの。<BR>それは たのもしいわね。<BR>
WriteText,textCutsceneScript11_WriteText_0321_0,<NAME>くん。こんかいの<BR>にんむは きびしいけど<BR>がんばってくれよ。<BR>
WriteText,textCutsceneScript11_WriteText_0348_0,じゃあ はなぐみのみんなに<BR>しょうかいするから<BR>ついてきてくれ。<BR>
WriteText,textCutsceneScript11_WriteText_0378_0,しってるものも いると<BR>おもうけど <BR><NAME>くんだ。<BR>
WriteText,textCutsceneScript11_WriteText_0394_0,ミカサきねんこうえんを<BR>しらべてもらうために<BR>きてもらった。<BR>
WriteText,textCutsceneScript11_WriteText_03B6_0,じゃあ <NAME>くん。<BR>みんなに あいさつを。<BR>
WriteText,textCutsceneScript11_WriteText_03D1_0,<NAME>です。<BR>みなさん おひさしぶりです。<BR>
WriteText,textCutsceneScript11_WriteText_03E8_0,あ でも<BR>そちらの おふたりは <BR>はじめまして。<BR>
WriteText,textCutsceneScript11_WriteText_0404_0,こんかいは たいけんにゅう<BR>たい ではなく にんむが<BR>あたえられる とのことで<BR>
WriteText,textCutsceneScript11_WriteText_042F_0,よりいっそう きあいをいれて<BR>がんばりますので<BR>よろしくおねがいします。<BR>
WriteText,textCutsceneScript11_WriteText_045B_0,<NAME> ひさしぶりー。<BR>げんきだったー?<BR>
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_0471_0,げんきにこたえる
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_0471_1,ジャンポールにもあいさつする
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_0471_2,ふつうにこたえる
WriteText,textCutsceneScript11_WriteText_04B9_0,やあ アイリス。<BR>ボクは このとおり<BR>バッチリ げんきだよ。<BR>
WriteText,textCutsceneScript11_WriteText_04DB_0,アイリスも げんきそうで<BR>なによりだね。<BR>
WriteText,textCutsceneScript11_WriteText_0500_0,うん! ありがとう<BR><NAME>。<BR>
WriteText,textCutsceneScript11_WriteText_0516_0,やあ アイリス。<BR>ボクは このとおり<BR>バッチリ げんきだよ。<BR>
WriteText,textCutsceneScript11_WriteText_0538_0,アイリスも ジャンポールも<BR>げんきそうで よかったよ。<BR>
WriteText,textCutsceneScript11_WriteText_0564_0,うん! ありがとう<BR><NAME>。<BR>
WriteText,textCutsceneScript11_WriteText_057A_0,やあ アイリス。<BR>ボクは このとおり<BR>バッチリ げんきだよ。<BR>
WriteText,textCutsceneScript11_WriteText_05A0_0,そう よかったね。<BR><NAME>。<BR>
WriteText,textCutsceneScript11_WriteText_05B6_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript11_WriteText_05CC_0,どうしたの? <NAME><BR>なんだか げんきない<BR>みたいだね。<BR>
WriteText,textCutsceneScript11_WriteText_05ED_0,‥‥あ いやいや<BR>だいじょうぶだよ。<BR>
WriteText,textCutsceneScript11_WriteText_060A_0,よー <NAME>っ!<BR>もりもりメシくってるか!!<BR>
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_0622_0,もちろん
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_0622_1,そこそこに
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_0622_2,ダイエットしてるんです
WriteText,textCutsceneScript11_WriteText_0660_0,もちろんですよ。カンナさん。<BR>ガンガンたべて バリバリ<BR>からだを うごかしています。<BR>
WriteText,textCutsceneScript11_WriteText_069B_0,そうこなくっちゃ!<BR>こんかいも ビシビシきたえて<BR>やるから かくごしとけよ。<BR>
WriteText,textCutsceneScript11_WriteText_06CB_0,いや～ モリモリっていうか‥<BR>ハラはちぶめ‥‥って<BR>かんじです。<BR>
WriteText,textCutsceneScript11_WriteText_06EF_0,また たべすぎで<BR>じょたいになるのも<BR>イヤですから。 ハハハ。<BR>
WriteText,textCutsceneScript11_WriteText_0716_0,なんだよ～ きにするなよ<BR>そんなこと‥‥ っていっても<BR>きになるよな～。<BR>
WriteText,textCutsceneScript11_WriteText_0742_0,こんかいは 『たべすぎで<BR>じょたい』 なんてことは<BR>ないから あんしんしな。<BR>
WriteText,textCutsceneScript11_WriteText_0774_0,じつは‥‥<BR>ダイエットしてるんですよ。<BR>
WriteText,textCutsceneScript11_WriteText_078F_0,ダイエットーーッ!?<BR>
WriteText,textCutsceneScript11_WriteText_07A1_0,おまえ おとこだろ!<BR>だったら ガツンとくって<BR>ドバッとうんどうしろ!!<BR>
WriteText,textCutsceneScript11_WriteText_07C9_0,そのほうが よっぽど<BR>いいダイエットになるぜ!<BR>
WriteText,textCutsceneScript11_WriteText_07E8_0,まあいいや。こんかいも<BR>ビシビシきたえてやるから<BR>かくごしときな。<BR>
WriteText,textCutsceneScript11_WriteText_0813_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript11_WriteText_0829_0,なんだ なんだ?<BR>げんきねーじゃねーか。<BR>
WriteText,textCutsceneScript11_WriteText_0845_0,わかった。<BR>あさめしくってねーんだろ。<BR>
WriteText,textCutsceneScript11_WriteText_0860_0,ダメだぞ メシは<BR>いちにち さんかい<BR>きちんとくわねーと。<BR>
WriteText,textCutsceneScript11_WriteText_0888_0,やー <NAME>はん。<BR>げんきやった?<BR>
WriteText,textCutsceneScript11_WriteText_089B_0,そうそう <NAME>はん。<BR>これ おぼえとる?<BR>はつめいは‥‥?<BR>
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_08BB_0,バクハツや!
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_08BB_1,バリバリや!
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_08BB_2,バラバラや!
WriteText,textCutsceneScript11_WriteText_08F7_0,『バクハツや!』でしょ。<BR>こうらんさん。<BR>
WriteText,textCutsceneScript11_WriteText_091E_0,そのとおり!<BR>はつめいはバクハツや!<BR>よーおぼえててくれたな。<BR>
WriteText,textCutsceneScript11_WriteText_0945_0,さすが <NAME>はんや。<BR>ほな こんかいも<BR>がんばって いこな!<BR>
WriteText,textCutsceneScript11_WriteText_096C_0,『バリバリや!』でしょ。<BR>こうらんさん。<BR>
WriteText,textCutsceneScript11_WriteText_098A_0,そや! ぜんかいバリバリや!<BR>いくで いくで いくで!!!<BR>シェケナベイベー。<BR>
WriteText,textCutsceneScript11_WriteText_09B9_0,って なんでやねん!<BR>
WriteText,textCutsceneScript11_WriteText_09D4_0,まあ おもろかったから<BR>エエけどな。ハハハ。<BR>
WriteText,textCutsceneScript11_WriteText_09EE_0,ほなまー こんかいも<BR>そこんとこ ヨロシク!<BR>
WriteText,textCutsceneScript11_WriteText_0A0E_0,『バラバラや!』でしょ。<BR>こうらんさん。<BR>
WriteText,textCutsceneScript11_WriteText_0A2C_0,そう はつめいは<BR>バラバラや!<BR>
WriteText,textCutsceneScript11_WriteText_0A43_0,って なんでやねん!<BR>
WriteText,textCutsceneScript11_WriteText_0A55_0,はつめいひんが<BR>バラバラになったら<BR>あかんがな～。<BR>
WriteText,textCutsceneScript11_WriteText_0A76_0,まあ ウチのはつめいは<BR>たまに そういうことが<BR>あるけどな。ハハハ。<BR>
WriteText,textCutsceneScript11_WriteText_0A9C_0,ほなまー こんかいも<BR>よろしゅーたのんます。<BR>
WriteText,textCutsceneScript11_WriteText_0ABC_0,‥‥‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript11_WriteText_0AD2_0,ん? <NAME>はん。<BR>どないしたんや?<BR>げんき あらへんな～。<BR>
WriteText,textCutsceneScript11_WriteText_0AF6_0,そうか‥‥<BR>きびしい にんむをまえに<BR>きんちょうしてるんやな。<BR>
WriteText,textCutsceneScript11_WriteText_0B19_0,でも いまから それやと<BR>このさき たいへんやで。<BR>
WriteText,textCutsceneScript11_WriteText_0B3A_0,もうすこし かたのチカラ<BR>ぬいたほうが エエで。<BR>な <NAME>はん。<BR>
WriteText,textCutsceneScript11_WriteText_0B64_0,<NAME>くん。<BR>こんかいの にんむは<BR>たいへんよ。 だいじょうぶ?<BR>
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_0B86_0,まかせてください
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_0B86_1,おそらくは‥‥
OptionSelectTimed,textCutsceneScript11_OptionSelectTimed_0B86_2,ラクショーですよ
WriteText,textCutsceneScript11_WriteText_0BC7_0,まかせてください!<BR>ビシッと やってみせますよ。<BR>
WriteText,textCutsceneScript11_WriteText_0BF0_0,フフフ‥‥<BR>げんきだけは よさそうね。<BR>
WriteText,textCutsceneScript11_WriteText_0C0B_0,でも ゆだんはきんもつよ。<BR>つねに きんちょうかんを<BR>もって こうどうしなさい。<BR>
WriteText,textCutsceneScript11_WriteText_0C3D_0,おそらくは だいじょうぶかと<BR>おもいますが‥‥<BR>
WriteText,textCutsceneScript11_WriteText_0C65_0,フフフ。しんちょうなのね。<BR>でも それはたいせつな<BR>ことよ。<BR>
WriteText,textCutsceneScript11_WriteText_0C87_0,きおわずに しんちょうに<BR>にんむを すすめることが<BR>あなたを まもるのよ。<BR>
WriteText,textCutsceneScript11_WriteText_0CB6_0,ラクショー ハラショー<BR>ガンバリまっショー<BR>つーかんじですよ。<BR>
WriteText,textCutsceneScript11_WriteText_0CD9_0,みててください。<BR>パパッとおわらせて<BR>みせますから。<BR>
WriteText,textCutsceneScript11_WriteText_0CFB_0,なに バカなこといってるの!<BR><NAME>くん!!<BR>
WriteText,textCutsceneScript11_WriteText_0D13_0,そんな こころがまえでいると<BR>いのちを おとすことに<BR>なるわよ。<BR>
WriteText,textCutsceneScript11_WriteText_0D37_0,もっとキリッとしなさい。<BR>
WriteText,textCutsceneScript11_WriteText_0D4B_0,いいこと。<BR>どんな にんむでも<BR>きを ぬいてはダメ。<BR>
WriteText,textCutsceneScript11_WriteText_0D69_0,きを ひきしめて<BR>がんばりなさい。<BR>
