Type,Identifier,Text
WriteText,textCutsceneScript26_WriteText_000A_0,～だい9しょう～<BR>『けっせん!まかいのトビラ』<BR>
WriteText,textCutsceneScript26_WriteText_0034_0,みんな あつまったわね。<BR>
WriteText,textCutsceneScript26_WriteText_0048_0,どうしたんだ かえでさん。<BR>
WriteText,textCutsceneScript26_WriteText_005D_0,ほんのすこしまえから<BR>ミカサちかで いへんが<BR>おこりはじめたのよ。<BR>
WriteText,textCutsceneScript26_WriteText_0086_0,ミカサしゅうへんで<BR>じなりが おこっています。<BR>
WriteText,textCutsceneScript26_WriteText_00A5_0,ミカサのちかで<BR>きょだいな れいりょくが<BR>はっせいしています。<BR>
WriteText,textCutsceneScript26_WriteText_00CC_0,ということなのよ。<BR>
WriteText,textCutsceneScript26_WriteText_00DD_0,まさか 『まかいおう』とか<BR>いうやつが!!<BR>
WriteText,textCutsceneScript26_WriteText_00FC_0,いや そうときまった<BR>わけじゃないわ。<BR>
WriteText,textCutsceneScript26_WriteText_0117_0,そう しぜんげんしょうかも<BR>しれませんわ。<BR>かざんの ふんかとか‥‥<BR>
WriteText,textCutsceneScript26_WriteText_0141_0,でも‥‥<BR>あそこには ふんかがおこる<BR>かざんは ないで‥‥<BR>
WriteText,textCutsceneScript26_WriteText_0166_0,ここで ぎろんしてても<BR>しかたないんじゃないか。<BR>
WriteText,textCutsceneScript26_WriteText_0186_0,そうでーす。<BR>しらべにいくでーす。<BR>
WriteText,textCutsceneScript26_WriteText_019F_0,ぜんいんで いくのか?<BR>
WriteText,textCutsceneScript26_WriteText_01B2_0,いいえ。<BR>
WriteText,textCutsceneScript26_WriteText_01BA_0,<NAME>くん。<BR>おねがい できるかしら?<BR>
OptionSelectTimed,textCutsceneScript26_OptionSelectTimed_01CF_0,はい
WriteText,textCutsceneScript26_WriteText_01E5_0,はい。<BR>
WriteText,textCutsceneScript26_WriteText_01F0_0,ガンバレーーー!<BR><NAME>!!<BR>
WriteText,textCutsceneScript26_WriteText_0206_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript26_WriteText_021A_0,どうしたの? <NAME>。<BR>
WriteText,textCutsceneScript26_WriteText_022B_0,<NAME>なら<BR>だいじょうぶだよ。<BR>ガンバレーーー!<BR>
WriteText,textCutsceneScript26_WriteText_0248_0,はい。<BR>
WriteText,textCutsceneScript26_WriteText_0253_0,かえでさん。<BR>れいりょくの はっせいちてん<BR>わかりました。<BR>
WriteText,textCutsceneScript26_WriteText_0274_0,『せいまじょう』より<BR>さらに ふかいところです。<BR>
WriteText,textCutsceneScript26_WriteText_0296_0,では <NAME>くんに<BR>めいじます。<BR>
WriteText,textCutsceneScript26_WriteText_02A8_0,げんいんふめいの<BR>きょだい れいりょくを<BR>しらべてちょうだい。<BR>
WriteText,textCutsceneScript26_WriteText_02CE_0,りょうかい!<BR>
WriteText,textCutsceneScript26_WriteText_02DC_0,いちおう コレをもって<BR>いきなさい。<BR>
WriteText,textCutsceneScript26_WriteText_02F5_0,『まじんき』?<BR>
WriteText,textCutsceneScript26_WriteText_0306_0,『まじんき』が げんいんで<BR>おこった こんかいのじけん。<BR>
WriteText,textCutsceneScript26_WriteText_0328_0,この『まじんき』が なにかの<BR>やくにたつかも <BR>しれないでしょ。<BR>
WriteText,textCutsceneScript26_WriteText_034E_0,じゃ がんばってね。<BR>
WriteText,textCutsceneScript26_WriteText_0361_0,みんな あつまったわね。<BR>
WriteText,textCutsceneScript26_WriteText_0375_0,どうしたんだ かえでさん。<BR>
WriteText,textCutsceneScript26_WriteText_038A_0,ほんのすこしまえから<BR>ミカサちかで いへんが<BR>おこりはじめたのよ。<BR>
WriteText,textCutsceneScript26_WriteText_03B3_0,ミカサしゅうへんで<BR>じなりが おこっています。<BR>
WriteText,textCutsceneScript26_WriteText_03D2_0,ミカサのちかで<BR>きょだいな れいりょくが<BR>はっせいしています。<BR>
WriteText,textCutsceneScript26_WriteText_03F9_0,ということなのよ。<BR>
WriteText,textCutsceneScript26_WriteText_040A_0,まさか 『まかいおう』とか<BR>いうやつが!!<BR>
WriteText,textCutsceneScript26_WriteText_0429_0,いや そうときまった<BR>わけじゃないわ。<BR>
WriteText,textCutsceneScript26_WriteText_0444_0,そう しぜんげんしょうかも<BR>しれませんわ。<BR>かざんの ふんかとか‥‥<BR>
WriteText,textCutsceneScript26_WriteText_046E_0,でも‥‥<BR>あそこには ふんかがおこる<BR>かざんは ないで‥‥<BR>
WriteText,textCutsceneScript26_WriteText_0493_0,ここで ぎろんしてても<BR>しかたないんじゃないか。<BR>
WriteText,textCutsceneScript26_WriteText_04B3_0,そうでーす。<BR>しらべにいくでーす。<BR>
WriteText,textCutsceneScript26_WriteText_04CC_0,みんなで いくの?<BR>
WriteText,textCutsceneScript26_WriteText_04DD_0,いいえ。<BR>
WriteText,textCutsceneScript26_WriteText_04E5_0,<NAME>。<BR>おねがい できるかしら?<BR>
OptionSelectTimed,textCutsceneScript26_OptionSelectTimed_04F8_0,はい
WriteText,textCutsceneScript26_WriteText_050E_0,はい。<BR>
WriteText,textCutsceneScript26_WriteText_0519_0,がんばれ <NAME>。<BR>
WriteText,textCutsceneScript26_WriteText_052A_0,‥‥‥‥‥‥‥‥‥‥‥‥<BR>
WriteText,textCutsceneScript26_WriteText_053E_0,どうした?<BR>
WriteText,textCutsceneScript26_WriteText_054B_0,だいじょうぶ できるさ<BR><NAME>。<BR>
WriteText,textCutsceneScript26_WriteText_0560_0,はい。<BR>
WriteText,textCutsceneScript26_WriteText_056B_0,かえでさん。<BR>れいりょくの はっせいちてん<BR>わかりました。<BR>
WriteText,textCutsceneScript26_WriteText_058C_0,『せいまじょう』より<BR>さらに ふかいところです。<BR>
WriteText,textCutsceneScript26_WriteText_05AE_0,では <NAME>に<BR>めいじます。<BR>
WriteText,textCutsceneScript26_WriteText_05BE_0,げんいんふめいの<BR>きょだい れいりょくを<BR>しらべてちょうだい。<BR>
WriteText,textCutsceneScript26_WriteText_05E4_0,りょうかい!<BR>
WriteText,textCutsceneScript26_WriteText_05F2_0,いちおう コレをもって<BR>いきなさい。<BR>
WriteText,textCutsceneScript26_WriteText_060B_0,『まじんき』?<BR>
WriteText,textCutsceneScript26_WriteText_061C_0,『まじんき』が げんいんで<BR>おこった こんかいのじけん。<BR>
WriteText,textCutsceneScript26_WriteText_063E_0,この『まじんき』が なにかの<BR>やくにたつかも <BR>しれないでしょ。<BR>
WriteText,textCutsceneScript26_WriteText_0664_0,じゃ がんばってね。<BR>
