Type,Identifier,Text
WriteText,textCutsceneScript31_WriteText_0011_0,さっきみつけた<BR>おおきなスパナ‥‥ きっと<BR>
WriteText,textCutsceneScript31_WriteText_002F_0,こうらんさんのだろうな‥‥<BR>
WriteText,textCutsceneScript31_WriteText_0042_0,こうらんさん。<BR>ちょっといいですか?<BR>
WriteText,textCutsceneScript31_WriteText_005C_0,<NAME>はん。<BR>どないしたんや?<BR>
WriteText,textCutsceneScript31_WriteText_0070_0,これ みつけたんですが<BR>こうらんさんのですか?<BR>
WriteText,textCutsceneScript31_WriteText_008F_0,デカっ! なんやそれ!?<BR>メッチャでっかいやん!<BR>エッ? スパナ!?<BR>
WriteText,textCutsceneScript31_WriteText_00B9_0,あー それは ウチの<BR>スパナや。<BR>
WriteText,textCutsceneScript31_WriteText_00DA_0,わざわざ とどけてくれて<BR>ありがとう <NAME>はん。<BR>
WriteText,textCutsceneScript31_WriteText_00F9_0,これはな こうぶようの<BR>スパナなんや。<BR>
WriteText,textCutsceneScript31_WriteText_0113_0,ああ‥‥ それでこんなに<BR>デカいんですね。<BR>
WriteText,textCutsceneScript31_WriteText_0130_0,そうや。<BR>
WriteText,textCutsceneScript31_WriteText_013C_0,ほな <NAME>はん<BR>ほんまに ありがとうな。<BR>
WriteText,textCutsceneScript31_WriteText_0154_0,さっきみつけた<BR>おおきなスパナ‥‥ きっと<BR>
WriteText,textCutsceneScript31_WriteText_0172_0,こうらんさんのでしょう‥‥<BR>
WriteText,textCutsceneScript31_WriteText_0185_0,こうらんさん。<BR>ちょっといいですか?<BR>
WriteText,textCutsceneScript31_WriteText_019F_0,<NAME>はん。<BR>どないしたんや?<BR>
WriteText,textCutsceneScript31_WriteText_01B3_0,これ みつけたのですが<BR>こうらんさんのですか?<BR>
WriteText,textCutsceneScript31_WriteText_01D2_0,デカっ! なんやそれ!?<BR>メッチャでっかいやん!<BR>エッ? スパナ!?<BR>
WriteText,textCutsceneScript31_WriteText_01FC_0,あー それは ウチの<BR>スパナや。<BR>
WriteText,textCutsceneScript31_WriteText_021D_0,わざわざ とどけてくれて<BR>ありがとう <NAME>はん。<BR>
WriteText,textCutsceneScript31_WriteText_023C_0,これはな こうぶようの<BR>スパナなんや。<BR>
WriteText,textCutsceneScript31_WriteText_0256_0,ああ‥‥ それでこんなに<BR>おおきいんですね。<BR>
WriteText,textCutsceneScript31_WriteText_0274_0,そうや。<BR>
WriteText,textCutsceneScript31_WriteText_0280_0,ほな <NAME>はん<BR>ほんまに ありがとうな。<BR>
