Type,Identifier,Text
WriteText,textCutsceneScript39_WriteText_0011_0,さっきみつけた<BR>このヘアーワックス‥‥<BR>
WriteText,textCutsceneScript39_WriteText_002D_0,どうしようかな‥‥<BR>
WriteText,textCutsceneScript39_WriteText_003A_0,とりあえず<BR>おおがみさんのところへ <BR>もっていってみよう。<BR>
WriteText,textCutsceneScript39_WriteText_005D_0,おおがみさん。<BR>しつれいします。<BR>
WriteText,textCutsceneScript39_WriteText_0075_0,やあ <NAME>くん。<BR>なにかようかい?<BR>
WriteText,textCutsceneScript39_WriteText_008C_0,こんなものを みつけたの<BR>ですが‥‥<BR>おおがみさんのですか?<BR>
WriteText,textCutsceneScript39_WriteText_00B2_0,ヘアーワックス?<BR>ああ オレのだ。<BR>
WriteText,textCutsceneScript39_WriteText_00D4_0,わざわざありがとう。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript39_WriteText_00EA_0,おおがみさんの ツンツン<BR>あたまは そのワックスで<BR>たててるんですか?<BR>
WriteText,textCutsceneScript39_WriteText_0115_0,ああ そうだよ。<BR>
WriteText,textCutsceneScript39_WriteText_0124_0,いつもおなじ かみがたですが<BR>かえようと おもったことは<BR>ないんですか?<BR>
WriteText,textCutsceneScript39_WriteText_0150_0,そうだね～<BR>とくに かえようと<BR>おもったことは ないけど‥‥<BR>
WriteText,textCutsceneScript39_WriteText_0176_0,オレには ほかに<BR>どんな ヘアスタイルが<BR>にあうとおもう?<BR>
OptionSelectTimed,textCutsceneScript39_OptionSelectTimed_0197_0,ロングヘアー
OptionSelectTimed,textCutsceneScript39_OptionSelectTimed_0197_1,スキンヘッド
OptionSelectTimed,textCutsceneScript39_OptionSelectTimed_0197_2,オールバック
WriteText,textCutsceneScript39_WriteText_01D3_0,ロングヘアーなんか<BR>どうですか?<BR>
WriteText,textCutsceneScript39_WriteText_01E7_0,うえのこうえんで<BR>さくらさんと いっしょに<BR>ながいかみを たなびかせる。<BR>
WriteText,textCutsceneScript39_WriteText_020F_0,どーすか おおがみさん。<BR>やけるねー コノヤロ。<BR>にくいよっ!<BR>
WriteText,textCutsceneScript39_WriteText_0236_0,ロングヘアー?<BR>おとこは そんなに かみを<BR>ながくしちゃ いかんだろ。<BR>
WriteText,textCutsceneScript39_WriteText_0261_0,スカッと さわやかに<BR>しておかないとな。<BR>
WriteText,textCutsceneScript39_WriteText_027D_0,ふたりで かみをたなびかせる<BR>のには ちょっと ひかれる<BR>けど‥‥<BR>
WriteText,textCutsceneScript39_WriteText_02A6_0,‥‥あっ!<BR>いかん いかん。<BR>
WriteText,textCutsceneScript39_WriteText_02BC_0,それじゃあ わざわざ<BR>とどけてくれて ありがとう<BR><NAME>くん。<BR>
WriteText,textCutsceneScript39_WriteText_02E1_0,スッキリ さわやか<BR>スキンヘッド なんて<BR>どうですかね。<BR>
WriteText,textCutsceneScript39_WriteText_0301_0,ついでに まゆげも<BR>そっちゃったら はくりょく<BR>でますよ きっと。<BR>
WriteText,textCutsceneScript39_WriteText_032A_0,はくりょくか～。<BR>
WriteText,textCutsceneScript39_WriteText_033A_0,いやいや それはちがうぞ。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript39_WriteText_0354_0,おとこなら ないめんから<BR>はくりょくが にじみでる<BR>ようにならないとな。<BR>
WriteText,textCutsceneScript39_WriteText_0380_0,それに スキンヘッドって<BR>きこえはいいけど ようは<BR>ボウズあたま じゃないか。<BR>
WriteText,textCutsceneScript39_WriteText_03AF_0,それはチョット<BR>かんべんしてくれ。<BR>
WriteText,textCutsceneScript39_WriteText_03C8_0,それじゃあ わざわざ<BR>とどけてくれて ありがとう<BR><NAME>くん。<BR>
WriteText,textCutsceneScript39_WriteText_03ED_0,オールバックなんて<BR>どうですか?<BR>
WriteText,textCutsceneScript39_WriteText_0405_0,オールバックか‥‥<BR>それは いいかも<BR>しれないな～。<BR>
WriteText,textCutsceneScript39_WriteText_0423_0,くろいスーツを<BR>ビシッときこなし<BR>オールバックできめる‥‥<BR>
WriteText,textCutsceneScript39_WriteText_0451_0,うんうん。<BR>いいじゃないか。<BR>
WriteText,textCutsceneScript39_WriteText_0463_0,じゃあ わざわざ<BR>とどけてくれて ありがとう<BR><NAME>くん。<BR>
WriteText,textCutsceneScript39_WriteText_0486_0,‥‥‥‥‥‥‥‥‥‥‥いまの<BR>ツンツンにかなう かみがたは<BR>おもいつきません。<BR>
WriteText,textCutsceneScript39_WriteText_04BE_0,そうか。<BR>やっぱり <NAME>くんも<BR>そうおもうか。<BR>
WriteText,textCutsceneScript39_WriteText_04D8_0,それじゃあ わざわざ<BR>とどけてくれて ありがとう<BR><NAME>くん。<BR>
WriteText,textCutsceneScript39_WriteText_04FA_0,さっきみつけた<BR>このヘアーワックス‥‥<BR>
