Type,Identifier,Text
WriteText,textCutsceneScript23_WriteText_0012_0,<NAME>くん<BR>おつかれさま。<BR>
WriteText,textCutsceneScript23_WriteText_0021_0,では ほうこくを<BR>おねがいするわ。<BR>
WriteText,textCutsceneScript23_WriteText_0039_0,はい。<BR>『まじんき・かがみ』を<BR>かいしゅうしてきました。<BR>
WriteText,textCutsceneScript23_WriteText_005F_0,これで 『まじんき』が<BR>3つそろったわ。<BR>
WriteText,textCutsceneScript23_WriteText_0079_0,ほんとうに よくやったわね。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript23_WriteText_0094_0,さすがだぜ <NAME>!<BR>
WriteText,textCutsceneScript23_WriteText_00A4_0,おめでとう <NAME>さん。<BR>
WriteText,textCutsceneScript23_WriteText_00B6_0,よくやりましたね。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript23_WriteText_00CC_0,やったね! <NAME>!!<BR>ジャンポールも スゴイって<BR>いってるよ!!<BR>
WriteText,textCutsceneScript23_WriteText_00F3_0,さすが <NAME>はん。<BR>やるなぁ～。<BR>かっこええで。<BR>
WriteText,textCutsceneScript23_WriteText_0112_0,すごいでーす!<BR><NAME>さんが いれば<BR>オニに かなぼうでーす。<BR>
WriteText,textCutsceneScript23_WriteText_0137_0,よくやった‥‥<NAME>。<BR>
WriteText,textCutsceneScript23_WriteText_0148_0,すごいですよ <NAME>さん<BR>よくがんばりましたね。<BR>おつかれさまでした。<BR>
WriteText,textCutsceneScript23_WriteText_0171_0,<NAME>くん よくやった。<BR>
WriteText,textCutsceneScript23_WriteText_0183_0,<NAME>さん‥‥<BR>ステキです‥‥<RED>♥<BLACK><BR>
WriteText,textCutsceneScript23_WriteText_019E_0,<NAME>ちゃん<BR>やるじゃな～い。<BR>ステキよ～ん<RED>♥<BLACK><BR>
WriteText,textCutsceneScript23_WriteText_01C0_0,<NAME>さん ありがとう。<BR>『まじんき』を ぜんぶ<BR>かいしゅうしてくれて。<BR>
WriteText,textCutsceneScript23_WriteText_01EC_0,<NAME>さん やりましたね<BR>おつかれさまでした。<BR>
WriteText,textCutsceneScript23_WriteText_0209_0,<NAME>くん さすが!<BR>やるわね～。<BR>カッコイイわよ。<BR>
WriteText,textCutsceneScript23_WriteText_0229_0,<NAME>さん ほんとうに<BR>おつかれさまでした。<BR>
WriteText,textCutsceneScript23_WriteText_0244_0,ありがとうございます。<BR>みなさんのたすけが<BR>あったから できたんです。<BR>
WriteText,textCutsceneScript23_WriteText_026B_0,でも‥‥‥‥<BR>
WriteText,textCutsceneScript23_WriteText_0279_0,どうしたんですか?<BR>
WriteText,textCutsceneScript23_WriteText_0289_0,さいごのまものが<BR>しにぎわに のこした<BR>ひとことが きになるんです。<BR>
WriteText,textCutsceneScript23_WriteText_02B3_0,「まあ いいや」っていう<BR>ひとことか?<BR>
WriteText,textCutsceneScript23_WriteText_02CE_0,そうね‥‥<BR>
WriteText,textCutsceneScript23_WriteText_02DB_0,ゆり ミカサのちかに<BR>なにか へんかはある?<BR>
WriteText,textCutsceneScript23_WriteText_02F9_0,いえ げんざいのところ<BR>なにもありません。<BR>
WriteText,textCutsceneScript23_WriteText_0316_0,そう‥‥<BR>
WriteText,textCutsceneScript23_WriteText_0322_0,たんなる まけおしみ<BR>じゃねーのか?<BR>
WriteText,textCutsceneScript23_WriteText_033C_0,だと いいんだけど‥‥<BR>
WriteText,textCutsceneScript23_WriteText_034B_0,まあ しんぱいしていても<BR>しかたないわ。<BR>
WriteText,textCutsceneScript23_WriteText_0363_0,ミカサちかの かんしは<BR>つづけることに しましょう。<BR>
WriteText,textCutsceneScript23_WriteText_0385_0,<NAME>くん<BR>ほんとうに<BR>ごくろうさまでした。<BR>
WriteText,textCutsceneScript23_WriteText_039D_0,ゆっくり<BR>やすんでちょうだい。<BR>
WriteText,textCutsceneScript23_WriteText_03B1_0,<NAME><BR>おつかれさま。<BR>
WriteText,textCutsceneScript23_WriteText_03BE_0,では ほうこくを<BR>おねがいするわ。<BR>
WriteText,textCutsceneScript23_WriteText_03D6_0,はい。<BR>『まじんき・かがみ』を<BR>かいしゅうしてきました。<BR>
WriteText,textCutsceneScript23_WriteText_03FC_0,これで 『まじんき』が<BR>3つそろったわ。<BR>
WriteText,textCutsceneScript23_WriteText_0416_0,ほんとうに よくやったわね。<BR><NAME>。<BR>
WriteText,textCutsceneScript23_WriteText_042F_0,さすがだぜ <NAME>!<BR>
WriteText,textCutsceneScript23_WriteText_043F_0,おめでとう <NAME>さん。<BR>
WriteText,textCutsceneScript23_WriteText_0451_0,よくやりましたね。<BR><NAME>。<BR>
WriteText,textCutsceneScript23_WriteText_0465_0,やったね! <NAME>!!<BR>ジャンポールも スゴイって<BR>いってるよ!!<BR>
WriteText,textCutsceneScript23_WriteText_048C_0,さすが <NAME>はん。<BR>やるなぁ～。<BR>かっこええで。<BR>
WriteText,textCutsceneScript23_WriteText_04AB_0,すごいでーす!<BR><NAME>さんが いれば<BR>オニに かなぼうでーす。<BR>
