Type,Identifier,Text
WriteText,textCutsceneScript38_WriteText_0011_0,ミカサのなかで ひろった<BR>この しろいフンドシ‥‥<BR>
WriteText,textCutsceneScript38_WriteText_0033_0,いったい だれのものなんだ?<BR>
WriteText,textCutsceneScript38_WriteText_0045_0,おおがみさんのところへ<BR>もっていって<BR>きいてみよう。<BR>
WriteText,textCutsceneScript38_WriteText_0065_0,おおがみさん。<BR>しつれいします。<BR>
WriteText,textCutsceneScript38_WriteText_007D_0,<NAME>くん。<BR>なにかようかい?<BR>
WriteText,textCutsceneScript38_WriteText_0091_0,あの～‥‥ こんなものを<BR>ひろったのですが だれのか<BR>ごぞんじですか?<BR>
WriteText,textCutsceneScript38_WriteText_00BC_0,フ‥‥ フンドシ!?<BR>
WriteText,textCutsceneScript38_WriteText_00CA_0,しかも それは オレの<BR>フンドシじゃないか!?<BR>
WriteText,textCutsceneScript38_WriteText_00E8_0,えっ!?<BR>おおがみさんの なんですか!<BR>
WriteText,textCutsceneScript38_WriteText_010C_0,いや～ わざわざありがとう。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript38_WriteText_0126_0,すみません しつもんしても<BR>いいですか?<BR>
WriteText,textCutsceneScript38_WriteText_0142_0,なんだい?<BR>
WriteText,textCutsceneScript38_WriteText_014E_0,その フンドシは どうして<BR>そんなに ながいのですか?<BR>
WriteText,textCutsceneScript38_WriteText_0171_0,なかなか いいところに<BR>きがついたね。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript38_WriteText_0191_0,では せつめいしよう。<BR>オレは かいぐんしゅっしん<BR>なんだ。<BR>
WriteText,textCutsceneScript38_WriteText_01B3_0,かいぐんと いうからには<BR>とうぜん フネにのるよな。<BR>
WriteText,textCutsceneScript38_WriteText_01D1_0,そうすると もしかしたら<BR>フネから ウミにおちる<BR>かのうせいも あるわけだ。<BR>
WriteText,textCutsceneScript38_WriteText_01FB_0,そして うんが わるければ<BR>サメに おそわれるかも<BR>しれない。<BR>
WriteText,textCutsceneScript38_WriteText_021E_0,そこで とうじょうするのが<BR>このながいフンドシだ。<BR>
WriteText,textCutsceneScript38_WriteText_023B_0,さて ここで もんだいだ。<BR>サメに おそわれそうに<BR>なったとき<BR>
WriteText,textCutsceneScript38_WriteText_025E_0,このながいフンドシを<BR>どのように<BR>つかうのでしょうか?<BR>
OptionSelectTimed,textCutsceneScript38_OptionSelectTimed_027D_0,ほどいてながく たなびかせる
OptionSelectTimed,textCutsceneScript38_OptionSelectTimed_027D_1,サメのくちを しばる
OptionSelectTimed,textCutsceneScript38_OptionSelectTimed_027D_2,においを かがせる
WriteText,textCutsceneScript38_WriteText_02C8_0,フンドシを ほどいて<BR>ながく たなびかせる‥‥<BR>ですか?<BR>
WriteText,textCutsceneScript38_WriteText_02F5_0,せいかいだ。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript38_WriteText_030A_0,そのながいフンドシで<BR>サメのくちを<BR>しばるんでしょ。<BR>
WriteText,textCutsceneScript38_WriteText_032C_0,ざんねん。ちがうよ。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript38_WriteText_033F_0,せいかいは<BR>フンドシを ほどいて<BR>ながく たなびかせる だ。<BR>
WriteText,textCutsceneScript38_WriteText_0361_0,すこし ながくなるけど<BR>せつめいしよう。<BR>
WriteText,textCutsceneScript38_WriteText_037F_0,ズバリ! においを<BR>かがせる でしょ。<BR>
WriteText,textCutsceneScript38_WriteText_039A_0,なんでなんだよ～<BR><NAME>くん。<BR>
WriteText,textCutsceneScript38_WriteText_03AB_0,オレのフンドシには<BR>そんな きょうれつなにおい<BR>ついてないよ～。<BR>
WriteText,textCutsceneScript38_WriteText_03D3_0,せいかいは<BR>フンドシを ほどいて<BR>ながく たなびかせる だ。<BR>
