Type,Identifier,Text
WriteText,textCutsceneScript21_WriteText_0012_0,おかえりなさい。<BR><NAME>くん。<BR>
WriteText,textCutsceneScript21_WriteText_0023_0,ことねさんの きゅうしゅつ<BR>ごくろうさまでした。<BR>
WriteText,textCutsceneScript21_WriteText_0043_0,では ほうこくを<BR>おねがいするわ。<BR>
WriteText,textCutsceneScript21_WriteText_005B_0,はい ほうこくします。<BR>ことねさんからの<BR>じょうほうです。<BR>
WriteText,textCutsceneScript21_WriteText_007C_0,どうやら『かがみ』は<BR>『せいまじょう』の おくに<BR>あるようです。<BR>
WriteText,textCutsceneScript21_WriteText_00A8_0,そう‥‥ さいごのひとつが<BR>『せいまじょう』にあるのね。<BR>わかったわ‥‥<BR>
WriteText,textCutsceneScript21_WriteText_00D2_0,では <NAME>くんは<BR>つぎの しじがあるまで<BR>やすんでいてちょうだい。<BR>
WriteText,textCutsceneScript21_WriteText_00F7_0,おかえりなさい。<BR><NAME>。<BR>
WriteText,textCutsceneScript21_WriteText_0106_0,ことねさんの きゅうしゅつ<BR>ごくろうさまでした。<BR>
WriteText,textCutsceneScript21_WriteText_0126_0,では ほうこくを<BR>おねがいするわ。<BR>
WriteText,textCutsceneScript21_WriteText_013E_0,はい ほうこくします。<BR>ことねさんからの<BR>じょうほうです。<BR>
WriteText,textCutsceneScript21_WriteText_015F_0,どうやら『かがみ』は<BR>『せいまじょう』の おくに<BR>あるようです。<BR>
WriteText,textCutsceneScript21_WriteText_018B_0,そう‥‥ さいごのひとつが<BR>『せいまじょう』にあるのね。<BR>わかったわ‥‥<BR>
WriteText,textCutsceneScript21_WriteText_01B5_0,では <NAME>は<BR>つぎの しじがあるまで<BR>やすんでいてちょうだい。<BR>
